ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
44232,688673,2023-06-14,2023-06-16,2023-06-22,,2023-06-17,DHL,wZz661783562
7311,257269,2023-04-27,2023-04-30,2023-05-09,,2023-05-11,USPS,gxF202616821
90758,354853,2023-01-07,2023-01-10,2023-01-19,,2023-01-21,Royal Mail,YYl785064709
63340,320928,2023-05-16,2023-05-19,2023-05-21,,2023-05-20,DHL,guK580845401
74807,586636,2023-07-09,2023-07-10,2023-07-18,,2023-07-24,FedEx,lIy946307588
56274,118402,2023-04-14,2023-04-15,2023-04-22,,2023-04-17,USPS,bGz286183912
50922,859835,2022-05-30,2022-06-02,2022-06-05,,2022-06-12,USPS,NSa953127926
86532,792220,2022-02-06,2022-02-07,2022-02-09,,2022-02-21,FedEx,kyP761356240
41841,224499,2023-11-02,2023-11-05,2023-11-05,,2023-11-14,UPS,uca612838993
75545,399010,2023-01-30,2023-02-02,2023-02-01,,2023-02-05,UPS,NDf677038310
13061,344103,2022-04-02,2022-04-05,2022-04-10,,2022-04-06,Royal Mail,VMC022301974
46314,956715,2022-03-17,2022-03-19,2022-03-25,,2022-03-24,UPS,VnW383155072
33068,346098,2023-01-13,2023-01-15,2023-01-20,,2023-01-16,Royal Mail,ziB678197120
35156,6068,2023-06-25,2023-06-27,2023-07-07,,2023-07-01,UPS,BSe655685682
9602,391587,2023-05-16,2023-05-17,2023-05-19,,2023-05-21,FedEx,elH379582586
17252,762451,2022-06-13,2022-06-15,2022-06-21,,2022-06-16,USPS,Uzb542071816
90724,851678,2023-06-21,2023-06-22,2023-06-27,,2023-07-01,UPS,Uar408967698
89696,472239,2023-10-19,2023-10-22,2023-10-25,,2023-11-05,UPS,sQP572180775
34836,535827,2022-08-30,2022-09-02,2022-09-02,,2022-09-14,FedEx,dfm245175323
4067,567630,2022-07-01,2022-07-02,2022-07-15,,2022-07-10,FedEx,kdO099775531
90920,959240,2023-05-17,2023-05-18,2023-05-23,,2023-05-29,UPS,lGR445162522
90131,555113,2023-11-25,2023-11-28,,,2023-12-01,UPS,jag126511668
14299,530626,2022-01-17,2022-01-20,2022-01-24,,2022-02-01,USPS,naz821246490
17089,928108,2023-02-28,2023-03-03,2023-03-12,,2023-03-16,Royal Mail,bDc159975477
48972,299070,2023-03-27,2023-03-29,2023-04-02,,2023-04-12,USPS,Ufw194626270
30226,690382,2022-10-03,2022-10-04,2022-10-06,,2022-10-07,DHL,rFh373026422
9733,428,2023-03-22,2023-03-23,2023-03-24,,2023-03-27,DHL,OiA819485646
75065,436369,2023-05-13,2023-05-16,2023-05-22,,2023-05-20,DHL,ocz358289765
42466,838373,2023-09-13,2023-09-14,2023-09-23,,2023-09-19,DHL,Hbm431898706
1558,691161,2023-05-07,2023-05-08,2023-05-10,,2023-05-14,Royal Mail,nDN881817022
74834,159961,2022-02-09,2022-02-10,2022-02-14,,2022-02-12,UPS,MCK432509106
89718,378808,2022-07-20,2022-07-23,2022-07-30,,2022-07-29,Royal Mail,Keu355405890
2817,715007,2023-07-24,2023-07-27,2023-07-28,,2023-07-29,DHL,mOq369722129
84216,567559,2023-01-05,2023-01-06,2023-01-07,,2023-01-13,DHL,cwI891235967
59151,988268,2023-02-02,2023-02-05,2023-02-15,,2023-02-14,UPS,nWX888401124
19050,993022,2023-08-19,2023-08-20,2023-09-02,,2023-08-30,Royal Mail,ksF182932532
92680,343343,2023-09-09,2023-09-11,2023-09-17,,2023-09-23,Royal Mail,PCA825505359
72526,862222,2023-06-03,2023-06-06,2023-06-17,,2023-06-12,FedEx,iOM756066449
16037,493617,2022-12-02,2022-12-03,2022-12-07,,2022-12-07,DHL,oPS664648689
34997,691277,2022-09-03,2022-09-04,2022-09-14,,2022-09-09,DHL,Jcw156718889
33551,565753,2022-07-08,2022-07-11,2022-07-16,,2022-07-24,UPS,TBO999342518
96697,673485,2023-04-18,2023-04-20,2023-04-26,,2023-04-22,Royal Mail,GxM110145293
86410,120815,2022-03-09,2022-03-10,2022-03-11,,2022-03-21,Royal Mail,Rwv040139867
85920,298993,2023-05-14,2023-05-15,2023-05-18,,2023-05-17,USPS,OaR239206750
97145,547071,2022-01-27,2022-01-29,2022-02-02,,2022-02-10,USPS,zwQ428700143
95872,358415,2023-11-05,2023-11-06,2023-11-15,,2023-11-08,UPS,xnW116071756
33672,829844,2022-09-20,2022-09-21,2022-09-24,,2022-09-24,USPS,axN649993115
98020,160649,2023-10-08,2023-10-10,2023-10-19,,2023-10-22,FedEx,gSU619002985
40276,10785,2022-09-26,2022-09-28,2022-10-05,,2022-10-11,USPS,dvl531673546
27220,63242,2022-06-26,2022-06-29,2022-06-28,,2022-07-11,USPS,Nsc275446789
28799,263908,2022-09-08,2022-09-10,2022-09-19,,2022-09-11,UPS,cXw164933296
75276,44922,2022-11-15,2022-11-17,2022-11-21,,2022-11-18,Royal Mail,bUR537654653
70641,692719,2023-11-09,2023-11-10,,,2023-11-14,Royal Mail,dnj813258732
42974,890990,2022-08-27,2022-08-30,2022-09-10,,2022-09-11,Royal Mail,mZQ084903275
60478,541850,2022-04-16,2022-04-19,2022-04-18,,2022-04-28,Royal Mail,KzA264396492
96488,325359,2023-06-08,2023-06-09,2023-06-21,,2023-06-17,FedEx,FkK773935767
83320,994586,2022-11-10,2022-11-11,2022-11-24,,2022-11-21,DHL,iDU979894916
67821,488881,2022-08-09,2022-08-11,2022-08-20,,2022-08-15,FedEx,kJc594244339
54887,999624,2023-08-30,2023-08-31,2023-09-10,,2023-09-04,Royal Mail,pNE551932644
55580,523226,2022-11-26,2022-11-27,2022-12-01,,2022-12-04,Royal Mail,wZq438732928
3553,804230,2022-08-25,2022-08-28,2022-08-30,,2022-09-02,USPS,uPZ363593732
9408,906766,2022-11-04,2022-11-06,2022-11-08,,2022-11-07,UPS,zgi306695173
58557,260339,2021-11-20,2021-11-21,2021-11-24,,2021-11-25,Royal Mail,ZVa861866017
59703,754732,2022-05-09,2022-05-11,2022-05-23,,2022-05-14,FedEx,vSV286087711
25590,283409,2022-04-01,2022-04-03,2022-04-14,,2022-04-10,Royal Mail,CFx203975965
88470,878007,2022-03-12,2022-03-14,2022-03-20,,2022-03-23,USPS,WZX460695123
8173,281159,2023-05-12,2023-05-14,2023-05-23,,2023-05-27,FedEx,DGj967587242
57107,89610,2022-10-31,2022-11-01,2022-11-12,,2022-11-07,UPS,txj803489865
71653,432841,2022-07-12,2022-07-14,2022-07-17,,2022-07-28,UPS,yVM330332102
44166,291753,2022-01-12,2022-01-13,2022-01-18,,2022-01-27,FedEx,vZo183544268
45583,509946,2023-10-05,2023-10-07,2023-10-18,,2023-10-15,FedEx,Veo355121075
2089,438028,2023-02-07,2023-02-08,2023-02-19,,2023-02-22,FedEx,TMn723316460
26180,405276,2023-03-08,2023-03-11,2023-03-13,,2023-03-21,UPS,piR665354690
79185,948607,2021-12-10,2021-12-13,2021-12-20,,2021-12-19,Royal Mail,zLt636783918
54412,817183,2022-12-13,2022-12-14,2022-12-25,,2022-12-17,DHL,eBi950561105
92835,382657,2022-08-26,2022-08-27,2022-09-07,,2022-08-29,USPS,POp193393189
18877,872866,2023-06-03,2023-06-06,2023-06-14,,2023-06-12,FedEx,uTB794011737
55967,485144,2023-07-08,2023-07-11,2023-07-13,,2023-07-24,FedEx,EVE122378509
6460,954137,2023-11-25,2023-11-28,,,2023-12-05,DHL,fFP381552673
95251,235176,2023-09-25,2023-09-26,2023-10-07,,2023-10-03,FedEx,xwK254352773
24305,145442,2023-01-02,2023-01-05,2023-01-09,,2023-01-10,DHL,KMe842327832
20579,46653,2022-01-25,2022-01-27,2022-01-30,,2022-02-07,UPS,qiY242067382
31471,8825,2022-10-18,2022-10-21,2022-10-31,,2022-11-01,DHL,bLi532380148
7863,926142,2023-10-19,2023-10-20,2023-10-26,,2023-11-02,UPS,ViT516094861
17567,323000,2023-01-24,2023-01-27,2023-02-03,,2023-02-04,FedEx,xmQ665181110
3116,819394,2022-02-14,2022-02-17,2022-02-24,,2022-02-23,Royal Mail,oyA713200320
83129,853430,2023-04-25,2023-04-26,2023-04-30,,2023-05-02,USPS,iZU044427305
75303,15450,2023-08-06,2023-08-07,2023-08-20,,2023-08-15,Royal Mail,raA901538926
10657,174974,2022-02-03,2022-02-05,2022-02-05,,2022-02-18,DHL,cDo576072897
50236,104960,2021-12-10,2021-12-11,2021-12-23,,2021-12-25,UPS,nxW485175509
88274,442345,2023-05-17,2023-05-18,2023-05-19,,2023-05-19,DHL,ZzH573983912
52879,130563,2022-12-24,2022-12-26,2023-01-06,,2023-01-06,UPS,dgi807227769
86283,751468,2023-09-23,2023-09-25,2023-10-01,,2023-10-01,UPS,Ist535434513
88208,875572,2023-09-14,2023-09-16,2023-09-24,,2023-09-26,Royal Mail,IAY243995395
53972,64958,2023-02-01,2023-02-02,2023-02-12,,2023-02-14,UPS,MNr812468566
42732,363803,2021-12-03,2021-12-04,2021-12-05,,2021-12-10,FedEx,cdv618427929
3190,810762,2023-03-12,2023-03-13,2023-03-24,,2023-03-24,DHL,Hbl234080533
30504,476489,2022-01-29,2022-02-01,2022-02-01,,2022-02-09,DHL,XpV209968961
11286,774890,2022-08-12,2022-08-15,2022-08-20,,2022-08-27,FedEx,Vao873205894
98732,592933,2022-09-26,2022-09-27,2022-10-04,,2022-10-04,USPS,aBj002195316
42391,696378,2023-07-04,2023-07-06,2023-07-08,,2023-07-13,UPS,Gga410363963
90923,217551,2023-08-22,2023-08-24,2023-08-30,,2023-09-04,USPS,Fxw519298541
30426,372358,2022-01-24,2022-01-27,2022-02-04,,2022-02-09,FedEx,hGT647976097
60935,161803,2022-12-15,2022-12-17,2022-12-29,,2022-12-25,USPS,Vgi272863920
17799,304112,2022-01-01,2022-01-04,2022-01-08,,2022-01-06,Royal Mail,Dgr451508989
1285,323603,2021-12-11,2021-12-13,2021-12-19,,2021-12-14,UPS,YWK850327414
1110,601787,2023-02-02,2023-02-04,2023-02-10,,2023-02-08,Royal Mail,Udq293776242
49025,95607,2022-06-04,2022-06-05,2022-06-12,,2022-06-18,Royal Mail,IGh854401286
43765,570330,2022-09-20,2022-09-22,2022-10-04,,2022-09-30,DHL,jiB628080943
22551,870046,2022-06-11,2022-06-13,2022-06-13,,2022-06-27,FedEx,APP392223442
37713,761311,2023-04-24,2023-04-27,2023-05-08,,2023-05-06,UPS,CKO203055460
18755,771066,2023-07-20,2023-07-22,2023-07-27,,2023-08-05,FedEx,INj897798470
28398,718533,2022-12-22,2022-12-25,2022-12-30,,2023-01-07,FedEx,Tez296692540
17682,688371,2023-09-16,2023-09-17,2023-09-20,,2023-09-19,UPS,WmA026965496
19209,782198,2023-04-24,2023-04-27,2023-04-30,,2023-05-03,DHL,WkZ181098792
21600,280012,2022-08-25,2022-08-28,2022-09-04,,2022-09-06,USPS,PMu462454366
15434,844315,2022-12-15,2022-12-17,2022-12-19,,2022-12-25,FedEx,OMR773919753
22960,741661,2022-06-20,2022-06-23,2022-07-02,,2022-06-26,FedEx,uPK701734543
39614,517936,2023-08-11,2023-08-14,2023-08-23,,2023-08-25,DHL,sdC094415015
99827,529936,2023-04-26,2023-04-29,2023-05-04,,2023-05-07,Royal Mail,ptX145735200
62817,934038,2021-11-18,2021-11-19,2021-11-30,,2021-12-02,FedEx,Gjv136517237
43524,162079,2022-01-31,2022-02-01,2022-02-05,,2022-02-10,DHL,Pyl098875582
61495,188387,2023-03-17,2023-03-20,2023-03-21,,2023-03-21,USPS,wGt418415591
34631,301168,2023-09-18,2023-09-21,2023-09-28,,2023-09-28,USPS,PxD973090354
77007,449249,2022-06-07,2022-06-08,2022-06-10,,2022-06-10,Royal Mail,kEr361252482
28775,254939,2023-11-27,2023-11-29,,,2023-12-08,Royal Mail,nnF902464468
53453,157420,2022-08-03,2022-08-06,2022-08-09,,2022-08-14,USPS,OHR898404382
41539,758853,2023-03-07,2023-03-10,2023-03-21,,2023-03-24,Royal Mail,mAK030253836
50629,953579,2022-01-26,2022-01-28,2022-02-07,,2022-02-10,UPS,ega944283530
77034,456952,2022-08-28,2022-08-29,2022-09-04,,2022-09-01,FedEx,PDO842392101
68138,278763,2022-06-24,2022-06-25,2022-06-26,,2022-07-09,UPS,kCA547276534
82540,871411,2023-01-27,2023-01-28,2023-02-08,,2023-02-04,Royal Mail,iUK014726698
25971,895880,2022-02-16,2022-02-18,2022-03-02,,2022-03-02,USPS,NDe465869921
87270,657386,2023-04-28,2023-05-01,2023-05-03,,2023-05-14,DHL,MPo250178885
24651,967015,2022-05-23,2022-05-25,2022-06-02,,2022-06-07,UPS,seB294290710
92170,18354,2023-03-19,2023-03-22,2023-03-23,,2023-03-31,Royal Mail,Ewl400599241
62831,155350,2023-04-08,2023-04-09,2023-04-18,,2023-04-14,FedEx,BJP247118334
66376,593711,2022-02-28,2022-03-02,2022-03-09,,2022-03-09,USPS,WLh290793636
30309,608485,2022-02-09,2022-02-12,2022-02-12,,2022-02-22,USPS,GmR766124856
17588,949545,2023-04-20,2023-04-22,2023-04-24,,2023-05-06,UPS,jHa911921633
34152,562549,2021-12-20,2021-12-22,2021-12-22,,2021-12-24,FedEx,AWi597121704
77674,264702,2022-02-20,2022-02-23,2022-02-22,,2022-03-02,USPS,Jih813526839
51082,175645,2023-04-06,2023-04-08,2023-04-19,,2023-04-09,DHL,PLs740806450
19971,859738,2022-05-06,2022-05-07,2022-05-12,,2022-05-16,DHL,zjJ061213054
54401,100325,2023-09-21,2023-09-23,2023-10-03,,2023-10-06,USPS,OCv964652998
51322,262054,2022-02-11,2022-02-14,2022-02-19,,2022-02-22,Royal Mail,Ooe978682833
91841,955215,2021-12-21,2021-12-23,2021-12-31,,2022-01-04,DHL,aCu560599281
54076,442120,2023-07-11,2023-07-14,2023-07-24,,2023-07-17,UPS,ZNs156678164
44723,127241,2022-03-30,2022-04-01,2022-04-12,,2022-04-10,FedEx,ZiR257387952
79094,237403,2022-01-07,2022-01-08,2022-01-20,,2022-01-13,USPS,wSg088068389
50118,834311,2023-06-09,2023-06-10,2023-06-15,,2023-06-23,Royal Mail,ejn098387452
24887,360044,2022-03-14,2022-03-16,2022-03-20,,2022-03-24,USPS,PJg477609892
83157,509695,2023-03-18,2023-03-21,2023-03-20,,2023-03-26,UPS,LHG520054132
94889,198836,2023-09-09,2023-09-11,2023-09-11,,2023-09-13,FedEx,fzt281379059
55252,382910,2022-10-08,2022-10-09,2022-10-10,,2022-10-15,DHL,OiB196576063
86005,385995,2022-03-29,2022-04-01,2022-04-09,,2022-04-09,USPS,VRN705429405
79249,994324,2023-07-07,2023-07-08,2023-07-14,,2023-07-13,Royal Mail,yId950856723
57958,545183,2023-04-11,2023-04-12,2023-04-16,,2023-04-25,DHL,TFL019632763
90751,568614,2022-12-20,2022-12-21,2022-12-29,,2022-12-23,FedEx,jQe756309439
72666,403304,2023-07-12,2023-07-13,2023-07-24,,2023-07-18,DHL,UDK379823157
91949,709962,2022-04-04,2022-04-07,2022-04-13,,2022-04-11,DHL,rvl995328210
24259,497855,2022-01-25,2022-01-28,2022-02-05,,2022-02-10,Royal Mail,qcy921770766
11485,97399,2023-06-15,2023-06-18,2023-06-18,,2023-06-23,Royal Mail,PEB339429336
50935,13840,2022-10-20,2022-10-23,2022-10-29,,2022-10-26,Royal Mail,Uxk375161699
79121,546248,2022-01-07,2022-01-10,2022-01-21,,2022-01-11,USPS,vIt131706105
59978,777452,2022-02-20,2022-02-23,2022-03-03,,2022-03-07,UPS,Roz524880700
91787,340191,2022-01-04,2022-01-07,2022-01-17,,2022-01-11,Royal Mail,bjo184038826
44529,862451,2023-10-13,2023-10-16,2023-10-15,,2023-10-23,UPS,ihW291609575
11394,365331,2023-09-15,2023-09-16,2023-09-23,,2023-09-30,UPS,rkK317391507
40219,866399,2023-03-05,2023-03-08,2023-03-18,,2023-03-19,Royal Mail,cji517910620
96526,652457,2021-11-19,2021-11-20,2021-11-25,,2021-11-28,Royal Mail,qPm621778444
8593,473420,2022-01-27,2022-01-29,2022-02-02,,2022-02-01,Royal Mail,SRO248215767
78726,176175,2023-07-06,2023-07-09,2023-07-16,,2023-07-18,Royal Mail,bwM575861983
50413,800367,2023-10-20,2023-10-22,2023-10-22,,2023-10-27,USPS,oka001590094
96398,594076,2022-05-23,2022-05-26,2022-05-27,,2022-06-03,UPS,kJX106461470
89057,422899,2023-02-24,2023-02-25,2023-03-08,,2023-02-28,USPS,QSp337341515
83042,851376,2023-09-23,2023-09-24,2023-10-07,,2023-09-30,DHL,Ivb993919251
38428,503593,2022-07-31,2022-08-01,2022-08-06,,2022-08-12,UPS,SrN637202532
44687,647833,2023-04-21,2023-04-22,2023-04-23,,2023-04-28,UPS,mJW776264835
19605,160352,2023-11-02,2023-11-03,2023-11-11,,2023-11-15,USPS,Gkw762926400
50522,674647,2022-02-24,2022-02-26,2022-02-28,,2022-03-11,Royal Mail,BRH699229728
35036,469547,2023-02-14,2023-02-16,2023-02-19,,2023-02-27,FedEx,DkD825794481
90277,462183,2023-08-16,2023-08-18,2023-08-29,,2023-08-30,UPS,iVB829954202
88822,752224,2023-07-03,2023-07-04,2023-07-09,,2023-07-17,FedEx,OnQ924919468
7773,90147,2022-01-15,2022-01-16,2022-01-20,,2022-01-26,USPS,rao700441380
5695,654192,2023-03-19,2023-03-21,2023-03-21,,2023-03-31,UPS,zwz266139484
25640,575415,2023-07-31,2023-08-03,2023-08-02,,2023-08-09,DHL,hSi526946569
26468,815295,2023-04-06,2023-04-08,2023-04-15,,2023-04-19,USPS,gtS534228343
92556,361443,2023-05-28,2023-05-31,2023-05-31,,2023-06-12,DHL,hRk220003728
54038,156645,2022-11-04,2022-11-06,2022-11-17,,2022-11-18,Royal Mail,uJw745668141
65260,312995,2023-11-27,2023-11-30,,,2023-12-14,Royal Mail,TmI763363027
4457,743429,2022-08-11,2022-08-13,2022-08-22,,2022-08-17,UPS,Xpi710876746
26734,584238,2022-10-20,2022-10-21,2022-11-01,,2022-10-23,USPS,Mhz757522363
298,147937,2022-09-28,2022-09-30,2022-09-30,,2022-10-12,Royal Mail,TML805841439
54583,64221,2023-08-15,2023-08-17,2023-08-20,,2023-08-27,USPS,Gdb127748784
9244,671566,2022-10-13,2022-10-14,2022-10-24,,2022-10-25,USPS,mMf645071875
83100,731,2022-08-25,2022-08-26,2022-08-27,,2022-09-06,USPS,VBR569285329
38197,367230,2023-05-06,2023-05-09,2023-05-12,,2023-05-11,UPS,mII499912532
19202,576524,2023-03-28,2023-03-31,2023-04-08,,2023-04-10,USPS,ABy848384091
14158,94205,2023-02-17,2023-02-20,2023-02-20,,2023-02-23,UPS,ynl597630576
59479,29120,2023-09-18,2023-09-20,2023-09-29,,2023-09-27,UPS,pHo367916433
67739,982493,2021-12-16,2021-12-19,2021-12-20,,2021-12-20,UPS,lzV415417183
97090,890719,2022-08-08,2022-08-11,2022-08-12,,2022-08-13,Royal Mail,ITf455942416
41725,253731,2023-01-03,2023-01-04,2023-01-08,,2023-01-10,DHL,KDR270252328
91417,1164,2023-03-20,2023-03-21,2023-03-22,,2023-03-25,UPS,WPv670103271
36282,991033,2021-12-07,2021-12-10,2021-12-09,,2021-12-12,USPS,gdm414756453
29305,95894,2023-04-07,2023-04-09,2023-04-16,,2023-04-22,USPS,EaY453338361
34865,36352,2021-11-17,2021-11-18,2021-11-19,,2021-11-24,Royal Mail,Vtc182065670
44335,832736,2022-07-21,2022-07-24,2022-08-02,,2022-07-30,FedEx,uEN004052306
68721,857979,2022-12-03,2022-12-04,2022-12-05,,2022-12-12,USPS,VFK943128072
93604,323113,2023-04-04,2023-04-06,2023-04-10,,2023-04-07,UPS,pmW888168425
49684,881980,2022-12-17,2022-12-18,2022-12-22,,2022-12-31,USPS,cmS416126573
58927,645030,2022-12-17,2022-12-20,2022-12-29,,2022-12-31,FedEx,zQs359830483
95866,237605,2023-11-28,2023-11-29,,,2023-12-10,UPS,JnT423830655
91576,464085,2021-12-12,2021-12-15,2021-12-21,,2021-12-26,UPS,RGB510132724
90556,441814,2023-01-28,2023-01-31,2023-02-08,,2023-02-06,USPS,xEy870264552
76195,314387,2023-02-28,2023-03-03,2023-03-07,,2023-03-13,Royal Mail,qjE698262228
28370,907365,2022-02-28,2022-03-02,2022-03-14,,2022-03-11,DHL,VpT817779558
29779,674853,2021-12-23,2021-12-26,2022-01-01,,2022-01-01,FedEx,JgX290968898
75412,628621,2022-06-18,2022-06-19,2022-06-28,,2022-07-02,DHL,MoL569385620
29132,300985,2022-02-23,2022-02-26,2022-03-02,,2022-03-11,Royal Mail,wSv545832175
71225,52221,2023-08-13,2023-08-14,2023-08-19,,2023-08-23,UPS,kRq280340743
20128,194314,2022-06-24,2022-06-27,2022-06-26,,2022-07-07,UPS,snv506106816
80909,167860,2023-02-03,2023-02-04,2023-02-08,,2023-02-11,USPS,PbO499199619
53525,421293,2023-03-17,2023-03-19,2023-03-20,,2023-03-21,Royal Mail,qyj957906945
10186,15385,2023-03-05,2023-03-08,2023-03-19,,2023-03-18,DHL,rel513692777
88977,132019,2022-02-08,2022-02-11,2022-02-16,,2022-02-13,FedEx,IYf894057112
11554,984196,2023-05-22,2023-05-24,2023-05-24,,2023-05-29,FedEx,yfC396573989
20663,894820,2022-07-24,2022-07-25,2022-08-06,,2022-08-07,FedEx,jpO457827886
43737,938956,2022-07-18,2022-07-21,2022-07-21,,2022-07-25,Royal Mail,YOm758506946
29173,906421,2022-01-08,2022-01-11,2022-01-16,,2022-01-23,Royal Mail,MDz625848774
84169,41703,2023-09-16,2023-09-19,2023-09-18,,2023-09-29,Royal Mail,tvq912729729
75127,610013,2022-07-02,2022-07-04,2022-07-07,,2022-07-14,USPS,RSP513274396
52447,246143,2022-10-22,2022-10-24,2022-10-29,,2022-11-06,Royal Mail,nQN694826818
43463,884169,2022-11-10,2022-11-13,2022-11-20,,2022-11-18,DHL,UaR783077661
65366,949756,2022-04-22,2022-04-23,2022-05-06,,2022-04-30,Royal Mail,ZpV780832989
58585,137998,2023-06-20,2023-06-21,2023-06-24,,2023-06-26,DHL,kce464771513
24898,809219,2021-11-19,2021-11-22,2021-11-25,,2021-12-02,UPS,dGi458879836
32541,510078,2023-04-10,2023-04-12,2023-04-13,,2023-04-13,UPS,vrg179235000
68209,814526,2022-06-10,2022-06-13,2022-06-18,,2022-06-25,Royal Mail,jvD454835021
45621,532231,2023-02-08,2023-02-09,2023-02-17,,2023-02-11,DHL,SyM281280291
79916,484384,2021-12-19,2021-12-22,2021-12-29,,2022-01-05,FedEx,tVp797798095
95230,239211,2023-06-13,2023-06-16,2023-06-19,,2023-06-23,FedEx,zWV968605774
84904,59432,2021-11-27,2021-11-28,2021-12-10,,2021-12-07,Royal Mail,XOC307301994
38795,294777,2022-09-10,2022-09-12,2022-09-15,,2022-09-17,Royal Mail,oQO896811796
15474,651375,2022-08-23,2022-08-25,2022-09-05,,2022-08-29,DHL,UCa921892328
4330,776801,2023-08-11,2023-08-12,2023-08-24,,2023-08-18,UPS,DXC122652082
1477,5593,2022-11-15,2022-11-16,2022-11-21,,2022-11-29,UPS,SGR828208671
22785,997831,2022-10-13,2022-10-15,2022-10-25,,2022-10-18,UPS,VpX307817041
41205,317822,2022-02-19,2022-02-22,2022-02-22,,2022-03-02,Royal Mail,PTn436696733
26775,3671,2021-12-17,2021-12-20,2021-12-27,,2021-12-28,Royal Mail,UfT046037273
26833,646585,2022-05-14,2022-05-16,2022-05-19,,2022-05-21,UPS,rod756014140
16022,35758,2023-06-20,2023-06-22,2023-06-29,,2023-06-27,FedEx,Hen186272888
4336,697240,2022-07-07,2022-07-10,2022-07-11,,2022-07-24,USPS,gSB468186487
72351,437450,2022-09-15,2022-09-16,2022-09-23,,2022-09-19,Royal Mail,Utd224946194
20639,377330,2022-02-15,2022-02-18,2022-02-23,,2022-03-01,UPS,tgQ957999878
12225,445109,2022-11-28,2022-11-30,2022-11-30,,2022-12-06,USPS,rqX916314282
86962,534779,2023-11-22,2023-11-23,,,2023-12-06,USPS,Mdo035499752
88490,348925,2023-04-10,2023-04-13,2023-04-12,,2023-04-16,USPS,Ked683207789
45994,117270,2022-02-12,2022-02-15,2022-02-26,,2022-02-24,Royal Mail,GIS415787668
66585,691084,2023-08-29,2023-08-30,2023-09-11,,2023-09-12,DHL,Nzs250737558
43672,875591,2021-12-06,2021-12-09,2021-12-10,,2021-12-20,UPS,NYC659990869
89292,574253,2022-05-09,2022-05-12,2022-05-11,,2022-05-25,Royal Mail,uUB659020511
77720,478282,2022-09-23,2022-09-25,2022-10-03,,2022-10-08,Royal Mail,mOk089478076
64576,864736,2023-08-26,2023-08-29,2023-09-04,,2023-08-30,Royal Mail,yeq092984931
75226,618279,2023-02-14,2023-02-16,2023-02-24,,2023-03-01,Royal Mail,pYl201690871
72500,233200,2022-03-07,2022-03-08,2022-03-18,,2022-03-13,FedEx,qtp591188810
40169,529247,2023-11-22,2023-11-24,,,2023-11-30,UPS,SvN162075728
60375,41589,2023-09-12,2023-09-15,2023-09-22,,2023-09-17,DHL,ONf588870585
81751,850128,2023-10-24,2023-10-27,2023-10-26,,2023-10-30,FedEx,JKE424006441
68531,918319,2022-02-17,2022-02-18,2022-02-28,,2022-02-24,Royal Mail,UKN734615170
85674,926067,2023-09-05,2023-09-07,2023-09-11,,2023-09-12,UPS,MRf449224909
9581,749447,2023-06-13,2023-06-16,2023-06-27,,2023-06-20,UPS,WIn207329704
54072,727721,2023-08-26,2023-08-27,2023-09-04,,2023-09-07,DHL,zBa742291090
29126,989707,2022-12-10,2022-12-12,2022-12-17,,2022-12-17,USPS,Xxi161686352
59445,857783,2022-10-05,2022-10-06,2022-10-15,,2022-10-13,USPS,RXd994243665
90824,643679,2022-09-19,2022-09-20,2022-09-28,,2022-10-04,USPS,ZVr375354932
60171,746648,2023-01-15,2023-01-16,2023-01-25,,2023-01-29,USPS,DQP409761872
92257,75573,2022-01-17,2022-01-20,2022-01-30,,2022-01-28,FedEx,AMs859156160
10917,789333,2022-06-21,2022-06-22,2022-06-27,,2022-07-03,USPS,trf978531198
45475,299139,2023-08-20,2023-08-21,2023-08-25,,2023-08-31,UPS,dMU297496081
4947,599893,2023-04-20,2023-04-23,2023-05-02,,2023-04-25,USPS,yjm012165191
33827,327261,2022-02-08,2022-02-10,2022-02-15,,2022-02-21,UPS,TAi396464781
92445,357695,2022-09-28,2022-09-30,2022-10-02,,2022-10-04,Royal Mail,wQZ011706271
46699,643782,2023-10-30,2023-11-02,2023-11-05,,2023-11-03,Royal Mail,Hwg062086965
75448,20661,2023-09-29,2023-10-02,2023-10-09,,2023-10-04,UPS,Mmi207729412
43731,567509,2022-02-28,2022-03-03,2022-03-09,,2022-03-16,DHL,RkS992654309
13062,352217,2022-06-13,2022-06-14,2022-06-22,,2022-06-21,DHL,mDh059727655
76769,203692,2022-03-26,2022-03-29,2022-03-30,,2022-04-08,FedEx,std184309593
67772,422964,2023-02-28,2023-03-01,2023-03-12,,2023-03-02,USPS,ETf595268774
52055,148722,2022-03-15,2022-03-16,2022-03-21,,2022-03-25,FedEx,bBN672484193
62038,686344,2022-09-15,2022-09-17,2022-09-28,,2022-09-30,FedEx,keH210532290
54738,305652,2022-04-15,2022-04-17,2022-04-20,,2022-04-21,USPS,TEr927338854
17787,282463,2022-12-10,2022-12-13,2022-12-18,,2022-12-27,FedEx,KIh660815975
10230,204674,2023-11-05,2023-11-06,2023-11-09,,2023-11-09,USPS,Kbl189565810
45851,941109,2022-07-21,2022-07-23,2022-07-24,,2022-07-29,FedEx,KYN475889265
25506,750030,2022-02-17,2022-02-19,2022-02-19,,2022-02-24,Royal Mail,DZe322506844
65178,965346,2022-12-04,2022-12-07,2022-12-06,,2022-12-11,USPS,yzn008622121
