OrderDetailID,OrderID,ProductID,Quantity,Price,TotalAmount
715472,69075,5759,2,1355.49,2710.98
866875,69075,8456,2,537.95,1075.9
118133,712970,6711,4,265.31,1061.24
64712,369821,6070,2,1154.63,2309.26
482113,204439,3401,2,211.19,422.38
48863,204439,1887,4,801.03,3204.12
171879,768735,8241,1,1102.11,1102.11
931348,190335,7177,1,883.85,883.85
402443,190335,6749,2,969.27,1938.54
956677,773272,9677,1,845.49,845.49
534221,773272,6970,1,1322.29,1322.29
894164,773272,3966,1,1442.35,1442.35
255969,231048,4755,2,220.96,441.92
449804,279237,5881,3,51.44,154.32
763251,684442,5475,2,182.27,364.54
660974,856412,2059,2,1455.41,2910.82
416411,856412,9194,1,544.04,544.04
182475,856412,617,1,884.1,884.1
450547,545008,159,1,102.22,102.22
9008,393670,7620,1,1131.83,1131.83
577183,81404,4438,2,1256.48,2512.96
892475,930270,7747,1,740.59,740.59
349557,930270,9536,1,1208.91,1208.91
699620,546347,5914,4,73.9,295.6
355201,546347,6302,1,1175.16,1175.16
883734,546347,2206,1,1483.74,1483.74
989082,183038,6001,3,1150.41,3451.2300000000005
340621,183038,5881,1,51.44,51.44
402902,957077,2614,2,638.09,1276.18
55798,957077,7550,2,211.52,423.04
240216,957077,5337,1,181.97,181.97
617979,198415,6770,3,752.17,2256.5099999999998
213565,198415,6070,3,1154.63,3463.8900000000003
933781,198415,4337,1,391.66,391.66
242812,803765,345,2,1220.68,2441.36
845708,803765,223,2,241.64,483.28
274535,803765,5914,3,73.9,221.70000000000002
890734,20492,9854,3,716.26,2148.7799999999997
390065,20492,7635,3,678.72,2036.16
587841,875979,4969,1,889.71,889.71
611949,875979,9891,1,1002.8,1002.8
425183,875979,8862,2,219.82,439.64
60920,578403,7174,1,223.3,223.3
634849,578403,7795,3,856.06,2568.18
409817,578403,5759,2,1355.49,2710.98
86160,781346,8971,1,402.55,402.55
181485,582439,2512,2,1277.95,2555.9
809213,582439,1095,1,1349.17,1349.17
883249,582439,8831,2,328.9,657.8
294555,759302,8027,5,1430.95,7154.75
653828,759302,4537,3,641.1,1923.3000000000002
672493,759302,4766,1,143.42,143.42
857593,234852,688,4,1114.22,4456.88
726096,234852,3952,1,790.0,790.0
5843,123478,9280,3,669.08,2007.2400000000002
757067,812688,158,1,1018.56,1018.56
961645,812688,1161,1,1186.47,1186.47
624531,812688,3797,2,862.43,1724.86
422781,233135,8044,1,521.48,521.48
436405,29583,876,1,430.56,430.56
209137,565880,2489,1,1246.39,1246.39
664267,766814,8463,1,295.87,295.87
526742,766814,3942,1,658.25,658.25
294431,606479,3952,2,790.0,1580.0
306724,487540,174,2,510.78,1021.56
785818,421702,5099,1,320.43,320.43
887397,421702,6536,1,629.12,629.12
25620,483649,1756,5,705.37,3526.85
398941,483649,1893,1,705.31,705.31
25861,483649,5188,1,889.98,889.98
783764,554072,2886,2,1362.09,2724.18
460571,554072,7022,2,846.92,1693.84
905311,239130,1073,1,1184.89,1184.89
933925,239130,6711,2,265.31,530.62
583557,239130,4518,2,315.01,630.02
247440,370003,232,1,314.82,314.82
911001,370003,876,1,430.56,430.56
260125,370003,3144,1,876.59,876.59
131885,247853,2202,3,995.02,2985.06
559149,247853,6162,1,1018.48,1018.48
753931,385072,98,3,1237.05,3711.1499999999996
680426,385072,6612,1,247.03,247.03
553517,121503,4438,2,1256.48,2512.96
399227,334332,9677,2,845.49,1690.98
295452,334332,6856,1,733.48,733.48
780108,237463,232,1,314.82,314.82
134146,237463,5999,1,143.62,143.62
219553,482213,7566,1,335.17,335.17
441284,943406,5914,1,73.9,73.9
18007,773575,7747,3,740.59,2221.77
284342,773575,12,2,1460.7,2921.4
541263,741346,8167,2,183.11,366.22
147964,741346,6436,1,351.84,351.84
488531,741346,4270,1,1471.99,1471.99
648056,200669,9832,2,1020.06,2040.12
9893,200669,5141,2,847.68,1695.36
884157,216699,9415,1,986.66,986.66
139498,907671,8101,5,1148.2,5741.0
41525,907671,9832,2,1020.06,2040.12
36742,528502,4438,3,1256.48,3769.44
794511,528502,5324,1,1495.85,1495.85
497598,215200,4455,1,771.96,771.96
445286,215200,7453,1,1298.95,1298.95
870711,500037,6149,1,1189.75,1189.75
114647,500037,641,3,677.15,2031.4499999999998
534809,500037,5475,2,182.27,364.54
100679,873181,8854,1,365.99,365.99
255206,666096,1095,3,1349.17,4047.51
981400,666096,9891,3,1002.8,3008.3999999999996
211769,88702,4500,3,748.89,2246.67
127655,88702,876,1,430.56,430.56
883315,595990,835,1,895.44,895.44
845373,595990,1073,2,1184.89,2369.78
698207,644663,6520,1,1359.76,1359.76
320697,644663,8971,1,402.55,402.55
7274,948542,8134,1,142.15,142.15
277108,848763,2226,1,1315.98,1315.98
832770,848763,5759,1,1355.49,1355.49
916550,112189,3942,1,658.25,658.25
320036,112189,4339,2,176.89,353.78
33656,962378,5531,2,1023.65,2047.3
267131,962378,6149,1,1189.75,1189.75
728468,47872,1871,3,966.19,2898.57
834700,47872,2512,1,1277.95,1277.95
211077,836370,7569,1,285.31,285.31
624554,836370,4131,1,1449.82,1449.82
190445,836370,1089,1,1373.0,1373.0
42818,307232,7550,2,211.52,423.04
845114,134068,4766,5,143.42,717.0999999999999
247596,134068,8017,1,917.44,917.44
290572,134068,7566,1,335.17,335.17
408479,88905,9450,1,103.25,103.25
748479,88905,8188,3,267.66,802.98
527124,196152,7174,2,223.3,446.6
390604,196152,6162,2,1018.48,2036.96
319036,397901,2456,1,741.07,741.07
642349,397901,4337,3,391.66,1174.98
406219,699224,98,2,1237.05,2474.1
805125,986799,4592,1,1198.67,1198.67
503380,986799,9854,1,716.26,716.26
801077,642805,4500,3,748.89,2246.67
326692,642805,7620,1,1131.83,1131.83
30168,993825,5967,4,494.37,1977.48
714371,993825,8831,3,328.9,986.6999999999999
788508,993825,641,3,677.15,2031.4499999999998
525425,50026,6686,1,661.35,661.35
126438,50026,8027,2,1430.95,2861.9
670707,575698,5382,1,993.32,993.32
726284,575698,9194,1,544.04,544.04
200304,961579,8027,1,1430.95,1430.95
518726,961579,5914,1,73.9,73.9
48980,433664,8971,2,402.55,805.1
565251,43101,5324,2,1495.85,2991.7
395501,497654,661,1,861.91,861.91
418868,497654,2226,2,1315.98,2631.96
626901,288330,4592,4,1198.67,4794.68
213188,194213,8831,1,328.9,328.9
281007,194213,98,1,1237.05,1237.05
822573,370727,98,2,1237.05,2474.1
777256,370727,7883,2,1179.77,2359.54
890144,290813,6162,2,1018.48,2036.96
195262,273392,6770,2,752.17,1504.34
740847,273392,3090,2,130.39,260.78
625739,441277,3144,3,876.59,2629.77
553834,965562,2512,2,1277.95,2555.9
385907,483040,3952,2,790.0,1580.0
855255,483040,5099,2,320.43,640.86
664935,483040,7795,1,856.06,856.06
552137,490794,7795,2,856.06,1712.12
228084,633253,4339,1,176.89,176.89
878563,996448,3892,1,1324.62,1324.62
486304,996448,1566,1,591.2,591.2
522039,581508,3962,2,582.1,1164.2
773527,581508,8044,1,521.48,521.48
113304,581508,6766,1,1327.85,1327.85
356822,703338,5963,1,1175.81,1175.81
47721,703338,3892,4,1324.62,5298.48
387723,703338,7866,1,1210.48,1210.48
973001,281621,2226,2,1315.98,2631.96
859991,167485,6770,1,752.17,752.17
719317,612448,5564,2,837.22,1674.44
519496,338555,4518,2,315.01,630.02
527642,434403,98,1,1237.05,1237.05
682638,434403,8463,1,295.87,295.87
241544,460610,5624,2,1235.6,2471.2
281802,460610,8831,4,328.9,1315.6
268154,212050,6446,2,98.32,196.64
661247,212050,8040,2,1262.0,2524.0
10702,212050,5864,1,1417.44,1417.44
368160,382657,8017,1,917.44,917.44
688071,382657,4462,2,1294.08,2588.16
981795,382657,5624,1,1235.6,1235.6
138123,858453,9832,1,1020.06,1020.06
229096,858453,4337,1,391.66,391.66
196061,858453,5999,1,143.62,143.62
211677,384817,8831,3,328.9,986.6999999999999
181006,384817,4766,4,143.42,573.68
280840,384817,4131,2,1449.82,2899.64
126483,868526,8040,3,1262.0,3786.0
198842,868526,232,2,314.82,629.64
279041,868526,5726,3,636.42,1909.2599999999998
582344,178092,6520,1,1359.76,1359.76
377568,178092,9536,3,1208.91,3626.7300000000005
482481,178092,4307,3,1006.95,3020.8500000000004
528290,154597,4131,3,1449.82,4349.46
92818,154597,7140,4,383.44,1533.76
700992,298258,4455,1,771.96,771.96
405704,298258,1887,2,801.03,1602.06
796804,298258,4755,1,220.96,220.96
189793,607443,3449,2,103.22,206.44
789009,715425,4270,3,1471.99,4415.97
399024,715425,8241,1,1102.11,1102.11
250459,527670,6001,1,1150.41,1150.41
993253,527670,6970,1,1322.29,1322.29
859228,527670,5099,2,320.43,640.86
276094,148432,5998,1,1431.07,1431.07
265635,148432,223,2,241.64,483.28
529705,995669,9854,2,716.26,1432.52
139428,995669,2489,1,1246.39,1246.39
965562,137208,2323,2,163.41,326.82
108085,137208,2886,3,1362.09,4086.2699999999995
640650,137208,2949,1,1392.35,1392.35
644173,84732,9194,1,544.04,544.04
890985,731590,9415,3,986.66,2959.98
66355,731590,8027,1,1430.95,1430.95
113680,924740,5141,1,847.68,847.68
297806,924740,5806,4,1451.93,5807.72
255924,110383,8076,3,655.6,1966.8000000000002
224887,920194,6070,1,1154.63,1154.63
39501,920194,2949,2,1392.35,2784.7
294648,920194,6892,3,1370.66,4111.9800000000005
84597,309729,7866,5,1210.48,6052.4
976333,838727,6446,5,98.32,491.59999999999997
540781,89796,7566,1,335.17,335.17
806712,89796,223,2,241.64,483.28
780389,89796,9120,1,1483.46,1483.46
361422,968586,9194,2,544.04,1088.08
285616,872334,4337,5,391.66,1958.3000000000002
715409,872334,3962,2,582.1,1164.2
425668,574433,5759,2,1355.49,2710.98
493198,574433,7453,3,1298.95,3896.8500000000004
140611,574433,217,1,101.36,101.36
884626,507825,1089,1,1373.0,1373.0
889985,507825,7635,1,678.72,678.72
540311,507825,6302,1,1175.16,1175.16
813505,245755,2523,3,58.5,175.5
42822,245755,4307,2,1006.95,2013.9
445287,602232,5914,2,73.9,147.8
200204,602232,7866,2,1210.48,2420.96
794483,602232,8241,3,1102.11,3306.33
358346,781958,688,3,1114.22,3342.66
388944,384010,2202,2,995.02,1990.04
411653,330657,8121,1,330.78,330.78
252656,330657,1566,1,591.2,591.2
190497,597010,1308,1,193.92,193.92
167218,904663,9415,1,986.66,986.66
651934,904663,1958,1,411.77,411.77
961471,904663,5726,1,636.42,636.42
804727,590084,6749,1,969.27,969.27
876226,590084,5998,1,1431.07,1431.07
785179,887333,1161,1,1186.47,1186.47
84424,887333,5998,2,1431.07,2862.14
701736,561885,9854,1,716.26,716.26
704969,561885,7569,2,285.31,570.62
726939,561885,158,2,1018.56,2037.12
466911,552078,4270,1,1471.99,1471.99
656462,632845,6446,1,98.32,98.32
876552,801161,6832,2,1094.28,2188.56
184015,801161,876,1,430.56,430.56
228183,17335,6892,3,1370.66,4111.9800000000005
440125,428595,6970,4,1322.29,5289.16
703327,428595,5475,1,182.27,182.27
313597,428595,6770,2,752.17,1504.34
503438,495263,7569,2,285.31,570.62
205895,545381,6686,2,661.35,1322.7
788707,545381,1089,1,1373.0,1373.0
621173,545381,9407,1,267.44,267.44
342716,987261,9502,2,57.03,114.06
698630,670902,7761,2,310.8,621.6
86145,820968,8241,2,1102.11,2204.22
460812,820968,174,1,510.78,510.78
493454,820968,3090,1,130.39,130.39
378223,329280,5274,1,528.05,528.05
449964,329280,8463,3,295.87,887.61
350952,329280,5337,1,181.97,181.97
727831,993897,159,3,102.22,306.65999999999997
330440,687565,4462,2,1294.08,2588.16
153777,687565,3246,3,1464.29,4392.87
277078,687565,345,1,1220.68,1220.68
237489,935132,5806,2,1451.93,2903.86
101828,122734,8875,3,398.36,1195.08
472918,122734,9194,3,544.04,1632.12
504780,733212,5141,3,847.68,2543.04
243204,733212,5998,1,1431.07,1431.07
771398,611767,3401,1,211.19,211.19
336144,77598,8134,2,142.15,284.3
455781,77598,2202,2,995.02,1990.04
567910,77598,3966,2,1442.35,2884.7
705024,928936,9415,1,986.66,986.66
481138,928936,2427,2,1322.63,2645.26
22297,542546,5324,1,1495.85,1495.85
928061,542546,7140,2,383.44,766.88
329340,895134,4071,2,956.73,1913.46
816233,895134,5026,1,753.2,753.2
608687,895134,9677,1,845.49,845.49
794923,173445,3246,1,1464.29,1464.29
511425,173445,8101,1,1148.2,1148.2
786048,757881,4313,3,1464.61,4393.83
236123,757881,5806,1,1451.93,1451.93
970840,718004,1893,2,705.31,1410.62
787702,718004,6749,1,969.27,969.27
855810,718004,7453,2,1298.95,2597.9
196655,987724,7761,2,310.8,621.6
151284,987724,2202,1,995.02,995.02
297236,987724,1958,2,411.77,823.54
238054,219360,1869,1,1174.09,1174.09
709974,257966,1893,1,705.31,705.31
632696,257966,1095,1,1349.17,1349.17
451727,484563,4969,5,889.71,4448.55
189662,390368,4537,1,641.1,641.1
248456,390368,8831,2,328.9,657.8
651914,390368,1871,4,966.19,3864.76
244912,133155,7750,1,1477.17,1477.17
171507,808955,835,1,895.44,895.44
606743,808955,485,2,333.43,666.86
83638,855929,7550,3,211.52,634.5600000000001
994977,855929,617,1,884.1,884.1
922568,855929,5099,3,320.43,961.29
135171,214618,8463,1,295.87,295.87
341400,5195,4339,2,176.89,353.78
433606,5195,5564,1,837.22,837.22
476049,662376,8241,2,1102.11,2204.22
754347,662376,5531,2,1023.65,2047.3
738198,207828,8040,1,1262.0,1262.0
763722,207828,1887,2,801.03,1602.06
920010,365777,4335,2,420.54,841.08
236887,365777,4131,4,1449.82,5799.28
892145,365777,6001,2,1150.41,2300.82
323145,46726,7761,2,310.8,621.6
518080,535813,7566,1,335.17,335.17
802307,535813,3030,1,542.4,542.4
305110,535813,4592,1,1198.67,1198.67
448929,474972,9194,2,544.04,1088.08
360026,976960,6892,1,1370.66,1370.66
439159,976960,7747,1,740.59,740.59
233058,403190,8017,1,917.44,917.44
501479,403190,4270,1,1471.99,1471.99
890704,403190,8027,3,1430.95,4292.85
122813,709827,9415,3,986.66,2959.98
985048,709827,7795,3,856.06,2568.18
49492,227056,2508,3,579.92,1739.7599999999998
328226,590829,5337,1,181.97,181.97
136540,590829,835,2,895.44,1790.88
766887,590829,6612,4,247.03,988.12
654677,247298,6149,3,1189.75,3569.25
613837,247298,2202,1,995.02,995.02
867397,274106,2523,2,58.5,117.0
266535,351833,1869,2,1174.09,2348.18
80582,351833,12,2,1460.7,2921.4
708687,653415,8559,1,356.76,356.76
23276,653415,1887,3,801.03,2403.09
258048,680282,9410,1,594.08,594.08
500323,680282,2206,2,1483.74,2967.48
342399,680282,5475,5,182.27,911.35
551929,505575,8188,1,267.66,267.66
77704,505575,1095,1,1349.17,1349.17
118902,505575,5475,3,182.27,546.8100000000001
118594,898542,223,4,241.64,966.56
397451,898542,6832,4,1094.28,4377.12
231321,920797,3892,2,1324.62,2649.24
669926,920797,6749,2,969.27,1938.54
987033,919922,9436,3,344.19,1032.57
774965,391133,6536,2,629.12,1258.24
238534,933606,6770,2,752.17,1504.34
137055,933606,4882,2,893.12,1786.24
598488,933606,876,1,430.56,430.56
786073,975298,8862,1,219.82,219.82
510130,975298,2436,1,358.96,358.96
791012,518691,98,1,1237.05,1237.05
994298,184329,4766,3,143.42,430.26
979854,184329,6970,1,1322.29,1322.29
545567,478402,4248,3,525.49,1576.47
498741,478402,1530,1,1056.51,1056.51
508418,478402,6749,2,969.27,1938.54
760289,662261,2059,2,1455.41,2910.82
662887,662261,5963,1,1175.81,1175.81
848121,662261,641,2,677.15,1354.3
88310,252502,9407,2,267.44,534.88
763955,944792,485,1,333.43,333.43
732010,944792,485,1,333.43,333.43
675541,35173,8456,2,537.95,1075.9
607809,35173,7774,3,1078.55,3235.6499999999996
400777,35173,5141,1,847.68,847.68
750222,668907,7883,1,1179.77,1179.77
127568,668907,3449,3,103.22,309.65999999999997
341867,668907,9280,1,669.08,669.08
730598,805879,9891,1,1002.8,1002.8
232328,805879,3966,2,1442.35,2884.7
288768,907424,3962,1,582.1,582.1
894328,907424,2865,1,217.48,217.48
121630,907424,223,1,241.64,241.64
688329,319649,2066,1,1364.6,1364.6
743942,319649,5564,1,837.22,837.22
673317,254334,8456,1,537.95,537.95
713271,617509,4537,1,641.1,641.1
612583,617509,3952,2,790.0,1580.0
206924,617509,5999,1,143.62,143.62
718982,580045,2206,2,1483.74,2967.48
540201,580045,2107,2,854.64,1709.28
530868,580045,6162,1,1018.48,1018.48
904060,258649,8762,1,1070.52,1070.52
56239,258649,485,1,333.43,333.43
663186,180286,2489,1,1246.39,1246.39
777284,180286,8017,1,917.44,917.44
225204,180286,7761,1,310.8,310.8
826629,560556,7750,1,1477.17,1477.17
991651,560556,7566,1,335.17,335.17
779404,726703,5099,2,320.43,640.86
171905,726703,9194,1,544.04,544.04
306355,263973,158,1,1018.56,1018.56
771677,988550,641,1,677.15,677.15
758512,988550,4270,1,1471.99,1471.99
823965,988550,1819,1,627.02,627.02
485833,251799,6446,3,98.32,294.96
482009,251799,3942,2,658.25,1316.5
60061,251799,5188,2,889.98,1779.96
860797,53315,9415,2,986.66,1973.32
797900,324175,9536,2,1208.91,2417.82
14601,324175,7177,1,883.85,883.85
601600,324175,7747,1,740.59,740.59
55261,559521,641,3,677.15,2031.4499999999998
803046,751864,6436,1,351.84,351.84
745154,751864,5382,1,993.32,993.32
442885,751864,835,1,895.44,895.44
275404,620431,7866,2,1210.48,2420.96
438366,620431,7022,1,846.92,846.92
583526,620431,8559,1,356.76,356.76
602212,555113,98,1,1237.05,1237.05
407465,555113,6436,2,351.84,703.68
70774,555113,7174,2,223.3,446.6
951457,152973,7761,1,310.8,310.8
142660,372117,7177,1,883.85,883.85
953158,372117,174,1,510.78,510.78
621151,372117,1073,1,1184.89,1184.89
62004,793998,1530,1,1056.51,1056.51
514832,189889,4500,2,748.89,1497.78
535196,189889,2489,2,1246.39,2492.78
999028,189889,6766,2,1327.85,2655.7
237733,227372,4766,1,143.42,143.42
368551,227372,5564,3,837.22,2511.66
366693,227372,6290,2,210.04,420.08
883367,779159,1869,1,1174.09,1174.09
121924,12424,8769,1,192.04,192.04
582376,12424,584,1,1194.22,1194.22
991634,12424,8762,1,1070.52,1070.52
946424,941788,1887,1,801.03,801.03
905985,941788,7747,1,740.59,740.59
949284,838273,8831,2,328.9,657.8
972324,838273,345,1,1220.68,1220.68
718181,998253,7569,2,285.31,570.62
242524,814655,1958,1,411.77,411.77
146803,924955,7453,3,1298.95,3896.8500000000004
117009,924955,6832,1,1094.28,1094.28
13164,924955,6711,1,265.31,265.31
256275,109398,7453,3,1298.95,3896.8500000000004
273622,752133,7635,1,678.72,678.72
571129,752133,793,2,1396.95,2793.9
492785,579599,661,4,861.91,3447.64
63392,579599,4335,3,420.54,1261.6200000000001
348255,579599,6536,1,629.12,629.12
160953,813980,3687,1,969.4,969.4
173017,331488,5475,4,182.27,729.08
319311,331488,661,4,861.91,3447.64
793732,331488,5962,1,207.05,207.05
954556,942737,8559,2,356.76,713.52
951907,293947,9502,1,57.03,57.03
327309,681075,5967,1,494.37,494.37
753607,681075,641,3,677.15,2031.4499999999998
391822,679681,9450,2,103.25,206.5
973448,679681,6536,1,629.12,629.12
65723,679681,8241,2,1102.11,2204.22
649934,920905,4131,1,1449.82,1449.82
502579,920905,2206,1,1483.74,1483.74
684699,920905,9415,1,986.66,986.66
712829,357570,6536,1,629.12,629.12
429920,357570,1869,1,1174.09,1174.09
99133,468487,1958,2,411.77,823.54
339812,979834,6536,2,629.12,1258.24
492295,256642,9891,1,1002.8,1002.8
874708,256642,5337,1,181.97,181.97
528007,185165,5382,1,993.32,993.32
389464,185165,8188,1,267.66,267.66
259567,185165,8167,1,183.11,183.11
222053,796689,4882,2,893.12,1786.24
310998,796689,3687,3,969.4,2908.2
742396,404796,8463,1,295.87,295.87
160057,404796,4500,1,748.89,748.89
208244,404796,8040,2,1262.0,2524.0
886389,268895,5475,2,182.27,364.54
702234,473805,4337,1,391.66,391.66
114809,911479,5549,2,360.98,721.96
3700,911479,9120,1,1483.46,1483.46
527361,385717,6149,3,1189.75,3569.25
622490,385717,6520,1,1359.76,1359.76
132591,385717,6612,1,247.03,247.03
87912,171382,5026,1,753.2,753.2
779619,171382,4969,1,889.71,889.71
971258,902709,4313,3,1464.61,4393.83
528618,902709,5881,2,51.44,102.88
688770,510556,5099,3,320.43,961.29
899811,510556,485,3,333.43,1000.29
176518,983609,9415,1,986.66,986.66
560496,124405,7750,2,1477.17,2954.34
73161,124405,5382,2,993.32,1986.64
951917,124405,8831,1,328.9,328.9
896029,843110,5999,1,143.62,143.62
785279,843110,4335,5,420.54,2102.7000000000003
806229,977645,2865,2,217.48,434.96
73958,977645,2523,4,58.5,234.0
99445,977645,8134,1,142.15,142.15
497207,204016,4537,2,641.1,1282.2
417745,312387,8456,2,537.95,1075.9
801954,312387,485,2,333.43,666.86
421610,312387,1819,2,627.02,1254.04
292677,103857,5999,3,143.62,430.86
484058,103857,5759,1,1355.49,1355.49
680913,457105,9407,2,267.44,534.88
826869,457105,2886,1,1362.09,1362.09
498715,789911,5999,5,143.62,718.1
946256,789911,5914,1,73.9,73.9
442539,127661,835,2,895.44,1790.88
868659,127661,3797,5,862.43,4312.15
117844,801056,6970,2,1322.29,2644.58
419875,801056,8831,4,328.9,1315.6
313033,274878,5549,3,360.98,1082.94
507036,274878,8121,2,330.78,661.56
182802,274878,5239,1,947.58,947.58
448184,459762,9120,1,1483.46,1483.46
252012,459762,8167,3,183.11,549.33
857800,459762,2066,1,1364.6,1364.6
624278,536928,7569,1,285.31,285.31
14759,7329,7635,2,678.72,1357.44
482459,7329,3962,4,582.1,2328.4
326191,628619,7761,1,310.8,310.8
193174,628619,3942,2,658.25,1316.5
724819,628619,4969,1,889.71,889.71
214950,227801,2614,3,638.09,1914.27
255113,485581,8769,2,192.04,384.08
470690,485581,7022,3,846.92,2540.7599999999998
172181,485581,6162,1,1018.48,1018.48
723441,567681,3687,1,969.4,969.4
70759,567681,7635,1,678.72,678.72
349838,567681,9280,2,669.08,1338.16
629166,920855,7453,4,1298.95,5195.8
958205,953424,6070,1,1154.63,1154.63
570550,953424,7774,2,1078.55,2157.1
586597,869133,7174,3,223.3,669.9000000000001
92397,992459,2202,1,995.02,995.02
37779,33007,2456,3,741.07,2223.21
465407,951305,9450,1,103.25,103.25
625875,468062,9415,1,986.66,986.66
886970,468062,2107,1,854.64,854.64
109854,33162,6963,1,703.49,703.49
55479,33162,9436,1,344.19,344.19
414656,971983,3966,2,1442.35,2884.7
486428,971983,2886,2,1362.09,2724.18
723093,560497,4755,2,220.96,441.92
717704,709790,4131,2,1449.82,2899.64
505847,468987,5759,3,1355.49,4066.4700000000003
710592,159387,7795,2,856.06,1712.12
761269,159387,2456,3,741.07,2223.21
493602,714471,2436,1,358.96,358.96
474459,714471,1799,1,1367.5,1367.5
718893,18600,6892,2,1370.66,2741.32
910943,901130,8559,2,356.76,713.52
417670,35107,1819,2,627.02,1254.04
514775,586880,6059,1,1352.99,1352.99
872585,586880,9832,1,1020.06,1020.06
645593,586880,1512,1,950.25,950.25
916622,348219,7866,2,1210.48,2420.96
766573,348219,8854,5,365.99,1829.95
263170,753984,3966,2,1442.35,2884.7
837941,492398,4500,1,748.89,748.89
84880,492398,6070,2,1154.63,2309.26
783011,492398,5962,1,207.05,207.05
739852,118421,1566,3,591.2,1773.6000000000001
162724,118421,2512,2,1277.95,2555.9
769288,118421,9891,1,1002.8,1002.8
950858,610480,6970,1,1322.29,1322.29
55081,610480,5881,5,51.44,257.2
372253,610480,159,1,102.22,102.22
588491,586700,5806,3,1451.93,4355.79
625687,586700,6612,2,247.03,494.06
30114,586700,4313,2,1464.61,2929.22
468721,675635,2323,2,163.41,326.82
274965,63832,5157,1,916.11,916.11
143446,63832,2436,3,358.96,1076.8799999999999
651383,43535,12,2,1460.7,2921.4
128217,842332,8784,3,550.3,1650.8999999999999
767055,842332,3942,1,658.25,658.25
8576,842332,6832,4,1094.28,4377.12
457643,175188,9677,1,845.49,845.49
840730,789220,4766,1,143.42,143.42
601830,789220,6686,1,661.35,661.35
904965,503894,3449,3,103.22,309.65999999999997
932140,503894,6290,1,210.04,210.04
382607,757839,3966,3,1442.35,4327.049999999999
259340,757839,5239,5,947.58,4737.900000000001
114220,905921,6149,1,1189.75,1189.75
441555,905921,2949,3,1392.35,4177.049999999999
227864,605469,4455,1,771.96,771.96
56249,605469,6770,1,752.17,752.17
316088,605469,9436,1,344.19,344.19
968109,278047,8121,1,330.78,330.78
105726,278047,9415,1,986.66,986.66
78514,459311,3687,3,969.4,2908.2
759658,999278,4766,1,143.42,143.42
35532,999278,5624,1,1235.6,1235.6
380791,583917,9677,3,845.49,2536.4700000000003
990923,583917,7761,1,310.8,310.8
638146,109822,5998,1,1431.07,1431.07
170929,109822,7795,2,856.06,1712.12
316646,109822,9450,5,103.25,516.25
121007,5089,7566,1,335.17,335.17
558108,3933,3090,1,130.39,130.39
986244,696152,9832,1,1020.06,1020.06
949304,308957,3401,3,211.19,633.5699999999999
655053,927071,4462,1,1294.08,1294.08
539297,561371,2226,1,1315.98,1315.98
142410,561371,3966,1,1442.35,1442.35
741170,561371,6059,3,1352.99,4058.9700000000003
205110,503914,8044,4,521.48,2085.92
27224,503914,3144,2,876.59,1753.18
635029,15330,4248,1,525.49,525.49
913446,342304,5914,1,73.9,73.9
889505,342304,7140,2,383.44,766.88
275736,475578,1738,2,483.88,967.76
295220,224225,6749,1,969.27,969.27
481314,224225,4131,1,1449.82,1449.82
63285,224225,8027,1,1430.95,1430.95
58748,838965,217,1,101.36,101.36
726188,838965,3966,2,1442.35,2884.7
269796,144715,7177,1,883.85,883.85
296940,579229,2436,1,358.96,358.96
979377,843582,6749,1,969.27,969.27
957916,843582,4755,1,220.96,220.96
669595,79794,2614,1,638.09,638.09
593431,79794,5099,1,320.43,320.43
327698,450100,3892,2,1324.62,2649.24
838122,450100,6290,2,210.04,420.08
884413,450100,1799,1,1367.5,1367.5
488452,371619,1089,2,1373.0,2746.0
790717,371619,9407,4,267.44,1069.76
970619,371619,5998,1,1431.07,1431.07
901148,843783,4248,4,525.49,2101.96
352187,843783,2512,4,1277.95,5111.8
169477,843783,9194,1,544.04,544.04
5273,368053,6290,1,210.04,210.04
84655,368053,2512,1,1277.95,1277.95
143667,368053,661,2,861.91,1723.82
369070,243290,4131,1,1449.82,1449.82
868211,243290,98,1,1237.05,1237.05
135100,327653,6162,2,1018.48,2036.96
966738,327653,835,2,895.44,1790.88
527180,327653,2456,2,741.07,1482.14
91641,309511,232,5,314.82,1574.1
70495,309511,223,1,241.64,241.64
996283,298546,5864,1,1417.44,1417.44
905015,298546,3449,2,103.22,206.44
609662,11559,4071,5,956.73,4783.65
244353,406219,4455,1,771.96,771.96
67258,278699,2512,1,1277.95,1277.95
495258,278699,4518,2,315.01,630.02
667269,378485,8559,1,356.76,356.76
573720,698624,1530,1,1056.51,1056.51
463520,729240,7866,1,1210.48,1210.48
416386,404936,485,2,333.43,666.86
709045,912913,3401,2,211.19,422.38
689100,912913,4438,2,1256.48,2512.96
741341,912913,4882,1,893.12,893.12
850030,191165,8784,1,550.3,550.3
434957,191165,7566,1,335.17,335.17
680117,191165,8027,1,1430.95,1430.95
989391,477061,7883,1,1179.77,1179.77
154254,807076,5967,2,494.37,988.74
799144,587845,584,2,1194.22,2388.44
332692,589648,9854,2,716.26,1432.52
950747,589648,8938,2,363.71,727.42
236034,589648,2436,2,358.96,717.92
495108,943683,8784,1,550.3,550.3
619974,683675,835,1,895.44,895.44
81458,683675,4335,1,420.54,420.54
577913,354853,8862,2,219.82,439.64
935783,66038,1073,2,1184.89,2369.78
508241,66038,1799,1,1367.5,1367.5
450857,66038,1161,1,1186.47,1186.47
