ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
6051096,938618,2023-07-24,2023-07-26,2023-08-04,,2023-08-03,FedEx,edw557888022
3597922,789623,2023-04-25,2023-04-28,2023-05-03,,2023-05-06,USPS,KiM004174223
622476,796764,2022-03-17,2022-03-18,2022-03-27,,2022-04-01,FedEx,kuI447957746
9726568,316043,2023-11-15,2023-11-17,,,2023-11-20,FedEx,zhN882277080
9355166,245905,2023-10-26,2023-10-27,2023-11-05,,2023-11-09,DHL,xbM630601764
3866974,377100,2021-12-21,2021-12-23,2022-01-02,,2022-01-06,DHL,Sna140772387
5066846,699550,2022-08-24,2022-08-25,2022-09-06,,2022-08-29,USPS,WdL729629578
5083958,626782,2023-07-01,2023-07-03,2023-07-05,,2023-07-10,FedEx,lQQ286151447
7535783,361219,2023-04-21,2023-04-23,2023-04-28,,2023-05-02,DHL,EyL280691179
8155768,505421,2022-01-28,2022-01-29,2022-02-10,,2022-02-08,USPS,ROG001963769
9188613,648860,2022-08-09,2022-08-12,2022-08-20,,2022-08-16,UPS,NhW654776950
3434317,506605,2023-11-29,2023-11-30,,,2023-12-11,USPS,pPP296337429
9933478,927524,2022-09-15,2022-09-17,2022-09-26,,2022-09-23,DHL,GKM121145587
5533569,991635,2022-02-25,2022-02-28,2022-03-02,,2022-03-09,FedEx,WNk510933171
461995,420245,2022-08-30,2022-09-02,2022-09-07,,2022-09-03,DHL,kDP671865822
6564375,698079,2023-07-29,2023-07-30,2023-08-01,,2023-08-01,USPS,HtP379497729
4110813,902436,2023-05-14,2023-05-15,2023-05-16,,2023-05-25,FedEx,ZKZ304252165
4293973,232335,2022-02-15,2022-02-16,2022-02-20,,2022-02-27,UPS,aRH777542962
4250568,319740,2022-09-15,2022-09-16,2022-09-25,,2022-09-23,FedEx,amk490284219
2188551,984805,2022-05-15,2022-05-17,2022-05-17,,2022-05-23,FedEx,apH799026814
4831002,82372,2021-12-23,2021-12-25,2021-12-27,,2021-12-28,FedEx,Miq796750193
6389069,545424,2023-05-12,2023-05-15,2023-05-17,,2023-05-17,Royal Mail,xzf102292202
1477109,461685,2022-09-02,2022-09-05,2022-09-12,,2022-09-13,DHL,ZoT290278983
4320231,395288,2023-10-15,2023-10-16,2023-10-18,,2023-10-19,DHL,ZrT783876549
9333686,337406,2023-04-15,2023-04-17,2023-04-21,,2023-04-20,UPS,nRZ167685366
6058709,700050,2023-11-21,2023-11-22,,,2023-11-23,USPS,Zuv957901353
8320781,746907,2022-10-26,2022-10-28,2022-10-29,,2022-11-08,UPS,uyi875670413
5638814,328815,2022-12-04,2022-12-07,2022-12-08,,2022-12-12,DHL,fMl376103141
1601990,418795,2023-10-29,2023-10-31,2023-11-03,,2023-11-05,DHL,Fhq732245669
4146087,528013,2022-06-16,2022-06-18,2022-06-26,,2022-06-19,Royal Mail,xwn004041537
8053641,678756,2023-08-21,2023-08-24,2023-08-24,,2023-08-26,USPS,NDj726151594
5103234,711132,2022-09-21,2022-09-23,2022-09-26,,2022-09-26,Royal Mail,YTz155713939
3961289,367845,2022-01-06,2022-01-08,2022-01-12,,2022-01-22,UPS,Hxq086791919
5656929,675590,2023-11-17,2023-11-19,,,2023-11-23,FedEx,KLR475500209
3045004,41675,2022-11-28,2022-11-29,2022-12-02,,2022-12-04,UPS,oVg438825094
4798364,51761,2023-09-17,2023-09-19,2023-09-29,,2023-09-25,FedEx,qAM486143458
2508565,476076,2022-04-13,2022-04-15,2022-04-20,,2022-04-24,DHL,VYQ152276669
6219902,197765,2022-11-08,2022-11-11,2022-11-15,,2022-11-21,UPS,Seq092309052
8621082,346420,2022-03-08,2022-03-11,2022-03-17,,2022-03-25,FedEx,HgM338231576
9622134,934523,2023-08-16,2023-08-18,2023-08-22,,2023-08-19,FedEx,LyK000957743
2820895,761068,2022-09-16,2022-09-18,2022-09-19,,2022-10-01,USPS,cde413647033
2948584,136859,2023-02-28,2023-03-03,2023-03-10,,2023-03-10,Royal Mail,dOw262426043
5662729,162955,2022-12-24,2022-12-27,2023-01-03,,2023-01-03,Royal Mail,RxD113201455
7226003,235280,2022-01-26,2022-01-27,2022-02-04,,2022-02-09,DHL,SaA054919497
4474863,424918,2023-01-01,2023-01-03,2023-01-04,,2023-01-07,DHL,kUn279966276
7576124,653041,2022-03-28,2022-03-31,2022-03-30,,2022-04-14,FedEx,rYB280156772
9204250,898897,2021-12-21,2021-12-23,2021-12-23,,2021-12-29,USPS,HFP994887669
413533,365927,2022-08-25,2022-08-28,2022-09-01,,2022-09-01,Royal Mail,Wfg692174230
3348752,378365,2022-05-12,2022-05-14,2022-05-16,,2022-05-25,DHL,QkF473948440
1920862,275618,2023-01-31,2023-02-02,2023-02-11,,2023-02-15,Royal Mail,HDD765279315
7051266,547505,2022-12-29,2023-01-01,2023-01-01,,2023-01-03,FedEx,IRy121728911
2847482,762324,2023-07-09,2023-07-11,2023-07-17,,2023-07-21,FedEx,YhC708933289
6448201,606512,2023-07-26,2023-07-28,2023-08-09,,2023-08-02,Royal Mail,PrP535233477
8822443,590589,2022-06-05,2022-06-07,2022-06-11,,2022-06-10,USPS,XGA752245663
8844369,123883,2022-01-08,2022-01-09,2022-01-12,,2022-01-22,DHL,xBq422506920
1024620,211935,2022-03-14,2022-03-16,2022-03-27,,2022-03-22,DHL,piI904876035
4831033,574088,2022-04-05,2022-04-08,2022-04-07,,2022-04-18,UPS,oJh144889767
1632861,734317,2022-06-05,2022-06-07,2022-06-09,,2022-06-12,FedEx,BHF485405928
6747003,557909,2021-11-22,2021-11-23,2021-12-01,,2021-11-30,Royal Mail,RQj152985611
3121713,665015,2022-09-03,2022-09-06,2022-09-16,,2022-09-13,FedEx,yOJ534106551
6399207,307985,2023-09-26,2023-09-27,2023-09-30,,2023-10-02,UPS,iJM008870635
4729895,248732,2022-10-04,2022-10-07,2022-10-17,,2022-10-13,FedEx,OKV014952020
9402941,237643,2021-12-29,2021-12-31,2022-01-09,,2022-01-13,DHL,vju743852692
7357008,996693,2023-07-06,2023-07-08,2023-07-15,,2023-07-19,UPS,aIl727310373
9526331,452297,2022-09-27,2022-09-30,2022-10-07,,2022-10-03,Royal Mail,wzu833620616
5200196,143255,2022-09-12,2022-09-14,2022-09-21,,2022-09-26,FedEx,pDa761753924
713869,136869,2022-10-31,2022-11-01,2022-11-09,,2022-11-06,UPS,HKP918678477
5697500,140316,2022-12-09,2022-12-10,2022-12-13,,2022-12-16,Royal Mail,YeD132447546
2607491,361566,2022-09-25,2022-09-28,2022-10-02,,2022-10-04,Royal Mail,YzF385304305
3803783,961073,2022-05-01,2022-05-02,2022-05-03,,2022-05-14,FedEx,wWN358061832
6277865,656990,2023-11-05,2023-11-08,2023-11-09,,2023-11-21,Royal Mail,TIW864240653
115117,233829,2022-09-19,2022-09-20,2022-09-23,,2022-10-01,Royal Mail,qyk195573247
9298907,992554,2022-12-18,2022-12-21,2022-12-21,,2022-12-25,FedEx,pzF674648294
3293067,185517,2022-11-20,2022-11-21,2022-12-03,,2022-11-26,USPS,mPP487521749
6870450,2645,2022-07-19,2022-07-20,2022-07-26,,2022-07-25,FedEx,xMn771677139
6320769,759922,2023-03-09,2023-03-12,2023-03-14,,2023-03-23,FedEx,bKB969642397
5253069,754224,2022-03-30,2022-04-01,2022-04-07,,2022-04-03,FedEx,VCx839338138
3939461,445747,2023-03-30,2023-04-02,2023-04-08,,2023-04-05,DHL,fbl051227524
2491203,605718,2023-03-14,2023-03-15,2023-03-23,,2023-03-26,UPS,ixO185345986
7614674,562549,2021-12-20,2021-12-21,2022-01-01,,2021-12-25,DHL,QHZ579833648
9681947,539108,2022-08-30,2022-08-31,2022-09-11,,2022-09-02,USPS,TMP803530588
2985047,903013,2021-12-18,2021-12-21,2021-12-30,,2021-12-25,FedEx,ofY898406086
5348908,856962,2022-06-26,2022-06-29,2022-07-01,,2022-07-01,DHL,trC956732388
5936512,971552,2023-01-13,2023-01-15,2023-01-26,,2023-01-16,UPS,Kkv309075153
3375149,93847,2023-09-26,2023-09-27,2023-10-01,,2023-09-28,DHL,GcW368966355
7828558,918923,2023-08-31,2023-09-01,2023-09-04,,2023-09-06,USPS,kJz587893195
7943283,517223,2022-08-29,2022-09-01,2022-09-08,,2022-09-07,Royal Mail,HFw106731918
1167663,911990,2023-11-25,2023-11-28,,,2023-12-01,Royal Mail,tJM018402554
1585892,48495,2023-02-11,2023-02-14,2023-02-22,,2023-02-20,FedEx,pfT886374667
6733060,34218,2023-11-15,2023-11-16,,,2023-11-30,USPS,ycv926183995
4148260,261811,2022-05-31,2022-06-03,2022-06-11,,2022-06-07,USPS,NiF024759803
3774568,917153,2023-07-26,2023-07-28,2023-08-03,,2023-08-02,DHL,HmW505621278
3869736,824813,2022-07-09,2022-07-12,2022-07-13,,2022-07-19,DHL,THz469911314
8069526,15823,2022-05-12,2022-05-14,2022-05-23,,2022-05-24,UPS,dgJ875012823
334619,87482,2022-09-19,2022-09-21,2022-09-21,,2022-10-05,UPS,xVv659654359
1062004,376108,2023-07-27,2023-07-30,2023-08-10,,2023-08-08,DHL,sqW272459710
4737673,182712,2022-08-27,2022-08-28,2022-09-08,,2022-08-29,UPS,Ryr684690087
731967,114393,2022-04-16,2022-04-18,2022-04-22,,2022-04-23,USPS,MlK250527501
435416,234445,2022-07-07,2022-07-10,2022-07-14,,2022-07-19,DHL,uAU260083360
4066456,649112,2023-09-22,2023-09-25,2023-10-03,,2023-09-26,Royal Mail,Bkq445715249
4358453,190961,2022-01-15,2022-01-18,2022-01-25,,2022-01-27,Royal Mail,Zrq628061590
6066279,134961,2022-08-05,2022-08-08,2022-08-16,,2022-08-20,UPS,Ynw883201759
3800355,523033,2022-03-28,2022-03-30,2022-04-03,,2022-04-03,USPS,dbZ749531066
271543,983954,2022-09-12,2022-09-13,2022-09-21,,2022-09-15,USPS,KXx855309194
5245127,307361,2023-03-17,2023-03-19,2023-03-21,,2023-03-20,USPS,ETP418090673
9131014,181860,2022-01-10,2022-01-13,2022-01-21,,2022-01-16,USPS,qMd401962403
6198033,165188,2023-08-19,2023-08-22,2023-08-23,,2023-08-30,USPS,zoi538674556
3052538,838914,2023-02-28,2023-03-03,2023-03-02,,2023-03-04,Royal Mail,SEQ213816783
917272,402739,2022-12-26,2022-12-29,2023-01-05,,2023-01-03,FedEx,oHX817893168
8589723,304364,2022-11-19,2022-11-20,2022-11-29,,2022-11-28,Royal Mail,rzU708873680
4705266,655451,2023-01-06,2023-01-07,2023-01-16,,2023-01-19,USPS,osx416291887
4490047,718262,2022-05-17,2022-05-19,2022-05-22,,2022-05-21,USPS,dsi609362097
2028827,720863,2022-09-18,2022-09-20,2022-09-29,,2022-10-02,FedEx,mmb404476845
4002675,160425,2023-09-03,2023-09-04,2023-09-12,,2023-09-05,UPS,HMQ635476606
3568415,761202,2023-03-18,2023-03-21,2023-04-01,,2023-03-29,FedEx,OBS538117117
392258,301353,2023-03-21,2023-03-22,2023-03-30,,2023-04-03,USPS,HbX356330645
8884306,587454,2023-05-25,2023-05-27,2023-05-29,,2023-06-03,UPS,lul024918995
405500,978940,2022-12-15,2022-12-16,2022-12-22,,2022-12-30,UPS,xBy395121752
7242680,44039,2022-10-01,2022-10-03,2022-10-05,,2022-10-16,FedEx,BZo260510471
8951984,204128,2022-07-13,2022-07-16,2022-07-15,,2022-07-24,UPS,kzX253675172
4658516,910359,2022-01-24,2022-01-26,2022-02-02,,2022-02-07,Royal Mail,knt443161899
706410,566413,2023-03-30,2023-04-01,2023-04-12,,2023-04-09,USPS,Aqn919781330
7692213,520266,2022-07-08,2022-07-11,2022-07-13,,2022-07-23,Royal Mail,Nsu669259372
1303933,415186,2022-05-25,2022-05-26,2022-05-30,,2022-06-02,UPS,yZc872088909
4709240,65527,2023-10-13,2023-10-16,2023-10-15,,2023-10-18,Royal Mail,YKb467309711
9185104,157781,2023-07-21,2023-07-22,2023-07-25,,2023-07-31,USPS,SGf299332237
9327117,779554,2023-05-22,2023-05-23,2023-05-24,,2023-05-28,UPS,lyz312436772
5636593,530667,2023-02-28,2023-03-01,2023-03-12,,2023-03-09,UPS,vPw792847283
3542015,652711,2022-04-16,2022-04-17,2022-04-23,,2022-04-21,FedEx,vDf913818912
8211030,233413,2023-01-14,2023-01-16,2023-01-21,,2023-01-18,USPS,iuC321543423
8750929,403770,2022-05-20,2022-05-22,2022-05-26,,2022-06-04,UPS,NjS083879564
3157662,378722,2023-02-11,2023-02-13,2023-02-16,,2023-02-18,FedEx,AhX112526033
680737,854354,2022-09-18,2022-09-19,2022-10-01,,2022-10-02,FedEx,KAL805695806
5720865,735339,2023-04-04,2023-04-07,2023-04-10,,2023-04-19,USPS,oty593131871
6371272,902163,2022-10-22,2022-10-25,2022-10-30,,2022-11-01,Royal Mail,dqL643969667
1703588,594103,2022-03-26,2022-03-29,2022-04-07,,2022-04-12,FedEx,bgs237231021
1345587,622262,2022-04-06,2022-04-07,2022-04-10,,2022-04-13,FedEx,aQs864247128
5947744,821050,2022-03-27,2022-03-30,2022-03-30,,2022-04-01,DHL,zRq241406367
9865262,271764,2022-06-03,2022-06-06,2022-06-14,,2022-06-20,Royal Mail,HDT047439357
6655344,60450,2023-05-04,2023-05-07,2023-05-18,,2023-05-10,Royal Mail,uhg585859358
5488537,371786,2023-10-07,2023-10-09,2023-10-12,,2023-10-11,DHL,BsC372669414
4741782,318827,2023-11-03,2023-11-04,2023-11-15,,2023-11-05,UPS,vUD800151237
558218,168559,2023-07-15,2023-07-17,2023-07-27,,2023-07-30,USPS,gtk599025430
6061545,474476,2023-03-24,2023-03-26,2023-03-26,,2023-04-01,FedEx,CRL683900641
6739008,787042,2021-12-16,2021-12-18,2021-12-28,,2022-01-01,FedEx,ytE132449453
7082717,972672,2022-12-24,2022-12-25,2023-01-02,,2023-01-07,Royal Mail,FrU597586227
9305231,542410,2022-08-17,2022-08-18,2022-08-30,,2022-08-28,UPS,OiF567201310
424922,344103,2022-04-02,2022-04-04,2022-04-10,,2022-04-16,DHL,zbJ157321559
6365726,4684,2023-11-16,2023-11-19,,,2023-11-22,USPS,Msg454814870
5279138,418094,2023-07-29,2023-08-01,2023-08-10,,2023-08-07,DHL,YaM399871141
6291424,844305,2022-03-28,2022-03-29,2022-04-04,,2022-04-12,USPS,Mcn590000992
1283806,628707,2023-04-21,2023-04-23,2023-04-30,,2023-04-25,USPS,rlA564580766
2583339,380061,2023-07-16,2023-07-19,2023-07-21,,2023-07-30,DHL,ZEL305867108
5091518,516762,2023-03-11,2023-03-12,2023-03-20,,2023-03-22,Royal Mail,heZ967652159
8919909,876221,2022-06-08,2022-06-10,2022-06-18,,2022-06-20,FedEx,awD873065211
8239582,715469,2023-01-14,2023-01-15,2023-01-21,,2023-01-25,Royal Mail,wxK641988459
924170,602947,2022-12-13,2022-12-16,2022-12-24,,2022-12-29,DHL,Nac692936697
7423380,214932,2023-06-27,2023-06-28,2023-07-01,,2023-07-01,USPS,uTV613561188
1239838,12421,2023-06-20,2023-06-21,2023-06-26,,2023-06-23,UPS,EkX401941393
8318509,442355,2022-10-23,2022-10-26,2022-10-31,,2022-10-31,USPS,LJi658074828
8317492,8437,2023-06-08,2023-06-09,2023-06-11,,2023-06-22,UPS,Xhe770446752
4529404,301245,2022-12-09,2022-12-10,2022-12-19,,2022-12-20,Royal Mail,umm225160923
8677074,497465,2023-04-03,2023-04-06,2023-04-16,,2023-04-12,UPS,Avl115877983
3335353,230020,2022-12-09,2022-12-11,2022-12-20,,2022-12-22,DHL,NHa512519680
1450537,381938,2022-08-14,2022-08-17,2022-08-28,,2022-08-21,Royal Mail,rrA594808672
6219375,879643,2022-11-30,2022-12-03,2022-12-07,,2022-12-15,UPS,ktS804424182
5098032,519957,2023-09-10,2023-09-11,2023-09-14,,2023-09-18,Royal Mail,XSB067890031
8594925,200722,2023-01-18,2023-01-21,2023-01-29,,2023-01-28,FedEx,yFs690101705
8663657,772808,2023-10-19,2023-10-22,2023-10-22,,2023-10-30,USPS,JIr856312061
1902810,672617,2023-06-13,2023-06-14,2023-06-20,,2023-06-28,DHL,nyE626178869
6697571,83978,2022-04-18,2022-04-20,2022-04-27,,2022-04-29,Royal Mail,qLK266589374
8491081,819518,2022-07-19,2022-07-22,2022-07-26,,2022-07-28,USPS,GNc531508851
9508993,952185,2022-06-09,2022-06-10,2022-06-15,,2022-06-22,DHL,Std467866227
1331110,690763,2022-01-02,2022-01-05,2022-01-11,,2022-01-10,Royal Mail,tdc429181110
129584,876433,2023-03-13,2023-03-15,2023-03-20,,2023-03-25,USPS,GOD014273210
7311790,422540,2021-11-29,2021-12-02,2021-12-01,,2021-12-03,UPS,xrO522660531
1682201,18423,2022-12-10,2022-12-11,2022-12-18,,2022-12-16,Royal Mail,yyf102937367
3957311,152641,2023-10-20,2023-10-23,2023-10-23,,2023-10-28,Royal Mail,aKi528461126
6484192,437403,2022-05-06,2022-05-09,2022-05-08,,2022-05-23,UPS,Uwz911674481
815213,670131,2023-06-08,2023-06-10,2023-06-11,,2023-06-13,USPS,ASe127938759
8620635,203669,2023-08-29,2023-08-30,2023-08-31,,2023-08-31,DHL,wvH418290188
7756689,499916,2022-04-30,2022-05-03,2022-05-08,,2022-05-10,Royal Mail,TAz368100548
286762,567459,2022-12-27,2022-12-30,2023-01-01,,2023-01-10,USPS,DpH877479833
9025544,577014,2022-06-01,2022-06-03,2022-06-06,,2022-06-09,FedEx,IXZ680396127
7489521,786137,2023-01-01,2023-01-04,2023-01-15,,2023-01-07,FedEx,wOX702578586
6707551,531288,2021-12-15,2021-12-16,2021-12-25,,2021-12-26,FedEx,dKF085242760
3214382,587202,2022-11-25,2022-11-26,2022-11-30,,2022-12-01,UPS,FRK552487951
1938417,204728,2022-08-31,2022-09-01,2022-09-14,,2022-09-08,Royal Mail,uBC685132095
4806809,904813,2022-12-25,2022-12-28,2023-01-01,,2022-12-31,UPS,Div683628319
3903955,142247,2022-04-07,2022-04-09,2022-04-18,,2022-04-19,Royal Mail,wEk118366185
4588382,338014,2023-02-22,2023-02-24,2023-02-28,,2023-03-02,FedEx,KNa214868137
8486648,982640,2023-06-19,2023-06-22,2023-06-30,,2023-06-25,USPS,hcK264864201
6514143,739064,2022-05-26,2022-05-28,2022-06-06,,2022-06-08,DHL,YVT295649621
7713891,133414,2022-09-12,2022-09-14,2022-09-24,,2022-09-24,UPS,KRj176948369
8932880,314007,2021-11-29,2021-11-30,2021-12-09,,2021-12-11,USPS,lqj453496350
3598487,586636,2023-07-09,2023-07-12,2023-07-16,,2023-07-19,UPS,xJf973870160
1264077,595117,2022-08-25,2022-08-28,2022-08-29,,2022-09-08,FedEx,VqM318407686
3347629,288932,2023-06-05,2023-06-07,2023-06-15,,2023-06-17,UPS,hpH674472955
2528280,666352,2023-07-26,2023-07-28,2023-07-31,,2023-08-03,Royal Mail,ZCA776899770
3102314,246103,2023-03-24,2023-03-27,2023-03-29,,2023-04-02,Royal Mail,vfZ723566287
3448752,233772,2023-09-09,2023-09-12,2023-09-23,,2023-09-22,FedEx,FLT804866542
1438825,566333,2023-10-15,2023-10-18,2023-10-18,,2023-10-19,Royal Mail,bhT022970274
4933925,258737,2022-04-26,2022-04-28,2022-05-07,,2022-05-01,USPS,foH720710734
2040549,531155,2023-09-03,2023-09-06,2023-09-09,,2023-09-09,Royal Mail,ECt352318433
8388426,425651,2022-12-29,2023-01-01,2023-01-10,,2023-01-15,Royal Mail,OKr348998120
9476775,399371,2022-08-08,2022-08-10,2022-08-20,,2022-08-21,UPS,afm985890562
1085317,811179,2022-07-28,2022-07-29,2022-08-11,,2022-08-08,Royal Mail,Nkb913127052
2719629,871690,2022-02-06,2022-02-09,2022-02-11,,2022-02-23,DHL,gKa275862738
8476657,519656,2023-02-01,2023-02-04,2023-02-04,,2023-02-12,USPS,vhr214410852
3490252,9298,2023-10-03,2023-10-04,2023-10-12,,2023-10-17,Royal Mail,xFy709936142
3675066,940745,2023-02-15,2023-02-18,2023-03-01,,2023-02-28,FedEx,KEj513761439
6340467,926448,2023-06-25,2023-06-27,2023-06-27,,2023-07-10,FedEx,BEo123847972
2471998,632516,2023-10-11,2023-10-14,2023-10-25,,2023-10-25,Royal Mail,jIg309152029
2098884,930824,2022-03-11,2022-03-14,2022-03-18,,2022-03-23,Royal Mail,gyG954583701
5127386,100686,2022-03-18,2022-03-21,2022-03-25,,2022-04-02,UPS,onw300768990
6687750,166528,2023-02-28,2023-03-01,2023-03-08,,2023-03-08,UPS,lFF977668540
8484538,214440,2022-08-25,2022-08-26,2022-08-29,,2022-09-01,USPS,dOo247249485
3901643,140092,2022-09-11,2022-09-13,2022-09-17,,2022-09-25,UPS,xfm301199749
5293626,574053,2022-08-22,2022-08-25,2022-09-04,,2022-09-08,DHL,JmN647654125
8356186,306832,2023-09-02,2023-09-04,2023-09-15,,2023-09-14,Royal Mail,UhN258850441
8322470,732277,2023-04-30,2023-05-01,2023-05-09,,2023-05-04,FedEx,ksy292425967
9811446,154759,2022-07-10,2022-07-13,2022-07-16,,2022-07-19,UPS,Lwm772699411
3230489,255472,2022-01-12,2022-01-15,2022-01-23,,2022-01-25,DHL,hOa445687620
5384073,988741,2021-12-11,2021-12-12,2021-12-25,,2021-12-17,DHL,qPs308214050
1757202,564278,2023-01-28,2023-01-31,2023-02-03,,2023-02-08,USPS,tnW603773489
5615231,470242,2022-04-27,2022-04-29,2022-05-04,,2022-05-06,Royal Mail,vuf386826044
8038395,140306,2022-05-22,2022-05-24,2022-06-01,,2022-05-29,UPS,zQG418186365
235533,371322,2021-11-23,2021-11-25,2021-11-30,,2021-12-09,DHL,rOR133911146
478487,143269,2023-05-28,2023-05-30,2023-06-06,,2023-06-05,UPS,WvM946067380
9480929,57948,2022-07-26,2022-07-29,2022-07-31,,2022-08-11,DHL,lEK605808314
5519868,201929,2021-11-25,2021-11-28,2021-11-28,,2021-12-02,DHL,jsM002881800
9803360,986682,2023-01-21,2023-01-24,2023-02-04,,2023-01-30,DHL,lZT912954571
1401253,408404,2022-10-20,2022-10-22,2022-10-28,,2022-10-29,DHL,OeA137785982
4939176,691620,2023-02-02,2023-02-03,2023-02-09,,2023-02-07,FedEx,NVE159473955
7379909,514086,2022-05-12,2022-05-13,2022-05-16,,2022-05-17,DHL,OzW021186117
8867864,847121,2022-02-01,2022-02-03,2022-02-06,,2022-02-08,DHL,FcT827581498
3923114,70292,2023-10-11,2023-10-13,2023-10-15,,2023-10-25,Royal Mail,cXB436321295
3161199,5851,2023-08-15,2023-08-17,2023-08-19,,2023-08-30,UPS,yUS041494233
8155726,575475,2022-05-22,2022-05-25,2022-05-28,,2022-05-31,USPS,aiz361892211
3335769,789961,2022-12-29,2023-01-01,2023-01-08,,2023-01-02,FedEx,XIX846389077
8671471,994262,2023-02-09,2023-02-11,2023-02-18,,2023-02-24,FedEx,KGx546570091
2285635,299567,2022-06-27,2022-06-28,2022-07-02,,2022-07-07,DHL,XkC935062409
5632394,138921,2021-11-24,2021-11-27,2021-12-06,,2021-12-04,UPS,NmO428920574
7526824,106432,2023-11-02,2023-11-04,2023-11-12,,2023-11-06,DHL,gWT695287356
9942712,429429,2022-10-07,2022-10-09,2022-10-21,,2022-10-11,USPS,Zvd586735610
1392797,665160,2023-07-30,2023-07-31,2023-08-03,,2023-08-13,UPS,OrF317514289
813898,779531,2023-10-27,2023-10-30,2023-10-30,,2023-11-09,UPS,rpC837436096
8770267,352389,2021-12-15,2021-12-18,2021-12-20,,2021-12-24,FedEx,ksf466849979
3204939,387858,2022-10-17,2022-10-18,2022-10-23,,2022-10-22,USPS,lXe273390420
4828248,793498,2023-11-20,2023-11-21,,,2023-11-27,Royal Mail,rti092888550
9355488,726487,2022-12-10,2022-12-13,2022-12-16,,2022-12-26,USPS,Yiu019681696
1039935,384960,2022-05-15,2022-05-16,2022-05-20,,2022-05-26,UPS,vlN004861767
3029152,546553,2023-10-01,2023-10-02,2023-10-14,,2023-10-03,FedEx,hpd310067462
5198074,215288,2022-12-14,2022-12-16,2022-12-25,,2022-12-20,Royal Mail,wlq711432975
2982270,807487,2022-06-02,2022-06-03,2022-06-15,,2022-06-15,UPS,GXF384327317
3645156,932777,2022-03-04,2022-03-05,2022-03-13,,2022-03-19,Royal Mail,LyU020132488
2523696,101409,2022-01-04,2022-01-07,2022-01-14,,2022-01-08,UPS,nwL552424132
5162458,293189,2023-08-20,2023-08-22,2023-08-30,,2023-08-27,UPS,Sio392366504
4079623,764068,2022-01-09,2022-01-12,2022-01-16,,2022-01-14,Royal Mail,dqt300558468
2909828,563238,2022-10-23,2022-10-24,2022-11-06,,2022-11-07,USPS,XAX377860518
5825686,565219,2022-03-28,2022-03-29,2022-03-30,,2022-03-30,USPS,Tmp632104067
2715789,340307,2022-11-02,2022-11-04,2022-11-06,,2022-11-14,USPS,AEB625090394
290026,716216,2023-11-11,2023-11-13,,,2023-11-15,Royal Mail,vXQ320055526
648806,764434,2022-06-07,2022-06-08,2022-06-14,,2022-06-19,FedEx,ylf519683228
8880285,677194,2023-05-09,2023-05-11,2023-05-20,,2023-05-22,Royal Mail,zJl018558290
8771332,475665,2022-05-01,2022-05-02,2022-05-03,,2022-05-06,DHL,NvH370092529
2682876,982526,2023-06-01,2023-06-03,2023-06-06,,2023-06-15,Royal Mail,end576195060
7608711,810976,2023-10-20,2023-10-21,2023-10-25,,2023-10-28,USPS,CNp038712895
3924937,519565,2023-03-13,2023-03-15,2023-03-23,,2023-03-28,UPS,IId075355515
5801786,402985,2023-05-20,2023-05-22,2023-05-24,,2023-05-31,DHL,PPc001710235
4626907,432350,2021-12-28,2021-12-31,2022-01-11,,2022-01-07,DHL,uKi891333634
3023741,166016,2022-10-29,2022-11-01,2022-11-03,,2022-11-15,Royal Mail,FDA102700918
8419057,203768,2021-11-25,2021-11-28,2021-12-06,,2021-12-06,FedEx,WUM993919751
3298149,651019,2022-05-28,2022-05-30,2022-06-01,,2022-06-11,USPS,Nxy322044216
4985117,995767,2022-06-01,2022-06-02,2022-06-10,,2022-06-10,DHL,QgX437188805
1827243,684432,2022-09-15,2022-09-18,2022-09-26,,2022-09-22,USPS,dnV286675802
8117511,595344,2023-06-02,2023-06-05,2023-06-14,,2023-06-17,Royal Mail,MFC038841894
5654578,30976,2022-07-12,2022-07-14,2022-07-18,,2022-07-15,Royal Mail,bzb814012966
6954543,826203,2023-11-20,2023-11-22,,,2023-12-06,UPS,DZL559728951
2790281,521641,2023-11-14,2023-11-15,,,2023-11-17,UPS,GnN364440226
594502,279684,2022-07-18,2022-07-20,2022-07-20,,2022-07-21,Royal Mail,jfW521563426
1228599,707412,2023-10-17,2023-10-19,2023-10-19,,2023-10-28,FedEx,ZaX533388864
1864249,246967,2022-12-03,2022-12-05,2022-12-16,,2022-12-09,UPS,rfl017791659
7497558,606420,2021-12-24,2021-12-25,2022-01-06,,2022-01-03,UPS,cZy932344732
6845680,963524,2023-07-24,2023-07-25,2023-08-04,,2023-08-04,DHL,Vma207830865
1451160,359037,2021-12-01,2021-12-02,2021-12-07,,2021-12-06,UPS,ecp714766062
7126988,16112,2022-01-25,2022-01-26,2022-01-30,,2022-02-03,Royal Mail,NWo066837325
2343206,931510,2023-01-18,2023-01-19,2023-01-27,,2023-01-30,Royal Mail,qBw946016529
520412,53512,2023-07-07,2023-07-09,2023-07-18,,2023-07-17,FedEx,DAq826273632
4176716,380296,2023-07-20,2023-07-23,2023-07-28,,2023-08-02,Royal Mail,JOv382094408
2440112,134162,2023-04-27,2023-04-30,2023-05-10,,2023-05-01,DHL,FcI209187077
7047858,445459,2023-09-19,2023-09-21,2023-10-01,,2023-09-29,FedEx,vBo914295509
