,OrderID,CustomerID,OrderDate,TotalAmount,Status,OrderYearMonth
28851,4796,465419,2023-02-18,1214.67,Delivered,2023-02
28852,743590,816490,2022-06-19,3820.47,Delivered,2023-08
28853,281368,62018,2022-03-08,3620.09,Delivered,2023-07
28854,621923,669343,2022-11-04,3578.06,Delivered,2023-08
28855,577278,347576,2022-07-24,2508.74,Delivered,2022-04
28856,459983,776264,2022-06-08,3841.61,Delivered,2023-10
28857,215678,928908,2021-11-17,1096.04,Delivered,2022-06
28858,241817,849824,2022-05-23,4371.75,Delivered,2022-05
28859,631389,850302,2022-09-23,4250.07,Delivered,2022-04
28860,754475,199563,2021-12-04,285.64,Delivered,2022-08
28861,281514,700949,2022-04-11,595.49,Delivered,2023-04
28862,975089,89615,2022-01-06,2639.49,Delivered,2023-06
28863,555200,942224,2023-10-16,4535.05,Delivered,2022-12
28864,694643,303300,2022-06-04,3738.31,Delivered,2023-09
28865,849498,588802,2021-12-13,3524.98,Delivered,2023-08
28866,615213,931447,2023-10-19,2762.77,Delivered,2023-05
28867,842418,798132,2022-01-15,874.82,Delivered,2023-12
28868,537507,185964,2022-08-21,2819.38,Delivered,2022-01
28869,371764,213605,2021-12-05,3760.29,Delivered,2022-12
28870,412244,743695,2022-09-21,3936.61,Delivered,2023-05
28871,922814,802682,2022-10-24,2618.47,Delivered,2023-11
28872,218521,639672,2023-01-11,3160.47,Delivered,2023-08
28873,679226,444113,2022-11-29,4181.33,Delivered,2022-01
28874,150627,633375,2023-10-20,229.0,Delivered,2022-12
28875,519920,558887,2023-01-27,4746.0,Delivered,2022-05
28876,32914,996766,2023-04-20,3980.47,Delivered,2022-10
28877,458470,736941,2022-04-09,1077.85,Delivered,2021-11
28878,495266,558044,2022-07-16,4876.37,Delivered,2022-01
28879,554801,162559,2023-11-11,2813.48,Shipped,2022-09
28880,638853,529476,2023-07-01,3789.13,Delivered,2021-11
28881,718056,815144,2022-04-10,404.87,Delivered,2023-06
28882,984974,349643,2023-05-01,3275.97,Delivered,2022-11
28883,423233,484813,2023-11-09,1108.01,Shipped,2023-11
28884,430698,692459,2023-02-13,2220.74,Delivered,2021-11
28885,344954,804363,2023-02-17,4156.05,Delivered,2023-11
28886,815986,769836,2021-11-21,344.89,Delivered,2022-10
28887,223020,96804,2022-08-13,1371.95,Delivered,2022-06
28888,222980,272590,2023-08-21,1313.6,Delivered,2022-11
28889,981583,347576,2023-11-23,284.06,Shipped,2023-08
28890,352442,930691,2022-11-26,900.78,Delivered,2022-09
28891,462561,1015,2022-10-03,1722.12,Delivered,2023-07
28892,984177,350528,2022-01-19,3866.05,Delivered,2023-04
28893,254302,603115,2022-10-20,2226.31,Delivered,2023-03
28894,225430,832062,2022-12-22,426.25,Delivered,2023-10
28895,584331,482770,2022-07-18,655.06,Delivered,2021-12
28896,130562,508108,2023-07-26,4974.07,Delivered,2023-03
28897,717714,732299,2022-06-12,4494.24,Delivered,2023-10
28898,501923,682604,2022-06-12,1065.58,Delivered,2022-05
28899,541633,780687,2022-06-08,609.17,Delivered,2022-03
28900,979368,827443,2023-09-03,4338.09,Delivered,2022-02
28901,469797,672882,2022-11-06,978.44,Delivered,2022-02
28902,343643,142012,2022-08-29,3388.02,Delivered,2023-06
28903,946889,646747,2021-12-20,1438.93,Delivered,2023-07
28904,873694,956010,2022-05-21,1204.17,Delivered,2023-08
28905,846494,344634,2023-10-04,2329.23,Delivered,2022-07
28906,131292,669141,2022-02-06,3966.37,Delivered,2022-03
28907,783365,687084,2022-08-16,1203.22,Delivered,2022-04
28908,4407,983592,2022-06-10,1300.73,Delivered,2022-09
28909,579183,571238,2023-11-23,4847.66,Shipped,2022-10
28910,706539,189471,2022-01-03,939.95,Delivered,2023-02
28911,872541,64229,2023-02-18,4397.21,Delivered,2023-09
28912,931808,36538,2022-02-02,817.33,Delivered,2022-03
28913,248155,910213,2022-07-09,903.91,Delivered,2023-12
28914,811662,464413,2023-09-23,2963.12,Delivered,2023-09
28915,98918,996450,2022-03-25,868.6,Delivered,2023-12
28916,357386,405965,2023-06-04,2406.67,Delivered,2023-03
28917,672355,638609,2022-02-20,4837.87,Delivered,2022-03
28918,162376,653007,2023-09-28,3632.67,Delivered,2022-05
28919,374387,979008,2023-07-05,3582.33,Delivered,2023-02
28920,277480,798706,2022-05-08,4773.13,Delivered,2022-10
28921,796768,269707,2022-04-27,2763.04,Delivered,2023-12
28922,74336,800581,2023-02-14,2782.72,Delivered,2021-11
28923,53468,658566,2022-09-13,561.27,Delivered,2022-01
28924,999342,911180,2022-03-28,1045.74,Delivered,2022-09
28925,629507,4945,2022-06-14,1653.62,Delivered,2022-02
28926,276615,795246,2023-01-08,805.38,Delivered,2022-08
28927,504924,220962,2023-05-27,4463.95,Delivered,2023-03
28928,417427,925086,2023-02-23,686.92,Delivered,2022-04
28929,158753,59771,2023-09-24,3118.83,Delivered,2022-05
28930,155904,509190,2023-04-16,1455.63,Delivered,2022-08
28931,693249,918402,2022-11-01,616.18,Delivered,2022-10
28932,951564,902816,2023-07-07,2688.4,Delivered,2022-04
28933,25863,809243,2022-10-25,4747.31,Delivered,2023-07
28934,220756,72934,2022-06-19,4258.1,Delivered,2022-08
28935,634960,157121,2022-08-05,1773.28,Delivered,2023-07
28936,554547,932794,2022-04-30,1779.49,Delivered,2022-06
28937,8471,56236,2023-08-13,1181.04,Delivered,2023-09
28938,512390,442990,2022-03-22,2225.54,Delivered,2023-11
28939,123550,615232,2022-06-29,3669.78,Delivered,2022-09
28940,180310,30717,2023-05-02,4178.84,Delivered,2023-08
28941,835197,622691,2022-01-11,4111.59,Delivered,2021-11
28942,53725,324256,2022-02-05,1674.99,Delivered,2022-05
28943,568653,743695,2023-05-12,4462.87,Delivered,2023-05
28944,34064,421845,2023-08-16,2159.68,Delivered,2022-08
28945,269054,749472,2023-09-29,3217.85,Delivered,2022-10
28946,785496,91034,2022-08-22,3810.85,Delivered,2023-06
28947,200981,903277,2023-04-08,2615.51,Delivered,2023-01
28948,490874,863417,2022-07-19,2873.11,Delivered,2022-07
28949,146526,420142,2022-12-03,2637.84,Delivered,2022-05
28950,766030,92873,2022-09-08,2417.37,Delivered,2021-12
28951,668354,892804,2023-12-21,2516.03,Processing,2023-06
28952,140355,345108,2023-01-02,3672.99,Delivered,2023-03
28953,90341,906298,2023-07-10,255.13,Delivered,2023-08
28954,438927,77144,2021-12-17,2393.31,Delivered,2021-12
28955,159644,842391,2022-05-07,3758.58,Delivered,2023-06
28956,473791,391902,2022-05-17,1100.3,Delivered,2022-01
28957,692481,979399,2022-09-25,478.44,Delivered,2023-06
28958,488017,328760,2023-12-12,2022.03,Processing,2022-10
28959,274571,806346,2023-03-14,507.26,Delivered,2022-11
28960,807105,847215,2022-01-15,3741.84,Delivered,2022-08
28961,141760,165648,2023-11-07,337.34,Delivered,2022-08
28962,962757,64182,2023-08-09,1981.85,Delivered,2023-07
28963,279261,47437,2022-09-25,3315.07,Delivered,2022-07
28964,994973,746436,2022-08-20,1527.18,Delivered,2023-01
28965,943132,956010,2022-01-07,3294.85,Delivered,2021-12
28966,369073,320006,2023-09-23,3289.39,Delivered,2023-12
28967,204528,673575,2022-05-10,903.05,Delivered,2023-11
28968,329875,212178,2022-02-18,158.21,Delivered,2023-06
28969,434574,201741,2023-07-31,1557.67,Delivered,2022-10
28970,23912,998913,2022-09-02,994.62,Delivered,2023-11
28971,666955,11346,2022-09-23,4306.72,Delivered,2022-04
28972,314878,939214,2022-04-01,3171.83,Delivered,2022-07
28973,103106,388409,2023-08-21,2288.57,Delivered,2022-07
28974,702718,485396,2023-08-21,4580.39,Delivered,2022-03
28975,950566,628576,2022-12-21,203.98,Delivered,2022-10
28976,762031,581790,2022-12-28,2604.83,Delivered,2023-05
28977,151486,101676,2021-11-19,2279.89,Delivered,2023-11
28978,15575,378780,2022-04-19,2605.0,Delivered,2022-03
28979,114800,837331,2022-08-12,2016.06,Delivered,2022-09
28980,458421,613830,2022-07-07,160.54,Delivered,2023-10
28981,913896,299004,2023-04-24,4389.56,Delivered,2023-10
28982,675181,161276,2023-09-17,1004.33,Delivered,2023-05
28983,395998,829671,2023-07-02,1265.18,Delivered,2022-08
28984,658565,280416,2023-01-17,2090.09,Delivered,2021-12
28985,86124,386304,2022-02-20,1240.22,Delivered,2023-10
28986,69895,75289,2023-05-13,4480.03,Delivered,2021-12
28987,643815,580141,2021-11-26,4924.0,Delivered,2023-08
28988,904984,319554,2022-09-05,4871.63,Delivered,2021-12
28989,817504,519884,2022-10-19,3595.43,Delivered,2023-04
28990,330280,556531,2022-07-10,2589.54,Delivered,2023-08
28991,164369,396711,2022-06-17,952.64,Delivered,2023-09
28992,280264,477096,2021-12-10,4419.01,Delivered,2022-02
28993,279485,860297,2022-06-05,212.84,Delivered,2022-03
28994,11526,285735,2022-01-01,2513.1,Delivered,2023-12
28995,478199,934310,2022-01-09,1709.8,Delivered,2022-04
28996,631725,270388,2023-12-04,4409.09,Processing,2022-12
28997,321588,619944,2023-08-28,4098.63,Delivered,2022-10
28998,23606,157181,2021-12-07,2675.65,Delivered,2022-07
28999,281007,215812,2023-12-25,2292.39,Cancelled,2022-05
29000,607381,44827,2022-03-24,1897.13,Delivered,2022-10
29001,430179,454089,2022-02-07,3725.19,Delivered,2023-08
29002,557933,923466,2023-12-13,4436.38,Processing,2021-12
29003,437189,58889,2023-01-30,2984.37,Delivered,2023-07
29004,91742,582655,2023-09-25,4446.23,Delivered,2023-05
29005,499120,281198,2023-07-14,3136.96,Delivered,2022-11
29006,809647,455423,2022-07-01,4111.35,Delivered,2023-04
29007,935324,580562,2022-01-04,518.37,Delivered,2023-06
29008,298324,714758,2021-11-19,4093.96,Delivered,2022-04
29009,366072,200056,2022-08-11,3299.94,Delivered,2023-06
29010,998474,349811,2023-02-19,3880.56,Delivered,2022-05
29011,288056,251405,2023-02-01,2759.68,Delivered,2023-06
29012,926672,247239,2023-09-09,1948.4,Delivered,2023-01
29013,333766,762678,2023-01-22,2380.35,Delivered,2022-01
29014,984693,174179,2023-09-01,3335.47,Delivered,2023-08
29015,734113,811765,2023-10-20,1192.08,Delivered,2022-06
29016,455375,965391,2023-01-31,3734.93,Delivered,2023-02
29017,549910,664640,2023-01-12,4481.38,Delivered,2023-04
29018,539793,168168,2023-06-09,1261.47,Delivered,2023-01
29019,882210,503640,2022-07-23,2460.93,Delivered,2023-08
29020,585324,58649,2023-12-09,3975.25,Processing,2023-03
29021,341641,303557,2023-04-24,1597.63,Delivered,2022-05
29022,205532,761687,2023-02-06,3251.2,Delivered,2023-07
29023,211880,165648,2022-07-21,1653.88,Delivered,2022-11
29024,978058,92119,2022-04-26,2197.02,Delivered,2022-04
29025,161884,611582,2023-08-11,1400.38,Delivered,2022-05
29026,870771,180698,2023-02-07,1696.11,Delivered,2023-12
29027,874441,539931,2022-08-02,3442.84,Delivered,2022-11
29028,176202,556765,2023-06-16,4897.16,Delivered,2023-08
29029,910038,507164,2022-09-12,1829.7,Delivered,2023-11
29030,820585,103487,2022-05-19,2285.68,Delivered,2023-01
29031,821286,393643,2022-04-05,3235.91,Delivered,2022-08
29032,18113,783910,2022-02-08,2106.63,Delivered,2022-11
29033,694676,57828,2022-03-02,3775.64,Delivered,2023-11
29034,194506,10508,2023-11-08,2285.24,Delivered,2022-11
29035,499037,885214,2023-04-09,3730.34,Delivered,2022-12
29036,80319,982498,2021-12-25,1490.27,Delivered,2023-11
29037,808705,401276,2023-07-08,3638.87,Delivered,2023-09
29038,985893,78592,2023-04-12,1262.62,Delivered,2022-06
29039,473612,624191,2023-07-22,1153.28,Delivered,2023-01
29040,982378,315054,2023-08-02,1460.66,Delivered,2023-04
29041,518075,633851,2022-10-27,3646.34,Delivered,2023-10
29042,672934,626337,2023-07-09,898.86,Delivered,2023-03
29043,14532,262575,2022-08-10,2398.78,Delivered,2023-05
29044,836378,882265,2021-11-16,4842.95,Delivered,2022-12
29045,212632,347972,2022-02-24,616.39,Delivered,2023-10
29046,287935,847951,2022-09-25,1057.82,Delivered,2023-06
29047,975328,527938,2023-05-26,2983.97,Delivered,2023-01
29048,386121,753852,2021-11-28,3267.62,Delivered,2022-08
29049,818148,318490,2022-08-20,4473.52,Delivered,2022-08
29050,772344,558887,2021-12-15,1740.4,Delivered,2023-08
29051,66173,612162,2022-06-24,906.92,Delivered,2022-03
29052,674680,7854,2021-12-13,271.57,Delivered,2022-10
29053,810375,59162,2022-10-21,1936.65,Delivered,2022-06
29054,707983,232348,2023-08-01,3684.1,Delivered,2023-09
29055,141755,159365,2023-12-10,713.73,Cancelled,2022-12
29056,228641,270672,2022-02-06,1507.77,Delivered,2023-06
29057,312976,318588,2021-12-14,120.31,Delivered,2023-11
29058,282508,478028,2023-03-18,2114.51,Delivered,2023-05
29059,650777,308237,2022-03-12,1683.25,Delivered,2023-06
29060,427084,59162,2022-08-24,4875.68,Delivered,2022-06
29061,614814,64442,2022-12-12,4452.03,Delivered,2023-06
29062,954997,804194,2023-03-18,3056.32,Delivered,2023-07
29063,846806,930860,2023-02-28,1603.67,Delivered,2022-12
29064,174950,36095,2023-05-01,1675.65,Delivered,2022-05
29065,929924,760656,2023-02-17,4208.75,Delivered,2023-03
29066,381235,694376,2022-11-03,2851.26,Delivered,2023-10
29067,597750,223678,2023-02-21,2831.73,Delivered,2022-10
29068,527065,38251,2022-08-26,4247.71,Delivered,2022-02
29069,140441,148643,2022-11-14,2199.8,Delivered,2021-12
29070,975244,500993,2022-04-18,2801.49,Delivered,2022-02
29071,631375,98405,2023-09-06,3750.49,Delivered,2022-08
29072,662423,343504,2023-07-18,674.25,Delivered,2023-02
29073,51178,614006,2022-08-31,4516.16,Delivered,2023-03
29074,265779,143720,2021-12-13,310.47,Delivered,2022-03
29075,522896,795246,2023-03-28,3546.15,Delivered,2022-03
29076,895273,330565,2022-11-28,1590.77,Delivered,2022-12
29077,570456,905240,2022-07-13,1459.18,Delivered,2022-12
29078,900051,888958,2022-07-25,164.55,Delivered,2023-04
29079,965920,606100,2023-08-14,1531.88,Delivered,2022-08
29080,37864,990798,2022-08-26,1073.6,Delivered,2022-09
29081,859044,736178,2022-09-25,376.22,Delivered,2021-12
29082,332120,212026,2023-11-11,2821.29,Shipped,2023-11
29083,830484,531841,2022-09-11,2362.4,Delivered,2022-01
29084,993431,753852,2022-06-20,3896.79,Delivered,2023-02
29085,707591,262017,2023-04-15,2528.2,Delivered,2022-10
29086,895685,527938,2023-05-13,4423.45,Delivered,2022-11
29087,746247,640755,2022-07-25,63.6,Delivered,2023-08
29088,4306,370795,2022-04-09,227.6,Delivered,2023-08
29089,139731,605888,2022-06-29,3368.48,Delivered,2023-12
29090,112512,435299,2022-06-20,1061.59,Delivered,2023-05
29091,815078,324256,2023-06-29,2044.51,Delivered,2022-04
29092,406720,368622,2022-04-25,1492.61,Delivered,2023-03
29093,28524,565350,2022-03-22,3469.56,Delivered,2022-05
29094,784759,628576,2022-06-20,1362.63,Delivered,2022-05
29095,612970,249912,2023-01-25,4640.3,Delivered,2023-10
29096,330558,586206,2023-10-24,4079.13,Delivered,2023-09
29097,877863,185760,2022-06-20,1010.1,Delivered,2022-09
29098,198324,249048,2022-12-12,859.42,Delivered,2022-02
29099,68224,618,2023-01-23,2187.06,Delivered,2022-05
29100,33090,512181,2022-09-22,1224.05,Delivered,2022-09
29101,799745,790058,2023-03-06,3277.09,Delivered,2021-12
29102,528811,343600,2022-04-14,763.4,Delivered,2023-01
29103,236651,949151,2022-08-11,1107.44,Delivered,2023-07
29104,340368,308920,2022-04-15,191.04,Delivered,2022-11
29105,459109,653660,2022-10-07,1294.46,Delivered,2023-06
29106,730065,924390,2023-10-18,2213.36,Delivered,2022-08
29107,450566,734992,2023-10-23,3632.59,Delivered,2022-04
29108,810215,608491,2023-02-02,871.05,Delivered,2023-11
29109,855652,747158,2023-12-02,2853.37,Processing,2022-10
29110,664325,908797,2021-12-24,1601.1,Delivered,2022-09
29111,822096,827552,2022-01-21,1498.96,Delivered,2023-06
29112,474555,532877,2022-06-21,1533.83,Delivered,2022-09
29113,851032,669460,2021-12-13,2506.26,Delivered,2022-05
29114,384158,380698,2021-12-29,2829.4,Delivered,2022-03
29115,921819,73660,2023-12-13,1596.44,Processing,2022-01
29116,23765,852935,2022-12-29,4463.28,Delivered,2022-08
29117,734790,256066,2022-03-20,665.59,Delivered,2022-01
29118,572212,740072,2023-09-05,4275.64,Delivered,2022-12
29119,507547,903277,2022-06-17,4386.12,Delivered,2023-01
29120,128111,853589,2023-08-15,4929.59,Delivered,2023-08
29121,857858,111897,2023-05-05,4344.25,Delivered,2023-04
29122,495202,856262,2021-12-26,2909.55,Delivered,2023-11
29123,168573,669159,2022-10-29,4801.54,Delivered,2022-01
29124,717454,255963,2023-03-16,4931.4,Delivered,2022-11
29125,588993,733170,2023-04-15,1917.5,Delivered,2023-02
29126,652241,235576,2023-08-09,4988.65,Delivered,2023-04
29127,772559,166146,2021-11-24,4578.1,Delivered,2022-02
29128,893867,20246,2023-10-27,1030.65,Delivered,2022-12
29129,556137,266700,2023-01-26,889.95,Delivered,2022-09
29130,416831,643836,2022-09-03,4305.77,Delivered,2022-04
29131,890888,106659,2022-08-24,2924.94,Delivered,2023-09
29132,946785,894123,2023-04-26,1163.88,Delivered,2023-12
29133,35975,987305,2022-06-21,56.96,Delivered,2022-12
29134,164008,991130,2023-08-29,4618.72,Delivered,2022-01
29135,322317,51191,2022-10-18,2942.68,Delivered,2023-01
29136,752755,7840,2022-10-12,3517.5,Delivered,2023-10
29137,950979,797286,2022-11-06,2294.34,Delivered,2023-04
29138,462175,553087,2022-09-08,2971.34,Delivered,2022-05
29139,603422,862025,2022-08-18,340.43,Delivered,2022-01
29140,226349,336826,2022-07-26,1750.38,Delivered,2022-08
29141,162618,338789,2022-01-29,713.03,Delivered,2023-03
29142,771011,927923,2023-04-15,2454.05,Delivered,2023-07
29143,121441,915041,2022-04-05,3112.44,Delivered,2023-12
29144,777326,897428,2023-03-19,810.97,Delivered,2022-05
29145,344664,349364,2022-01-05,1636.21,Delivered,2023-11
29146,167749,195101,2023-09-05,1971.72,Delivered,2022-12
29147,974538,566201,2022-07-15,1084.62,Delivered,2021-12
29148,159907,957838,2022-09-25,3446.0,Delivered,2023-08
29149,306634,745079,2022-03-27,4299.44,Delivered,2023-05
29150,916900,921477,2023-10-21,1405.66,Delivered,2023-02
29151,522588,823087,2022-09-19,3574.16,Delivered,2021-12
29152,231185,843559,2022-09-22,3819.05,Delivered,2023-09
29153,22309,939478,2022-01-29,635.11,Delivered,2022-05
29154,217242,582212,2023-11-25,3789.3,Shipped,2022-05
29155,599227,152767,2022-12-07,1995.02,Delivered,2023-04
29156,347803,252310,2023-04-08,4906.02,Delivered,2023-09
29157,759643,666076,2022-06-15,578.18,Delivered,2023-03
29158,849951,687084,2023-08-04,3128.09,Delivered,2023-03
29159,517057,433386,2022-08-01,4359.55,Delivered,2022-08
29160,832444,83810,2023-10-17,3990.65,Delivered,2023-09
29161,388852,448188,2023-06-20,1795.41,Delivered,2023-02
29162,734960,161573,2023-01-30,3981.57,Delivered,2023-06
29163,981949,364854,2022-04-19,2360.98,Delivered,2022-09
29164,758415,92291,2022-01-21,1083.76,Delivered,2023-12
29165,762904,500943,2022-02-11,1571.02,Delivered,2022-07
29166,106418,662542,2022-08-14,3574.74,Delivered,2023-03
29167,104686,449120,2022-05-13,2389.6,Delivered,2022-09
29168,417512,835526,2022-01-11,1913.84,Delivered,2022-07
29169,456842,413663,2023-09-25,2199.7,Delivered,2022-08
29170,744021,693814,2022-12-04,2687.89,Delivered,2022-11
29171,542543,728138,2023-12-11,2683.24,Processing,2023-10
29172,164812,182417,2023-02-06,1829.31,Delivered,2022-08
29173,510541,364475,2023-03-03,2687.32,Delivered,2023-12
29174,914209,874684,2021-12-15,2134.91,Delivered,2021-12
29175,439557,833017,2023-12-20,3733.35,Processing,2022-06
29176,160463,99225,2023-10-31,2189.95,Delivered,2023-11
29177,426332,108121,2022-04-07,4922.17,Delivered,2023-02
29178,522756,918932,2022-07-03,1511.63,Delivered,2023-02
29179,62420,964405,2022-04-15,2806.8,Delivered,2023-05
29180,329007,115831,2022-09-06,848.89,Delivered,2022-03
29181,478198,106417,2023-04-12,233.06,Delivered,2023-05
29182,359995,464113,2022-08-05,4606.48,Delivered,2022-12
29183,128803,255161,2022-01-12,2534.63,Delivered,2022-07
29184,663913,788564,2022-05-16,4920.89,Delivered,2023-07
29185,7136,130668,2023-04-20,3015.46,Delivered,2023-12
29186,762059,831305,2022-08-02,2771.69,Delivered,2022-05
29187,860083,45696,2022-09-04,906.45,Delivered,2022-08
29188,403674,536719,2023-01-25,4080.18,Delivered,2022-11
29189,947801,239990,2023-06-20,3407.19,Delivered,2023-11
29190,727739,220841,2023-06-20,1326.98,Delivered,2022-03
29191,574204,648132,2023-11-22,3447.84,Shipped,2023-12
29192,205442,764561,2022-03-31,4608.34,Delivered,2022-02
29193,749868,150144,2022-05-08,4590.82,Delivered,2021-12
29194,692502,32149,2021-12-12,4747.14,Delivered,2022-07
29195,237761,466438,2023-08-08,4488.29,Delivered,2022-09
29196,11135,901847,2022-09-29,4761.16,Delivered,2022-04
29197,497200,540790,2022-10-27,3824.17,Delivered,2022-07
29198,718978,452846,2021-12-31,3778.34,Delivered,2023-05
29199,691994,64229,2022-07-25,3115.59,Delivered,2023-06
29200,706557,446091,2022-03-26,278.44,Delivered,2023-09
29201,819060,320384,2022-08-02,1928.42,Delivered,2023-10
29202,918318,845300,2023-10-18,548.05,Delivered,2022-01
29203,713611,165864,2021-12-15,4639.75,Delivered,2023-12
29204,272507,167781,2021-12-23,984.96,Delivered,2023-02
29205,814001,860696,2022-08-29,159.28,Delivered,2022-09
29206,738318,277948,2022-07-04,675.38,Delivered,2023-10
29207,491640,748886,2022-04-05,399.86,Delivered,2023-06
29208,597006,424453,2023-01-29,3051.21,Delivered,2022-07
29209,813457,443149,2022-07-08,2066.43,Delivered,2023-02
29210,575622,167702,2022-03-22,4557.56,Delivered,2022-10
29211,545393,191544,2022-12-06,2336.06,Delivered,2023-04
29212,671983,12890,2023-06-26,1260.83,Delivered,2022-01
29213,824432,560350,2022-12-28,4298.01,Delivered,2023-05
29214,235601,928103,2022-12-25,1881.27,Delivered,2021-12
29215,112957,635390,2023-08-31,3015.06,Delivered,2023-08
29216,65461,169666,2022-09-13,2912.97,Delivered,2023-04
29217,870249,812061,2023-02-09,3537.63,Delivered,2023-11
29218,471705,886200,2023-02-05,4615.77,Delivered,2023-03
29219,799364,197253,2022-03-28,505.29,Delivered,2023-12
29220,898613,647848,2022-05-20,932.52,Delivered,2023-06
29221,979369,166082,2023-06-21,2733.69,Delivered,2021-12
29222,639133,655660,2022-08-03,2367.78,Delivered,2023-08
29223,413957,546759,2022-02-10,2098.13,Delivered,2023-11
29224,711741,317592,2022-11-14,3987.3,Delivered,2021-11
29225,766751,403540,2023-02-06,3467.77,Delivered,2022-03
29226,894335,901325,2021-12-07,3988.22,Delivered,2023-12
29227,424256,436977,2022-09-09,4344.23,Delivered,2023-06
29228,439151,728738,2021-12-18,3594.77,Delivered,2021-12
29229,513917,8445,2022-10-14,323.87,Delivered,2022-11
29230,524248,170268,2021-12-29,4302.99,Delivered,2021-12
29231,397102,354684,2023-12-25,3267.53,Processing,2023-05
29232,824297,418828,2022-05-06,3209.14,Delivered,2022-05
29233,487611,689997,2023-03-02,4489.89,Delivered,2023-09
29234,359128,217457,2022-12-03,2331.87,Delivered,2022-05
29235,688228,659916,2022-05-01,362.2,Delivered,2023-03
29236,468356,456498,2021-12-05,3642.95,Delivered,2023-12
29237,451745,603859,2022-03-29,1398.22,Delivered,2022-10
29238,601904,492272,2022-12-25,1317.78,Delivered,2022-08
29239,645755,605497,2023-12-16,3331.31,Processing,2022-09
29240,256956,342340,2021-12-21,4713.72,Delivered,2022-01
29241,757647,659921,2022-09-09,3777.26,Delivered,2022-09
29242,590282,687532,2022-04-09,4905.66,Delivered,2022-07
29243,138855,716378,2022-03-31,3183.86,Delivered,2022-05
29244,234776,698178,2023-12-03,778.81,Processing,2022-08
29245,371447,167107,2021-12-15,4428.41,Delivered,2023-02
29246,367950,168312,2022-02-07,720.92,Delivered,2022-04
29247,304839,255436,2022-01-27,3462.58,Delivered,2022-05
29248,700113,134341,2023-05-20,4588.03,Delivered,2023-06
29249,471330,210206,2021-12-02,4485.72,Delivered,2023-07
29250,188704,613572,2023-12-20,4668.05,Processing,2021-12
29251,854195,924717,2023-01-17,4776.12,Delivered,2022-07
29252,802055,861018,2023-02-13,1312.31,Delivered,2022-06
29253,852776,555465,2022-10-30,2665.68,Delivered,2022-10
29254,907772,809632,2022-03-31,1265.12,Delivered,2022-04
29255,901097,180470,2022-12-15,2497.48,Delivered,2022-09
29256,785759,792494,2022-05-03,3449.95,Delivered,2023-06
29257,794031,6722,2023-02-03,474.06,Delivered,2021-12
29258,59354,649188,2023-02-06,2864.36,Delivered,2021-12
29259,706833,896730,2021-12-19,4496.37,Delivered,2022-02
29260,53023,307081,2023-10-15,655.78,Delivered,2022-01
29261,787816,436542,2023-04-02,573.98,Delivered,2022-10
29262,142313,646340,2021-12-22,2097.95,Delivered,2022-07
29263,486236,436185,2022-08-24,458.4,Delivered,2023-10
29264,894278,515385,2022-01-07,256.55,Delivered,2023-10
29265,554393,11101,2022-09-08,271.35,Delivered,2022-02
29266,292107,776216,2022-01-28,4391.77,Delivered,2023-09
29267,676780,196762,2022-02-12,970.58,Delivered,2023-01
29268,913852,125117,2023-05-02,3340.98,Delivered,2022-10
29269,523128,472496,2023-10-29,4517.41,Delivered,2022-06
29270,864522,951627,2023-07-22,3718.19,Delivered,2023-03
29271,678147,379348,2023-12-03,1730.07,Cancelled,2023-03
29272,332944,402018,2023-12-16,124.27,Processing,2022-11
29273,258002,271951,2022-01-08,2192.63,Delivered,2022-12
29274,211218,897535,2023-08-13,337.62,Delivered,2022-11
29275,949495,308920,2022-11-21,4237.11,Delivered,2022-01
29276,765576,916007,2023-10-04,1253.53,Delivered,2022-06
29277,237325,444185,2023-03-05,196.44,Delivered,2023-12
29278,215877,416347,2023-04-12,3556.33,Delivered,2022-08
29279,205496,126739,2023-01-17,1072.25,Delivered,2022-10
29280,693353,220436,2023-01-31,1611.49,Delivered,2022-01
29281,427572,450911,2023-10-14,1418.9,Delivered,2022-04
29282,735016,973710,2023-10-23,3677.75,Delivered,2023-10
29283,501839,844047,2022-11-09,4078.0,Delivered,2023-01
29284,103263,656887,2022-01-02,4739.76,Delivered,2023-01
29285,170523,511951,2022-08-31,2989.2,Delivered,2022-02
29286,690846,666299,2021-12-04,2421.07,Delivered,2021-11
29287,449249,520240,2022-06-07,1040.07,Delivered,2023-09
29288,703157,136127,2023-03-17,805.0,Delivered,2023-05
29289,822738,632937,2021-12-19,2359.67,Delivered,2023-11
29290,227068,409508,2022-10-28,896.42,Delivered,2023-08
29291,733222,446073,2022-11-11,3420.95,Delivered,2022-09
29292,462565,318600,2022-12-17,961.34,Delivered,2022-01
29293,725844,695952,2023-12-13,4635.16,Processing,2023-01
29294,650566,182150,2023-03-12,2255.59,Delivered,2022-01
29295,89663,810423,2022-12-13,4284.73,Delivered,2022-05
29296,388043,166311,2022-09-13,728.37,Delivered,2022-04
29297,240647,669159,2022-08-24,2110.21,Delivered,2021-11
29298,2529,243383,2022-05-01,2921.47,Delivered,2022-11
29299,756724,571223,2022-12-16,1020.57,Delivered,2022-03
29300,410258,518902,2022-02-19,4132.8,Delivered,2022-01
29301,872740,328953,2023-01-31,1890.55,Delivered,2023-04
29302,313099,409255,2023-09-15,3030.92,Delivered,2023-07
29303,87124,608245,2023-09-11,3821.53,Delivered,2022-02
