OrderID,CustomerID,OrderDate,TotalAmount,Status,OrderYearMonth
131412,889302,2022-11-28,836.65,Processing,2022-10
772707,787504,2022-07-11,4431.33,Delivered,2023-12
140125,18820,2023-05-15,4497.42,Cancelled,2022-12
133755,434954,2021-12-21,586.01,Cancelled,2022-11
856078,939010,2023-01-22,4322.07,Delivered,2022-10
179481,768777,2023-03-28,2969.31,Delivered,2023-11
584238,958526,2022-10-20,3979.09,Processing,2023-10
860576,312970,2023-09-30,2763.21,Processing,2022-06
371478,7784,2022-11-23,3910.05,Cancelled,2022-11
332744,675516,2021-12-29,503.42,Shipped,2023-05
969688,155384,2023-08-27,2405.56,Cancelled,2022-05
613604,335382,2023-02-12,76.06,Delivered,2022-01
666052,988790,2022-08-28,4584.19,Returned,2023-02
915907,800262,2023-12-12,3693.25,Cancelled,2023-09
96707,610171,2022-04-17,4326.68,Shipped,2023-08
741309,775876,2023-08-24,1393.66,Cancelled,2022-12
92112,216792,2023-02-24,777.78,Shipped,2022-12
228929,309802,2023-11-03,3026.71,Cancelled,2022-11
225046,943888,2021-12-04,2718.47,Shipped,2021-11
852211,357835,2022-12-01,1361.32,Returned,2023-04
586694,324693,2023-04-10,1830.84,Delivered,2023-08
16388,944973,2023-07-12,2237.52,Delivered,2023-01
278205,274432,2023-01-11,2713.9,Returned,2022-02
935802,765276,2022-03-20,4842.07,Processing,2023-11
81150,866677,2023-06-21,2556.05,Processing,2022-03
362392,714485,2022-06-25,1975.99,Shipped,2023-04
648196,763154,2023-03-22,4628.91,Returned,2022-11
368381,834053,2022-11-28,1059.43,Returned,2022-08
797677,211631,2023-11-05,2971.01,Processing,2022-05
343937,459436,2023-07-13,4320.46,Cancelled,2023-11
18956,455094,2023-03-21,2518.21,Processing,2023-08
236964,65184,2023-04-10,2306.32,Shipped,2023-02
488213,366586,2022-09-03,503.41,Delivered,2023-01
832534,623020,2023-11-23,104.48,Shipped,2021-12
350219,257824,2022-08-12,3118.89,Delivered,2022-12
831916,208048,2023-01-01,4557.08,Delivered,2022-03
532072,645819,2023-04-10,4788.0,Returned,2022-06
399673,110939,2023-12-24,4345.7,Delivered,2022-12
542404,146066,2022-05-02,686.72,Processing,2022-11
435995,413827,2022-11-11,4785.38,Shipped,2022-10
744039,338210,2022-11-26,4008.4,Processing,2022-03
9561,534914,2023-08-29,3800.03,Shipped,2022-02
654757,783910,2022-05-30,1245.25,Delivered,2022-10
55571,816336,2022-09-06,2700.61,Cancelled,2022-04
270881,440480,2023-07-31,4616.84,Returned,2023-03
756935,611023,2022-04-19,262.87,Delivered,2022-06
955534,930742,2022-03-07,4972.48,Returned,2022-07
422527,604159,2023-09-19,2784.27,Cancelled,2022-06
262504,764735,2022-12-27,2945.52,Shipped,2021-12
401999,931901,2022-03-08,821.23,Cancelled,2022-04
269767,971627,2023-12-08,404.39,Shipped,2023-07
851819,482559,2023-02-11,4844.76,Shipped,2022-11
922853,994041,2022-03-12,1869.86,Cancelled,2023-12
379665,339549,2022-07-26,1548.82,Delivered,2023-11
636964,249820,2023-04-11,2629.64,Cancelled,2021-12
256319,712319,2023-05-25,3072.76,Shipped,2022-05
848872,648466,2021-12-01,4346.21,Cancelled,2022-08
713089,571804,2022-09-28,1706.95,Shipped,2022-06
770472,46564,2023-01-18,2927.58,Processing,2023-09
553723,474717,2023-10-17,1534.36,Returned,2022-04
586191,687793,2022-12-30,4582.96,Cancelled,2022-02
979472,238820,2023-06-20,3487.31,Returned,2023-01
882677,275650,2023-10-29,1483.63,Returned,2021-12
670259,887379,2022-02-21,3680.63,Processing,2022-04
919459,199481,2022-05-27,1228.91,Cancelled,2023-11
694182,938032,2021-12-08,1810.27,Processing,2023-01
591288,960482,2022-11-06,694.69,Shipped,2023-03
494888,543616,2023-04-07,2954.41,Delivered,2022-01
776681,676761,2023-09-04,1154.47,Processing,2023-05
959447,791953,2023-09-23,896.23,Processing,2021-12
832078,227849,2022-02-10,119.31,Processing,2022-08
500662,979295,2023-12-03,4642.25,Cancelled,2023-11
268131,501861,2022-09-09,1532.5,Cancelled,2022-02
924086,725068,2023-01-01,1024.13,Returned,2021-12
430206,945126,2021-11-30,3258.03,Processing,2022-12
675829,581593,2023-09-20,4763.62,Returned,2023-01
165285,493866,2023-07-01,4418.23,Returned,2023-05
453894,649368,2023-07-31,3530.25,Shipped,2021-12
484357,41650,2022-01-03,738.93,Delivered,2021-12
316095,450514,2022-04-01,2824.77,Cancelled,2022-08
318617,78680,2023-12-14,4226.81,Shipped,2023-10
630397,623925,2023-04-23,770.17,Processing,2023-01
114977,818954,2023-05-25,1629.27,Delivered,2022-05
724464,751764,2023-11-23,1685.29,Processing,2023-12
747379,619545,2023-05-13,4818.01,Returned,2023-06
366692,882941,2023-09-11,3664.61,Cancelled,2023-04
185221,511092,2023-07-05,3471.07,Processing,2023-05
290412,376485,2022-12-01,1613.52,Cancelled,2023-06
683610,434651,2022-03-04,3330.33,Processing,2023-10
250314,356364,2022-04-10,4003.89,Cancelled,2022-05
839924,583534,2022-09-26,3041.71,Processing,2022-06
298359,127814,2023-06-26,4214.66,Processing,2022-09
31625,323006,2022-06-18,592.59,Cancelled,2023-05
939715,983432,2022-04-24,3217.82,Processing,2022-12
719011,871736,2023-11-13,1938.02,Shipped,2023-12
484839,951602,2023-08-24,4045.94,Returned,2022-09
274536,903515,2022-07-23,3196.4,Returned,2022-06
216063,652542,2021-12-02,240.67,Processing,2023-07
828631,335680,2023-08-29,827.36,Cancelled,2021-11
777908,235576,2023-10-12,554.25,Cancelled,2022-02
513146,889796,2022-08-14,376.91,Processing,2022-12
437597,208455,2022-09-21,4036.34,Returned,2023-05
468383,73725,2022-12-19,1070.1,Delivered,2023-04
473518,576272,2022-04-24,3754.05,Processing,2023-01
454746,496352,2022-02-14,4240.64,Processing,2022-05
462683,736810,2023-04-04,3286.8,Processing,2022-07
583496,870104,2023-08-01,4355.85,Delivered,2023-02
598681,869561,2022-03-25,3378.76,Delivered,2023-03
41807,432336,2022-01-02,3774.86,Cancelled,2023-03
242749,185482,2023-02-07,3010.72,Cancelled,2022-06
631865,324715,2022-06-27,296.2,Returned,2022-09
373450,807877,2022-10-12,2467.05,Processing,2022-06
550589,582655,2022-03-22,1410.07,Cancelled,2022-10
502107,94690,2023-06-10,3082.36,Shipped,2022-02
521006,712365,2022-01-18,3950.47,Processing,2023-07
301166,349759,2023-08-01,721.35,Delivered,2022-06
399417,450764,2022-07-28,1586.95,Shipped,2022-06
601649,373313,2023-07-07,3478.24,Processing,2022-12
689342,210006,2022-03-16,4413.85,Cancelled,2023-02
532349,78144,2023-09-30,1004.85,Delivered,2022-05
454142,653007,2023-01-05,257.12,Cancelled,2022-09
357394,506770,2022-02-02,2666.9,Cancelled,2023-02
543909,304754,2023-03-21,1119.63,Shipped,2023-10
678918,234350,2022-05-24,2769.7,Cancelled,2023-02
607097,353906,2023-08-10,4901.22,Shipped,2022-08
489859,651216,2022-09-03,4115.91,Shipped,2023-08
194697,909002,2023-05-04,1290.02,Delivered,2023-01
962346,241693,2022-10-31,4625.96,Cancelled,2022-11
88952,770350,2023-12-09,234.25,Delivered,2023-05
276923,112171,2023-10-14,3014.94,Processing,2022-04
478852,536986,2022-06-09,2134.18,Processing,2023-01
542042,260921,2022-04-19,3724.07,Processing,2023-10
946934,686967,2022-08-26,4386.57,Cancelled,2022-09
877529,571960,2023-06-01,2868.04,Returned,2022-10
770716,643388,2022-10-29,627.37,Shipped,2022-06
337086,650613,2021-12-01,2166.16,Returned,2023-02
967467,542668,2023-06-09,1148.42,Shipped,2023-08
360658,417917,2022-02-05,1125.9,Returned,2022-12
834929,565595,2022-11-07,4947.67,Cancelled,2023-02
78507,261598,2023-10-08,4409.92,Processing,2023-05
505617,275207,2021-11-27,3308.44,Delivered,2023-03
50681,950087,2023-06-23,920.74,Returned,2023-04
85465,995114,2022-10-08,3978.33,Shipped,2023-02
368096,836103,2023-09-26,3645.08,Processing,2022-11
924356,443206,2021-12-17,865.7,Shipped,2022-11
745525,282167,2023-07-06,3425.27,Delivered,2023-08
920999,227423,2022-03-10,1990.03,Delivered,2021-12
408698,33913,2023-03-16,4383.93,Shipped,2022-08
54472,315040,2023-10-22,2958.37,Delivered,2022-04
713082,875339,2022-09-19,772.67,Cancelled,2022-03
421909,590335,2023-08-19,139.29,Processing,2023-12
748750,509650,2022-11-07,3290.0,Shipped,2023-06
683424,721388,2022-12-19,1763.74,Shipped,2022-12
68173,79784,2021-11-28,3251.82,Returned,2021-12
132003,910213,2022-09-12,1728.24,Shipped,2022-11
421843,218320,2023-03-14,3238.63,Shipped,2023-03
658036,677848,2021-11-26,3979.27,Delivered,2021-12
470272,623041,2022-05-02,812.61,Processing,2023-10
228769,38558,2021-12-18,3115.62,Cancelled,2023-10
978573,669460,2022-04-15,559.35,Processing,2021-12
499511,809018,2022-10-12,4597.78,Delivered,2022-11
724004,319735,2022-12-08,4678.16,Delivered,2023-08
210929,293181,2023-12-23,2151.83,Processing,2022-03
389783,232065,2023-12-21,536.62,Returned,2022-10
415382,781783,2022-02-14,1786.93,Processing,2022-07
458902,651310,2022-12-12,3687.84,Delivered,2023-01
431191,427746,2022-11-23,4116.3,Shipped,2022-02
69927,257310,2023-01-06,545.53,Returned,2022-02
30410,266525,2022-06-15,3501.46,Processing,2023-06
296068,256468,2023-11-07,2955.71,Delivered,2023-01
663146,546412,2022-02-15,263.52,Cancelled,2023-01
505564,152427,2022-04-04,3324.17,Returned,2022-04
700349,52035,2023-12-22,674.25,Shipped,2022-03
93297,811638,2023-12-23,347.24,Cancelled,2023-05
284834,150144,2023-02-06,4068.89,Cancelled,2023-05
908688,512846,2023-06-25,2196.83,Shipped,2023-03
450471,142540,2022-07-27,2241.18,Processing,2021-12
70147,652007,2022-05-16,4961.34,Shipped,2022-07
72539,588080,2022-01-30,533.84,Shipped,2023-06
527730,913171,2023-06-22,204.52,Cancelled,2023-07
18978,531369,2022-09-10,1061.52,Shipped,2023-10
698965,264675,2022-06-01,2021.3,Returned,2022-02
736605,151864,2023-03-04,928.55,Cancelled,2023-10
782783,832257,2021-11-30,377.66,Delivered,2022-11
711214,238917,2022-05-06,1101.97,Cancelled,2023-09
214929,419882,2023-08-20,4030.55,Processing,2023-03
692282,273923,2022-04-05,121.88,Returned,2022-07
685755,426626,2021-12-18,657.22,Returned,2022-11
232649,165195,2022-03-19,4506.52,Processing,2023-05
581472,489711,2023-03-15,1046.3,Returned,2022-06
573899,354489,2022-07-08,4895.58,Shipped,2022-11
998597,280362,2022-06-04,4209.55,Shipped,2023-11
788585,544838,2022-01-27,3155.12,Shipped,2022-12
435237,659921,2023-10-27,4133.42,Delivered,2023-11
991003,815739,2023-08-18,825.53,Cancelled,2023-01
661265,995948,2022-01-12,4664.72,Processing,2023-04
443798,348421,2023-09-13,3194.71,Delivered,2023-06
323603,163338,2021-12-11,4844.34,Cancelled,2021-11
380706,41650,2023-05-22,3686.27,Shipped,2022-05
337132,829277,2023-11-18,3608.26,Cancelled,2023-10
657044,464742,2022-05-08,3530.88,Cancelled,2022-04
349790,875339,2022-08-01,2821.53,Shipped,2023-08
395401,411867,2021-11-26,2220.44,Shipped,2023-10
436587,609541,2022-12-07,149.91,Cancelled,2022-05
272733,441319,2022-08-16,3944.17,Returned,2023-10
719925,539554,2022-02-12,1724.68,Shipped,2022-08
921065,928695,2023-09-12,2242.56,Shipped,2022-09
639759,823403,2023-11-13,1469.82,Shipped,2023-11
182829,971910,2022-11-02,3464.68,Delivered,2023-01
69268,791528,2022-02-19,3468.23,Shipped,2022-01
512325,388058,2023-08-01,4250.48,Delivered,2022-12
485382,33572,2021-11-17,430.0,Cancelled,2022-10
269694,533123,2022-07-12,4529.53,Cancelled,2022-01
531308,81210,2023-12-02,541.58,Cancelled,2021-12
416211,658874,2023-06-02,2453.26,Cancelled,2023-12
595068,432862,2023-09-21,2607.93,Delivered,2022-10
697203,106562,2023-12-03,2766.51,Cancelled,2023-02
145941,41169,2022-08-20,496.51,Returned,2022-12
934868,163676,2021-12-20,2704.0,Returned,2021-11
214924,241339,2022-03-11,4783.57,Shipped,2022-01
305481,727289,2023-06-30,2195.61,Shipped,2022-08
729132,14787,2023-08-18,2347.09,Returned,2021-12
900614,59563,2022-04-05,1609.55,Cancelled,2022-11
586364,623300,2023-07-15,4721.91,Delivered,2023-08
495905,904188,2022-08-06,707.71,Processing,2022-03
422321,914882,2023-08-22,524.99,Shipped,2023-07
981778,328760,2022-08-01,1310.16,Delivered,2022-09
205638,330000,2022-01-19,4373.55,Shipped,2022-07
76440,797800,2023-02-14,3250.98,Processing,2023-01
570542,821907,2023-01-25,4219.38,Delivered,2023-12
780774,832169,2022-03-07,2366.12,Delivered,2022-08
732655,968303,2023-01-19,118.24,Processing,2023-01
712116,706140,2023-05-08,2601.65,Returned,2023-03
955649,782006,2022-12-21,1811.36,Cancelled,2023-07
710559,581424,2022-11-25,1423.54,Cancelled,2023-09
22985,642428,2023-10-03,3517.37,Cancelled,2022-07
158590,634868,2023-01-23,4800.61,Cancelled,2023-12
120300,894960,2022-04-02,1687.59,Cancelled,2023-11
112602,495213,2023-05-10,1780.04,Returned,2023-02
276631,687429,2023-01-21,2631.57,Processing,2022-11
90599,299435,2023-03-22,2009.68,Cancelled,2023-05
361165,87951,2022-03-19,259.27,Cancelled,2023-02
549483,274432,2023-09-16,2048.75,Returned,2023-08
43156,321371,2022-06-20,1561.13,Processing,2022-07
111010,317927,2022-08-12,220.59,Delivered,2022-06
891005,103654,2022-07-17,4982.66,Processing,2022-02
145873,610670,2022-12-17,2408.59,Returned,2023-11
524585,522111,2022-10-05,3242.69,Processing,2022-03
91340,273468,2022-08-03,851.45,Returned,2022-09
562980,505663,2022-01-23,1396.3,Returned,2023-05
954877,4104,2023-04-16,3944.55,Cancelled,2023-06
254134,588707,2023-03-08,4987.31,Returned,2023-04
907105,943332,2023-03-01,4110.54,Cancelled,2022-10
320646,182150,2023-04-02,2128.39,Returned,2023-07
674194,753687,2022-03-06,3922.74,Processing,2023-11
831398,224604,2023-08-07,2032.07,Cancelled,2022-12
93947,989760,2023-04-11,2438.4,Cancelled,2022-01
314991,212026,2023-11-23,3547.96,Shipped,2023-04
906618,690912,2022-10-20,750.12,Processing,2022-12
35263,160550,2022-09-29,3305.78,Processing,2021-12
497774,121777,2023-01-08,4518.02,Returned,2023-03
927358,712209,2023-09-12,3407.84,Shipped,2023-02
968237,16457,2022-01-19,477.02,Delivered,2023-02
449865,824441,2023-03-10,2767.11,Cancelled,2022-03
814850,487260,2022-11-11,3222.0,Shipped,2023-01
378928,717851,2022-10-21,2803.25,Cancelled,2021-12
855439,192182,2023-06-15,1105.6,Delivered,2022-03
362486,428692,2023-03-29,3128.76,Shipped,2022-08
97676,807897,2022-08-17,322.39,Cancelled,2022-01
107991,983380,2022-06-19,2139.61,Delivered,2022-07
27339,787864,2023-05-13,4838.66,Processing,2021-11
932283,834389,2022-09-13,724.62,Processing,2023-04
244626,106562,2022-09-22,1272.66,Returned,2022-12
267306,487631,2022-01-14,3637.7,Cancelled,2023-05
694127,838406,2022-04-16,4965.12,Cancelled,2022-10
727587,399979,2022-09-25,3779.83,Processing,2023-07
391157,167782,2022-04-30,3688.64,Delivered,2023-03
910332,28349,2023-10-21,3033.08,Cancelled,2022-08
631158,522068,2022-04-23,4225.56,Processing,2022-09
932949,931595,2022-01-29,3340.45,Cancelled,2023-01
468850,174441,2022-03-27,875.21,Delivered,2022-09
261187,733419,2023-08-08,1648.48,Delivered,2022-12
626240,239210,2023-04-30,3303.39,Delivered,2023-11
902133,185523,2023-02-03,4106.68,Delivered,2022-07
383650,903491,2023-09-09,3565.52,Shipped,2023-08
761187,293631,2022-12-29,323.25,Processing,2023-09
685707,179461,2023-03-29,1499.54,Shipped,2022-05
781585,248868,2023-09-30,4361.26,Cancelled,2023-04
165259,712365,2023-07-09,3331.12,Cancelled,2023-11
367609,635770,2021-12-08,2911.79,Cancelled,2022-11
317874,409463,2023-08-21,3085.62,Processing,2023-03
147802,775139,2022-06-22,4041.91,Cancelled,2023-06
178631,379318,2022-07-06,2979.53,Delivered,2023-04
133694,103487,2023-12-07,1202.35,Cancelled,2023-08
198048,410863,2023-11-26,760.18,Returned,2022-10
947921,419083,2023-03-18,721.41,Returned,2022-12
71649,729720,2023-09-09,2667.57,Shipped,2023-12
896719,26333,2021-12-28,4330.65,Shipped,2023-02
66528,573639,2023-09-09,570.37,Returned,2023-09
265255,292002,2023-06-12,4526.04,Shipped,2022-09
383663,523017,2022-10-17,4527.63,Shipped,2022-03
304742,560039,2023-06-21,4968.57,Delivered,2021-12
563157,320523,2023-08-29,1413.9,Returned,2022-07
8617,72969,2022-06-25,3839.91,Delivered,2021-12
456870,965334,2023-05-25,1180.94,Shipped,2022-04
966186,409116,2023-03-10,1555.97,Returned,2023-05
506855,967174,2022-08-09,3534.88,Shipped,2023-07
346022,793668,2022-04-13,324.25,Processing,2023-04
762833,827287,2022-11-21,3161.57,Processing,2022-07
439249,194788,2021-12-02,1780.97,Delivered,2022-10
531561,766254,2021-11-26,1221.71,Delivered,2023-08
119530,387197,2023-08-26,1246.93,Shipped,2022-12
622292,106555,2022-01-03,4460.42,Cancelled,2022-08
750661,410063,2022-12-02,2060.68,Cancelled,2022-02
362038,385816,2022-11-15,4435.02,Delivered,2022-02
254746,629145,2022-12-15,4245.55,Processing,2022-11
854081,312175,2022-07-28,1368.1,Shipped,2023-09
561060,792494,2022-12-10,1695.4,Processing,2022-06
611842,977684,2022-01-15,4343.59,Shipped,2023-02
584713,506264,2021-11-29,3319.42,Shipped,2022-12
138431,318371,2022-12-11,3622.06,Processing,2021-12
843788,236872,2023-05-04,3044.08,Processing,2022-08
542095,199481,2023-01-27,913.82,Processing,2023-02
692840,298467,2022-09-11,4027.44,Shipped,2023-08
555419,566084,2023-05-05,133.54,Returned,2022-07
556166,488116,2023-04-10,683.4,Cancelled,2021-12
447660,861018,2023-06-11,3684.05,Cancelled,2023-04
303519,168541,2022-08-20,4543.57,Shipped,2023-02
453465,365865,2023-06-21,3516.91,Cancelled,2023-12
391048,911387,2022-11-14,270.14,Returned,2023-05
29088,285820,2023-02-21,336.48,Cancelled,2022-02
462339,558610,2022-10-11,1567.09,Shipped,2022-08
59456,433702,2022-08-20,4239.97,Processing,2022-12
921324,195804,2022-08-23,4990.34,Shipped,2021-12
615878,280600,2022-07-05,385.33,Returned,2022-04
794987,235967,2022-05-27,4400.75,Processing,2023-05
710428,527099,2023-04-30,2097.59,Shipped,2022-01
442849,627503,2022-06-15,4888.77,Delivered,2022-02
384182,626337,2022-10-03,1007.46,Processing,2022-07
497752,388531,2022-02-13,407.64,Cancelled,2022-01
76602,810423,2022-03-17,876.93,Shipped,2022-09
867081,717326,2022-03-17,4388.77,Cancelled,2022-05
529007,624026,2023-01-08,4551.44,Processing,2023-06
323654,282040,2023-01-13,2004.02,Returned,2023-08
117752,407604,2021-11-22,3703.34,Delivered,2022-10
692719,939454,2023-11-09,3645.05,Processing,2022-04
253299,168076,2023-06-27,1119.95,Processing,2021-11
541130,326385,2022-03-11,2492.21,Shipped,2023-04
463366,303496,2022-02-07,2114.64,Returned,2022-09
238667,768064,2022-12-11,1929.22,Processing,2022-02
276551,737927,2022-10-11,1385.58,Processing,2022-03
327415,495270,2022-07-26,3037.14,Shipped,2022-05
276948,13564,2023-08-30,2085.47,Delivered,2023-01
1146,782176,2022-08-29,3243.57,Returned,2023-08
871200,865944,2022-10-07,4973.89,Returned,2023-05
622352,338305,2022-04-16,2082.54,Returned,2022-02
691161,32771,2023-05-07,588.76,Cancelled,2022-09
819568,624263,2022-07-15,1171.89,Delivered,2022-05
959826,86926,2023-05-09,4694.31,Returned,2022-04
94956,540114,2022-06-22,1873.32,Cancelled,2023-11
311072,449189,2023-03-03,3345.23,Returned,2022-11
202995,694939,2022-05-24,1357.69,Returned,2022-01
584062,421350,2023-09-16,4755.41,Processing,2022-02
878880,36409,2023-06-25,3140.09,Shipped,2022-06
478660,498409,2022-04-09,587.82,Cancelled,2022-05
182673,539640,2023-09-11,4780.02,Cancelled,2021-11
330381,445058,2023-04-08,1719.09,Processing,2022-03
141195,278268,2022-01-06,787.47,Shipped,2023-06
374449,269589,2022-08-17,3699.66,Shipped,2023-04
931164,808688,2022-12-24,4449.44,Cancelled,2022-04
45646,597671,2022-09-08,4739.77,Returned,2022-11
544969,364854,2023-02-03,1978.54,Delivered,2023-07
229369,744711,2023-01-22,4882.54,Processing,2023-11
546835,249682,2023-04-01,3290.35,Shipped,2022-11
963938,706111,2023-12-17,3570.21,Shipped,2023-04
897650,929153,2022-12-22,202.17,Delivered,2022-01
427313,427551,2022-04-27,908.73,Processing,2023-07
695607,976212,2023-12-01,1851.79,Returned,2022-10
434760,763191,2022-10-12,863.85,Cancelled,2022-12
295212,82046,2022-07-31,294.04,Returned,2022-02
495251,857421,2022-03-19,3092.45,Cancelled,2022-10
442187,915567,2023-08-19,370.92,Returned,2023-07
651930,640164,2023-07-29,4316.76,Shipped,2022-01
558891,521244,2022-03-21,572.92,Processing,2022-06
773239,11765,2022-05-17,2239.95,Processing,2023-12
706673,637541,2023-11-03,453.03,Processing,2022-10
649366,852642,2022-03-03,3101.5,Processing,2023-06
566832,200694,2022-05-20,4283.13,Shipped,2023-07
929220,796904,2023-03-12,3873.81,Cancelled,2022-03
377219,971627,2023-06-24,3612.49,Processing,2022-05
378766,251405,2022-03-05,3379.16,Processing,2022-03
166133,65044,2022-08-23,4907.62,Cancelled,2022-07
173828,612218,2023-12-15,3175.74,Processing,2021-12
950554,609015,2022-11-05,3054.11,Cancelled,2023-09
811657,712967,2023-06-22,2680.64,Cancelled,2022-04
69475,302568,2022-03-25,2928.51,Cancelled,2022-08
807089,50233,2022-02-03,4600.93,Delivered,2022-04
29681,215422,2021-12-30,3992.78,Processing,2022-03
679108,681696,2022-02-20,4441.28,Returned,2023-04
835068,739286,2023-07-17,2657.3,Returned,2022-12
797883,479119,2022-10-18,1823.42,Delivered,2022-06
376058,253904,2022-09-12,4989.44,Shipped,2022-02
24241,613940,2023-10-09,1051.4,Delivered,2021-11
144596,671324,2023-02-28,2229.27,Shipped,2022-10
366979,162098,2022-06-08,3844.57,Cancelled,2022-01
32521,3334,2022-09-15,2107.79,Returned,2023-08
304903,525958,2022-02-16,62.23,Shipped,2023-06
281027,264552,2022-10-27,4967.21,Returned,2023-10
976351,151878,2022-09-29,3147.55,Processing,2023-04
968852,62622,2022-04-24,1076.08,Cancelled,2023-11
50350,751719,2022-10-18,2989.76,Delivered,2022-10
568613,936939,2022-01-18,4658.05,Delivered,2023-05
182494,866742,2022-01-09,1484.19,Cancelled,2022-04
215468,236182,2022-02-21,2191.21,Shipped,2023-04
694822,375982,2022-08-21,146.83,Delivered,2022-04
961490,300501,2023-07-24,2548.68,Shipped,2023-11
972265,993771,2021-12-29,3023.43,Delivered,2023-06
200754,148564,2022-08-25,4579.16,Processing,2022-05
657386,757926,2023-04-28,4940.28,Returned,2022-11
859647,153922,2023-04-30,1149.69,Shipped,2022-05
284782,165278,2023-01-10,1210.99,Returned,2022-10
646895,502079,2023-06-17,1026.27,Shipped,2022-07
890225,223587,2022-02-20,2528.21,Shipped,2022-09
762576,302242,2021-12-03,1315.43,Shipped,2023-07
349814,938787,2022-11-28,4316.74,Shipped,2023-01
499667,775545,2023-11-04,2875.52,Cancelled,2023-01
767177,189471,2023-08-20,2999.32,Shipped,2023-06
93049,478028,2022-08-31,3895.64,Delivered,2023-04
378097,329552,2023-12-20,4765.78,Returned,2023-07
187956,69333,2022-06-15,3381.61,Delivered,2022-12
253584,198658,2022-07-10,4606.72,Cancelled,2023-12
333754,77951,2022-04-01,1006.74,Returned,2023-09
107148,904003,2023-04-30,4352.4,Cancelled,2022-12
518487,822067,2023-04-28,231.91,Delivered,2023-07
576737,241067,2023-08-28,2656.83,Returned,2022-02
786874,920899,2022-11-23,3598.65,Shipped,2023-02
246413,4849,2023-05-23,3040.11,Shipped,2022-01
836943,886374,2023-02-20,3298.65,Returned,2023-11
263944,436516,2023-05-04,2713.69,Cancelled,2021-11
506052,232065,2023-06-04,2110.27,Returned,2022-11
527512,745229,2023-05-26,388.36,Cancelled,2023-05
516386,116848,2022-02-18,278.35,Delivered,2022-12
83776,885214,2022-09-30,4280.07,Processing,2022-09
490084,855089,2023-04-11,2711.05,Shipped,2022-07
566660,394083,2023-10-17,508.68,Processing,2023-10
545183,972155,2023-04-11,4866.85,Returned,2022-10
131002,102044,2022-11-15,909.06,Delivered,2022-07
638221,728495,2022-08-01,2579.48,Cancelled,2022-05
53990,821871,2022-02-18,2116.91,Shipped,2022-08
971342,47437,2023-09-07,3817.72,Delivered,2021-11
831254,335169,2023-05-11,4026.76,Processing,2023-08
464272,948669,2022-01-10,850.95,Processing,2022-11
119778,134332,2023-09-28,332.78,Shipped,2023-04
872688,848016,2023-09-25,4916.83,Processing,2023-05
144416,237815,2023-06-10,1072.8,Cancelled,2022-09
92028,765439,2022-03-08,150.88,Cancelled,2022-02
293799,98024,2023-02-16,4648.58,Returned,2022-01
719946,472789,2023-01-21,576.41,Shipped,2022-07
114702,241555,2022-08-23,1062.49,Cancelled,2022-09
202000,521604,2022-10-02,3792.33,Delivered,2022-12
74949,212427,2021-12-02,2229.16,Delivered,2023-12
859738,898114,2022-05-06,2597.31,Cancelled,2022-04
479103,890011,2023-03-21,515.84,Delivered,2022-04
283574,809153,2022-11-30,2947.73,Returned,2022-08
77467,710587,2022-01-05,4708.63,Cancelled,2022-06
608432,241098,2023-09-16,1778.0,Returned,2021-12
379249,90910,2023-04-22,4899.34,Shipped,2022-08
235052,179396,2022-07-05,199.03,Returned,2021-12
944700,974151,2022-02-02,3704.09,Delivered,2021-12
607545,730584,2022-03-11,2920.99,Delivered,2023-11
908923,460010,2021-12-14,4043.57,Cancelled,2023-08
351742,222943,2023-08-26,4839.49,Cancelled,2023-06
897008,109942,2022-08-11,2297.06,Delivered,2023-03
54266,52799,2023-06-28,833.86,Delivered,2021-12
288524,709390,2023-06-28,1357.77,Returned,2022-01
206456,559275,2022-11-27,712.91,Delivered,2022-07
845470,553995,2023-12-07,3026.92,Cancelled,2022-10
376999,798574,2022-09-07,2585.52,Shipped,2023-03
480249,549599,2022-09-21,1921.34,Processing,2022-01
31840,17082,2022-03-23,271.96,Processing,2023-10
343767,779201,2023-09-01,3934.17,Cancelled,2023-07
570523,808688,2022-01-02,4615.73,Delivered,2023-02
580078,152860,2023-01-05,4780.95,Shipped,2023-12
400831,284061,2023-10-31,523.1,Returned,2023-09
494008,60473,2023-02-24,3566.54,Processing,2023-12
612360,236438,2022-10-20,1104.18,Processing,2022-01
367710,942288,2022-09-06,2212.25,Returned,2022-01
208775,547855,2022-08-09,1403.71,Cancelled,2022-06
589909,620598,2023-01-08,2819.35,Processing,2023-06
524371,157851,2022-09-25,4754.07,Cancelled,2023-03
770316,319725,2022-09-07,4978.71,Processing,2023-07
27233,838406,2023-09-04,1653.59,Processing,2023-08
374525,80031,2022-01-22,4810.1,Delivered,2021-12
322370,113997,2023-09-16,4561.22,Shipped,2023-10
556510,319701,2023-10-14,61.78,Shipped,2023-04
77198,837191,2023-11-09,475.49,Delivered,2023-11
130216,26353,2022-09-11,717.25,Cancelled,2023-03
917380,824014,2023-07-21,3526.7,Cancelled,2022-05
315773,663219,2022-04-14,4722.99,Returned,2022-11
297805,279607,2022-01-29,3840.4,Processing,2023-04
597954,303990,2022-05-09,2846.05,Delivered,2022-12
779824,72619,2022-11-20,1831.69,Processing,2022-12
258304,359049,2023-05-03,2653.66,Shipped,2023-11
983472,622870,2023-08-24,887.37,Shipped,2023-04
