OrderID,CustomerID,OrderDate,TotalAmount,Status
284064,868938,2023-08-18,2993.61,Delivered
477591,206188,2023-11-14,1449.69,Delivered
310347,721979,2022-11-25,219.66,Processing
250617,151334,2021-12-02,3397.97,Processing
307025,610802,2022-11-18,104.69,Cancelled
872242,21394,2023-02-22,1559.82,Returned
271122,167709,2022-12-15,1808.97,Shipped
520243,330818,2022-08-23,3928.35,Delivered
507601,744952,2023-02-16,1166.43,Delivered
366849,223778,2022-10-05,1037.29,Shipped
787756,751513,2023-06-03,2012.9,Delivered
450803,134098,2023-09-23,2498.05,Returned
239580,276490,2022-06-09,4650.58,Processing
608056,177602,2022-06-10,2704.95,Shipped
997504,62622,2023-08-24,2016.63,Processing
628936,993381,2022-12-26,4952.92,Processing
623657,280850,2023-05-30,1629.38,Returned
210684,243007,2022-04-12,2882.49,Processing
847873,49731,2022-10-02,1204.25,Cancelled
22163,305222,2023-01-18,3770.14,Returned
676677,48912,2022-04-27,3363.1,Shipped
146191,773987,2023-03-05,1645.82,Processing
774153,627590,2022-03-12,3659.56,Returned
92425,101676,2022-09-09,4392.48,Returned
628383,583448,2022-06-05,3390.54,Cancelled
918866,882941,2022-04-22,358.4,Processing
497362,976601,2022-10-27,4045.63,Delivered
366749,354197,2022-04-01,3148.52,Returned
259792,378780,2022-11-04,4462.03,Delivered
609909,36156,2022-10-01,4339.32,Processing
995574,110757,2022-12-08,4201.4,Shipped
899176,2186,2022-08-22,3941.09,Shipped
483634,607975,2023-08-23,2561.72,Returned
965675,823786,2023-05-18,320.39,Cancelled
585494,36409,2023-04-18,1055.44,Delivered
231849,58757,2023-08-30,53.27,Returned
614722,527938,2022-12-26,3705.17,Processing
529311,234928,2023-02-24,100.9,Processing
487567,581124,2022-03-26,4312.91,Cancelled
16470,488193,2022-07-05,1859.62,Cancelled
194341,707679,2022-12-05,3214.98,Delivered
294524,4357,2023-09-19,1205.35,Shipped
194085,656887,2022-12-11,542.7,Processing
439732,181567,2023-02-03,2369.5,Returned
746962,635281,2023-08-11,3361.43,Processing
385121,674463,2023-06-10,488.08,Shipped
53373,484813,2021-11-17,698.88,Cancelled
836388,96804,2022-11-24,3945.32,Shipped
341080,1325,2023-07-22,3407.91,Processing
429465,979479,2022-05-19,4338.37,Returned
492195,483569,2023-05-17,175.03,Processing
69535,957982,2022-02-18,3415.75,Delivered
741268,961984,2022-03-23,1405.68,Returned
93919,668076,2022-04-07,1416.97,Returned
49398,297570,2023-07-08,1484.94,Delivered
681631,261243,2021-12-11,2762.26,Shipped
672098,280687,2023-01-23,4599.6,Shipped
459987,558887,2023-02-25,2743.53,Processing
989735,148647,2022-10-09,780.57,Cancelled
624545,411106,2023-10-14,1420.38,Delivered
61188,387010,2023-09-18,4387.05,Delivered
2803,285820,2023-08-03,4676.41,Returned
242544,377867,2023-03-27,4166.15,Processing
62182,277931,2022-01-26,4746.04,Shipped
491072,639063,2023-05-08,4593.82,Processing
572886,424874,2022-02-23,1670.78,Returned
549267,547629,2022-04-02,2518.53,Processing
890635,244470,2022-03-14,4719.89,Processing
635058,643769,2023-06-06,4766.98,Delivered
577231,629043,2023-07-28,3876.11,Delivered
548058,506058,2023-03-09,1525.16,Delivered
176835,411894,2023-04-28,101.59,Delivered
254307,863463,2022-01-24,4517.21,Shipped
476330,65491,2022-05-24,2485.53,Processing
915658,402491,2022-03-04,197.45,Delivered
690664,743346,2022-10-16,4608.66,Processing
535082,767435,2023-06-22,2565.42,Delivered
36859,343079,2021-12-21,4545.25,Delivered
842336,577864,2022-01-04,1096.92,Processing
387484,198040,2022-07-06,3908.6,Shipped
271146,271262,2023-02-23,1193.22,Shipped
890183,724500,2023-08-12,1288.68,Returned
647942,477409,2023-09-08,4137.55,Delivered
222750,816390,2022-10-30,2512.11,Delivered
388698,496337,2022-02-01,2419.72,Delivered
616193,425439,2023-01-01,4208.11,Cancelled
98041,697019,2023-09-09,1857.96,Returned
391467,813184,2023-01-26,3441.56,Delivered
68021,629517,2022-01-21,1957.07,Shipped
838829,698178,2022-11-11,1944.07,Returned
737474,761558,2022-09-18,1970.74,Returned
703439,831305,2023-02-13,4276.65,Cancelled
196170,434651,2023-09-01,4656.63,Cancelled
761643,725082,2023-06-16,4788.07,Shipped
860782,311781,2023-05-31,4645.79,Cancelled
874387,465615,2023-06-22,4043.3,Cancelled
385612,202517,2023-01-12,3655.74,Processing
407969,89593,2022-10-23,1322.29,Returned
180949,86380,2023-04-24,1742.68,Returned
101182,240263,2022-12-03,3445.09,Cancelled
185814,955877,2023-03-06,1170.85,Processing
752311,881127,2023-09-02,1838.06,Cancelled
802604,111228,2022-09-26,2872.16,Shipped
247727,61710,2022-08-22,3865.02,Returned
924036,903346,2023-07-27,1938.53,Delivered
647086,422026,2023-08-06,4549.27,Cancelled
289605,938787,2021-11-30,3189.31,Cancelled
326872,404699,2023-11-10,213.0,Processing
535781,262778,2022-11-07,3040.18,Returned
972811,376789,2023-01-14,1161.19,Processing
933150,610670,2022-01-08,2049.46,Processing
690317,360460,2022-08-05,3675.79,Processing
271089,460010,2023-08-18,158.68,Delivered
755637,274053,2023-02-16,3114.9,Processing
596121,670637,2022-03-13,2289.71,Cancelled
432270,202904,2023-09-16,2834.27,Returned
10435,177388,2023-04-16,3598.35,Processing
634777,824441,2023-02-14,1301.31,Cancelled
239451,101791,2023-08-26,2114.54,Returned
220738,829543,2021-11-26,4721.83,Shipped
626529,338800,2022-01-13,1057.32,Shipped
9087,555939,2023-09-13,250.85,Shipped
825970,562337,2023-08-24,3552.97,Shipped
851511,168785,2023-03-18,3883.26,Delivered
73726,21525,2023-07-08,2169.34,Shipped
506360,445308,2022-07-03,4867.6,Processing
514897,529225,2023-05-25,4175.8,Returned
658124,822930,2023-03-11,289.93,Returned
266758,262778,2023-06-04,4527.35,Delivered
546418,885922,2022-01-22,3153.85,Returned
607615,950511,2022-06-19,4002.22,Shipped
94202,992303,2023-07-09,1224.18,Cancelled
948216,62459,2023-08-01,2464.72,Cancelled
677544,890425,2022-03-07,999.96,Shipped
527875,893397,2023-02-26,3441.31,Shipped
448681,151656,2022-05-12,4798.32,Processing
108425,816084,2023-02-03,1183.25,Returned
577347,817631,2023-04-22,2336.57,Returned
84449,432265,2021-12-17,1818.93,Processing
145398,901812,2022-12-13,2726.71,Returned
754172,148208,2022-08-25,2696.97,Cancelled
251132,209121,2023-02-13,1696.51,Processing
497953,969686,2022-01-15,2573.65,Returned
974968,537408,2022-03-19,4363.0,Delivered
741504,638380,2022-05-06,3436.74,Shipped
765719,903515,2022-02-21,3926.21,Delivered
70330,835824,2022-11-16,4724.49,Processing
374970,714565,2023-02-24,1170.32,Returned
601511,559611,2023-08-09,1582.9,Processing
862566,173205,2022-06-14,1351.39,Shipped
414505,821396,2023-05-15,333.14,Cancelled
468424,259711,2022-02-21,3983.57,Delivered
910553,848862,2023-04-07,2972.17,Delivered
27908,247563,2023-02-25,3684.94,Returned
250840,391975,2022-11-11,2022.68,Processing
419040,599713,2022-01-14,1242.83,Cancelled
68674,651216,2023-03-18,4507.26,Processing
886971,749430,2023-04-21,942.48,Delivered
41289,389489,2023-04-27,4780.0,Returned
546140,13761,2022-12-25,3507.15,Returned
111420,41615,2023-07-21,4950.12,Returned
255375,165648,2023-05-28,181.71,Processing
549768,222119,2023-03-03,2732.96,Processing
261370,921831,2023-10-23,4851.62,Shipped
557381,465615,2023-07-07,1564.46,Processing
612505,828541,2022-03-01,896.0,Delivered
644403,503668,2022-04-11,1729.02,Processing
36854,713058,2023-08-11,3890.58,Cancelled
39792,768671,2022-06-20,3011.77,Returned
737795,267689,2021-11-26,352.51,Shipped
624539,36496,2022-01-09,3280.98,Processing
379180,318119,2023-06-19,340.77,Shipped
56132,7870,2022-04-13,576.37,Processing
170734,23523,2023-10-16,1798.14,Processing
262574,608530,2022-08-10,4353.34,Delivered
888467,474004,2022-07-31,3060.23,Delivered
213782,28840,2022-05-05,2224.9,Processing
26455,286624,2022-07-31,1720.45,Returned
273920,571240,2023-09-29,4103.51,Shipped
128017,781633,2021-12-26,4557.64,Delivered
60327,331475,2022-05-10,3692.1,Delivered
923149,580305,2022-10-23,2467.9,Shipped
987165,566275,2022-08-10,4763.73,Returned
280901,776669,2021-12-01,3586.51,Delivered
877081,160651,2022-01-12,2950.33,Returned
801503,62962,2022-05-21,3720.22,Delivered
452467,681991,2021-11-17,3160.95,Delivered
401577,635725,2022-07-27,1210.81,Processing
956335,707920,2022-12-02,1694.12,Shipped
378643,921751,2023-06-17,2508.74,Processing
93753,920073,2023-09-15,1425.98,Cancelled
480761,508970,2023-06-30,2770.13,Cancelled
983563,592441,2023-10-28,3966.55,Returned
453463,608841,2023-10-09,1039.94,Processing
156181,928908,2022-09-14,1996.28,Returned
438645,697466,2023-08-26,2758.27,Shipped
49518,579023,2022-06-16,1638.41,Processing
263908,957475,2022-08-25,1566.4,Processing
412472,232229,2023-07-15,4185.99,Processing
987079,653865,2021-12-02,2724.03,Processing
386282,713537,2023-08-12,2574.52,Returned
652920,845185,2023-08-01,4441.97,Shipped
938055,160651,2022-08-07,3365.11,Processing
326780,314101,2023-05-08,332.96,Returned
262920,203436,2023-08-22,1039.92,Cancelled
337012,886869,2023-07-29,4980.25,Returned
771870,95410,2023-06-02,372.57,Shipped
45842,306204,2023-08-12,438.66,Delivered
427540,595104,2022-09-15,1933.99,Delivered
920644,143406,2022-10-23,1368.39,Shipped
486887,523041,2023-08-02,1778.29,Cancelled
348427,973818,2021-12-09,4348.43,Returned
346114,55087,2021-12-01,2147.12,Delivered
403659,397450,2023-03-06,3082.03,Processing
102404,979008,2022-06-11,3882.17,Shipped
141847,327831,2023-09-16,265.08,Shipped
912634,239901,2021-12-30,2080.75,Processing
542884,904866,2023-08-13,2787.25,Shipped
836603,659170,2022-05-11,4657.3,Delivered
328637,827552,2022-07-24,747.49,Delivered
976838,76692,2022-09-06,518.63,Cancelled
428454,905020,2022-07-01,1701.14,Delivered
856020,232142,2023-05-08,3987.98,Processing
741486,701421,2023-05-10,2052.69,Processing
55060,809018,2022-12-10,655.88,Cancelled
267004,852289,2022-10-09,4380.43,Processing
883124,147011,2022-12-11,1565.01,Cancelled
207396,408997,2022-08-31,1561.13,Shipped
642223,988820,2023-01-25,4542.41,Shipped
189539,128028,2022-08-27,2254.9,Processing
854021,935256,2022-04-06,4096.11,Shipped
1757,225732,2023-11-11,1684.37,Returned
969279,79387,2023-06-29,2503.69,Returned
342471,357044,2022-02-22,864.01,Delivered
380660,166311,2023-08-18,1027.99,Returned
457409,496352,2022-12-15,4776.26,Cancelled
250677,402349,2021-12-01,117.66,Cancelled
771086,59284,2022-12-11,4273.41,Delivered
217742,53132,2023-02-02,486.83,Delivered
358146,122618,2023-06-08,1347.24,Delivered
753599,443064,2022-05-16,1675.77,Processing
26050,355610,2023-02-24,1184.76,Returned
280380,299986,2023-05-17,3522.24,Shipped
966668,760254,2023-04-29,1500.79,Processing
402268,559902,2023-08-17,2676.74,Shipped
111036,162098,2022-12-29,3350.3,Delivered
562307,906005,2023-06-20,3415.12,Delivered
838871,545912,2022-07-01,2403.14,Processing
608040,622524,2021-12-05,3938.93,Shipped
46996,225027,2023-03-02,1065.38,Delivered
509051,573252,2022-04-30,1344.34,Shipped
457451,32337,2022-01-28,1298.13,Delivered
27497,901450,2022-01-17,4725.07,Delivered
323903,525547,2022-08-09,2175.45,Delivered
64317,124717,2023-11-11,234.3,Delivered
437295,630176,2023-08-02,2778.66,Shipped
705838,70796,2021-12-26,1661.85,Shipped
200919,106693,2022-12-30,3419.8,Shipped
529382,342369,2023-09-28,4817.85,Processing
306141,882996,2022-02-19,592.36,Returned
988611,777174,2021-12-01,2896.43,Returned
284811,519771,2022-10-27,468.98,Cancelled
885785,274782,2023-10-24,2635.12,Processing
791879,475919,2023-10-04,2361.79,Delivered
264702,559029,2022-01-05,3948.77,Processing
690921,326786,2022-07-28,1986.88,Processing
505250,259881,2022-06-03,185.89,Shipped
878421,284061,2023-07-06,361.34,Returned
430670,261067,2022-03-31,2402.62,Cancelled
899291,518461,2022-04-08,1477.53,Delivered
890104,670073,2022-10-09,399.45,Shipped
930362,772037,2023-07-02,1549.01,Delivered
106015,869986,2022-08-25,1612.69,Returned
740452,205679,2022-01-25,3075.72,Delivered
892895,935706,2023-03-10,4815.36,Shipped
451001,253904,2022-02-19,2783.28,Returned
788225,351906,2023-05-05,908.94,Delivered
441373,858865,2022-02-02,858.43,Returned
955451,369201,2022-07-11,2645.8,Processing
273263,241385,2023-01-28,3465.56,Shipped
560608,724933,2022-03-01,766.83,Cancelled
361203,978736,2023-08-13,2444.04,Shipped
161862,847801,2021-12-18,3751.69,Processing
226476,620817,2022-11-07,4066.03,Returned
91766,623300,2022-10-17,4737.26,Processing
695493,316766,2021-12-27,3820.91,Shipped
452906,956790,2022-05-17,1967.45,Delivered
638300,934137,2023-07-06,1119.05,Cancelled
485618,961045,2022-12-31,1300.54,Cancelled
793926,34072,2022-03-06,2542.43,Delivered
983994,881971,2021-11-21,4487.21,Returned
747920,724884,2023-03-28,4583.11,Returned
516420,761975,2023-08-26,845.95,Processing
231933,739302,2022-10-29,3085.44,Cancelled
500716,227703,2022-09-24,3896.06,Delivered
852225,147615,2023-09-17,2666.22,Processing
689490,837191,2022-04-05,4527.66,Shipped
415659,580472,2021-12-20,4173.36,Processing
772297,847159,2022-01-29,1748.91,Delivered
555324,323207,2023-08-21,3895.3,Returned
925354,848821,2022-11-20,1259.18,Processing
708541,987316,2022-01-20,4201.43,Delivered
756625,512429,2022-02-03,57.02,Delivered
399976,653865,2022-03-28,2470.33,Delivered
789281,518323,2022-01-22,1630.5,Delivered
804830,211057,2022-05-11,3394.51,Returned
795824,618856,2022-11-16,2776.61,Cancelled
385209,680886,2021-11-21,2698.13,Processing
232464,91866,2022-09-28,3529.86,Returned
868074,306983,2022-12-13,2640.89,Processing
854552,865648,2022-05-27,3585.72,Cancelled
327382,134055,2023-04-19,2015.43,Processing
987963,715002,2022-05-07,4829.86,Shipped
619839,56236,2023-07-24,1773.67,Delivered
857642,755454,2023-09-02,1912.09,Returned
42521,686586,2022-12-28,3302.28,Delivered
202384,269424,2021-12-16,4773.26,Returned
549247,932661,2022-04-07,1278.79,Cancelled
311660,255028,2023-09-05,915.04,Shipped
288126,451434,2022-10-21,1558.04,Processing
624456,585110,2022-06-13,4707.71,Cancelled
754252,748800,2023-07-04,4279.65,Delivered
433921,709896,2022-10-31,599.63,Processing
730135,293631,2022-12-13,1857.38,Cancelled
486118,547629,2022-02-09,4596.15,Processing
442800,526907,2022-08-20,4789.27,Cancelled
495435,543841,2022-01-29,3005.51,Cancelled
66065,898812,2023-07-19,703.45,Shipped
564176,324693,2023-07-10,4686.88,Cancelled
255488,872259,2022-07-05,4872.67,Shipped
928740,762678,2022-08-21,3330.93,Processing
278223,237682,2023-11-06,2969.91,Delivered
398504,734606,2023-02-22,1764.87,Cancelled
680530,126961,2022-02-07,2226.69,Returned
139964,342340,2022-03-27,3618.41,Cancelled
785774,504890,2022-03-22,3846.47,Processing
749134,974359,2023-04-04,990.57,Delivered
709654,192333,2023-09-18,2450.32,Cancelled
650303,994626,2022-06-17,301.96,Delivered
834520,173680,2022-09-15,1943.18,Returned
330075,439089,2023-10-29,4916.29,Processing
785799,254694,2023-09-25,2087.62,Shipped
553421,811568,2023-10-04,1890.56,Delivered
320674,24870,2022-03-06,2074.79,Processing
435245,330192,2022-11-15,2819.69,Returned
352069,470030,2023-09-20,2708.94,Returned
426953,377462,2022-04-26,4239.96,Returned
878639,203027,2023-11-13,3123.4,Cancelled
949317,916007,2023-11-09,2060.23,Delivered
66091,365501,2023-10-21,1234.27,Delivered
993868,703324,2022-02-06,1097.35,Processing
535973,853276,2023-11-01,3686.79,Returned
172984,271283,2023-02-11,1011.44,Cancelled
789492,604807,2022-02-07,677.13,Processing
364544,791953,2022-12-01,4489.27,Returned
558513,553022,2023-02-06,1435.48,Processing
910785,81210,2023-10-09,1828.08,Processing
254063,364579,2022-02-05,3821.1,Delivered
451858,640755,2022-09-23,2918.52,Shipped
586962,775,2023-01-21,1587.61,Delivered
284041,670073,2023-06-08,4279.28,Returned
917701,740218,2023-09-07,1958.39,Cancelled
65560,610269,2021-12-23,3573.2,Cancelled
677011,389472,2023-06-26,3945.29,Returned
584198,979159,2022-01-13,2724.53,Processing
590217,49606,2023-09-20,551.99,Delivered
900838,185760,2022-03-11,376.92,Shipped
138136,165457,2023-03-05,3286.23,Cancelled
89517,496977,2022-11-17,3706.33,Returned
984940,248942,2023-02-21,384.15,Cancelled
155894,529221,2023-07-23,2258.29,Shipped
245050,217041,2023-08-17,748.5,Returned
620524,103523,2022-07-28,1784.71,Returned
459948,826234,2023-04-18,2216.98,Processing
420007,347880,2022-05-09,2613.86,Cancelled
680651,233402,2022-04-24,3818.16,Cancelled
430563,364719,2023-02-07,4185.2,Delivered
129134,488515,2022-11-01,2333.91,Delivered
443804,364195,2022-04-25,1009.01,Cancelled
964161,409753,2022-01-06,2729.26,Processing
86319,395485,2023-06-04,2368.48,Shipped
857172,498238,2022-03-09,2843.7,Shipped
740885,329512,2021-12-30,2682.34,Shipped
144316,788181,2023-05-24,3540.46,Delivered
769339,297294,2023-02-28,98.8,Processing
395104,978736,2023-10-04,4299.69,Returned
642533,68070,2022-09-04,2156.65,Delivered
761373,358460,2023-01-16,367.02,Cancelled
325979,205948,2022-10-30,3661.87,Returned
547405,416592,2022-11-19,3579.89,Processing
908906,775481,2022-04-17,4001.37,Delivered
64122,369197,2022-04-12,2125.94,Delivered
157055,960898,2022-01-19,388.5,Delivered
342742,943127,2022-08-04,922.29,Delivered
568897,166311,2021-12-03,3718.22,Processing
672226,482207,2022-02-22,1649.26,Returned
71922,629279,2023-01-23,3418.94,Processing
691084,894762,2022-02-07,1520.85,Delivered
767802,619227,2023-07-23,1278.07,Cancelled
973435,558369,2022-01-09,4944.29,Cancelled
157024,573452,2023-10-05,2977.7,Returned
645284,157886,2021-12-17,2357.8,Shipped
939362,960482,2022-06-08,2802.34,Processing
741893,132709,2023-06-15,139.8,Cancelled
351620,518539,2022-02-07,4202.32,Processing
19761,883589,2021-12-01,878.25,Delivered
581060,164891,2022-09-21,1667.9,Delivered
664267,113728,2023-03-22,1654.99,Returned
310435,125117,2023-09-15,4304.52,Cancelled
812853,693661,2022-09-06,3710.54,Returned
505064,201360,2023-11-07,1990.19,Returned
88426,314905,2023-01-09,120.6,Returned
437506,567410,2022-07-01,4989.64,Delivered
607604,853940,2023-06-21,802.83,Cancelled
51075,637413,2022-11-27,3105.0,Shipped
224310,634428,2023-02-12,2901.19,Returned
480126,456637,2023-09-19,2235.48,Delivered
944359,438119,2023-05-29,3918.56,Shipped
193703,1639,2023-05-16,3272.78,Returned
318310,859758,2023-09-26,3990.19,Delivered
4796,465419,2022-10-11,1214.67,Shipped
743590,816490,2022-01-26,3820.47,Shipped
281368,62018,2022-05-24,3620.09,Shipped
621923,669343,2022-12-22,3578.06,Delivered
577278,347576,2023-07-20,2508.74,Returned
459983,776264,2022-06-22,3841.61,Shipped
215678,928908,2022-02-20,1096.04,Delivered
241817,849824,2023-06-06,4371.75,Returned
631389,850302,2023-10-15,4250.07,Processing
754475,199563,2022-09-12,285.64,Processing
281514,700949,2023-03-30,595.49,Shipped
975089,89615,2022-03-22,2639.49,Shipped
555200,942224,2023-11-02,4535.05,Shipped
694643,303300,2021-11-28,3738.31,Shipped
849498,588802,2023-10-31,3524.98,Processing
615213,931447,2023-06-12,2762.77,Delivered
842418,798132,2022-10-15,874.82,Shipped
537507,185964,2022-06-20,2819.38,Delivered
371764,213605,2023-03-05,3760.29,Returned
412244,743695,2023-07-31,3936.61,Processing
922814,802682,2021-12-21,2618.47,Delivered
218521,639672,2022-10-24,3160.47,Returned
679226,444113,2022-09-23,4181.33,Delivered
150627,633375,2022-07-23,229.0,Shipped
519920,558887,2022-08-29,4746.0,Delivered
32914,996766,2023-11-14,3980.47,Delivered
458470,736941,2023-08-12,1077.85,Cancelled
495266,558044,2022-04-13,4876.37,Delivered
554801,162559,2023-03-06,2813.48,Cancelled
638853,529476,2023-06-24,3789.13,Cancelled
718056,815144,2023-04-01,404.87,Delivered
984974,349643,2022-03-21,3275.97,Shipped
423233,484813,2023-03-01,1108.01,Returned
430698,692459,2023-10-17,2220.74,Processing
344954,804363,2023-05-03,4156.05,Shipped
815986,769836,2022-12-31,344.89,Processing
223020,96804,2022-05-12,1371.95,Cancelled
222980,272590,2022-06-11,1313.6,Shipped
981583,347576,2022-08-20,284.06,Delivered
352442,930691,2023-07-26,900.78,Delivered
462561,1015,2023-01-09,1722.12,Processing
984177,350528,2022-12-26,3866.05,Returned
254302,603115,2022-11-22,2226.31,Cancelled
225430,832062,2022-05-18,426.25,Processing
584331,482770,2022-07-06,655.06,Cancelled
130562,508108,2023-03-17,4974.07,Returned
717714,732299,2022-11-17,4494.24,Cancelled
501923,682604,2021-11-27,1065.58,Returned
541633,780687,2023-04-22,609.17,Delivered
979368,827443,2023-02-17,4338.09,Shipped
469797,672882,2022-08-10,978.44,Shipped
343643,142012,2023-11-09,3388.02,Shipped
946889,646747,2023-02-05,1438.93,Processing
873694,956010,2022-12-28,1204.17,Returned
846494,344634,2022-02-28,2329.23,Shipped
131292,669141,2022-12-16,3966.37,Shipped
783365,687084,2022-08-16,1203.22,Delivered
4407,983592,2023-06-12,1300.73,Shipped
579183,571238,2023-04-15,4847.66,Processing
706539,189471,2022-07-28,939.95,Cancelled
872541,64229,2022-02-10,4397.21,Cancelled
931808,36538,2022-05-20,817.33,Delivered
248155,910213,2023-09-23,903.91,Shipped
811662,464413,2023-05-13,2963.12,Delivered
98918,996450,2023-07-12,868.6,Processing
357386,405965,2022-08-18,2406.67,Delivered
672355,638609,2023-08-20,4837.87,Shipped
162376,653007,2022-04-27,3632.67,Processing
374387,979008,2023-06-15,3582.33,Cancelled
277480,798706,2022-05-10,4773.13,Cancelled
796768,269707,2023-06-27,2763.04,Returned
74336,800581,2023-03-22,2782.72,Shipped
53468,658566,2022-06-29,561.27,Delivered
999342,911180,2023-11-05,1045.74,Returned
629507,4945,2022-08-04,1653.62,Processing
276615,795246,2022-02-18,805.38,Processing
504924,220962,2021-11-27,4463.95,Processing
417427,925086,2023-05-18,686.92,Shipped
158753,59771,2023-08-18,3118.83,Delivered
155904,509190,2022-03-21,1455.63,Returned
693249,918402,2022-03-17,616.18,Processing
951564,902816,2022-10-31,2688.4,Cancelled
25863,809243,2021-11-18,4747.31,Shipped
220756,72934,2022-06-18,4258.1,Cancelled
634960,157121,2022-02-20,1773.28,Shipped
554547,932794,2022-08-28,1779.49,Cancelled
8471,56236,2022-08-15,1181.04,Shipped
512390,442990,2022-06-28,2225.54,Processing
123550,615232,2023-10-29,3669.78,Shipped
180310,30717,2023-10-31,4178.84,Cancelled
835197,622691,2022-02-12,4111.59,Shipped
53725,324256,2023-01-01,1674.99,Returned
568653,743695,2023-10-02,4462.87,Shipped
34064,421845,2021-11-17,2159.68,Cancelled
269054,749472,2023-04-09,3217.85,Returned
785496,91034,2022-03-11,3810.85,Delivered
200981,903277,2022-11-12,2615.51,Delivered
490874,863417,2023-05-09,2873.11,Returned
146526,420142,2023-02-22,2637.84,Shipped
766030,92873,2023-07-18,2417.37,Returned
668354,892804,2022-05-30,2516.03,Returned
140355,345108,2022-01-24,3672.99,Cancelled
90341,906298,2022-04-25,255.13,Delivered
438927,77144,2022-04-06,2393.31,Processing
159644,842391,2023-02-04,3758.58,Delivered
473791,391902,2023-09-12,1100.3,Shipped
692481,979399,2022-12-30,478.44,Delivered
488017,328760,2023-07-28,2022.03,Delivered
274571,806346,2023-04-22,507.26,Processing
807105,847215,2023-02-05,3741.84,Cancelled
141760,165648,2022-04-16,337.34,Delivered
962757,64182,2023-06-05,1981.85,Returned
279261,47437,2022-09-29,3315.07,Delivered
994973,746436,2022-12-11,1527.18,Cancelled
943132,956010,2023-08-25,3294.85,Delivered
369073,320006,2022-10-18,3289.39,Delivered
204528,673575,2022-09-07,903.05,Shipped
329875,212178,2022-10-04,158.21,Cancelled
434574,201741,2022-06-23,1557.67,Processing
23912,998913,2023-05-05,994.62,Processing
666955,11346,2023-01-05,4306.72,Processing
314878,939214,2023-01-13,3171.83,Returned
103106,388409,2022-01-09,2288.57,Cancelled
702718,485396,2021-12-16,4580.39,Delivered
950566,628576,2022-07-11,203.98,Delivered
762031,581790,2023-07-04,2604.83,Returned
151486,101676,2023-09-24,2279.89,Returned
15575,378780,2022-01-07,2605.0,Processing
114800,837331,2023-09-16,2016.06,Cancelled
458421,613830,2023-11-07,160.54,Returned
913896,299004,2022-11-01,4389.56,Delivered
675181,161276,2023-07-14,1004.33,Processing
395998,829671,2022-02-07,1265.18,Returned
658565,280416,2023-07-25,2090.09,Returned
86124,386304,2022-07-12,1240.22,Processing
69895,75289,2022-08-19,4480.03,Shipped
643815,580141,2022-06-08,4924.0,Cancelled
904984,319554,2023-02-19,4871.63,Delivered
817504,519884,2023-04-16,3595.43,Cancelled
330280,556531,2023-01-29,2589.54,Shipped
164369,396711,2022-02-16,952.64,Shipped
280264,477096,2022-07-28,4419.01,Delivered
279485,860297,2022-02-21,212.84,Processing
11526,285735,2022-07-17,2513.1,Delivered
478199,934310,2022-07-17,1709.8,Shipped
631725,270388,2022-07-30,4409.09,Cancelled
321588,619944,2022-07-03,4098.63,Shipped
23606,157181,2023-06-22,2675.65,Delivered
281007,215812,2022-03-18,2292.39,Shipped
607381,44827,2022-04-15,1897.13,Cancelled
430179,454089,2023-03-05,3725.19,Delivered
557933,923466,2023-08-06,4436.38,Shipped
437189,58889,2022-10-03,2984.37,Cancelled
91742,582655,2022-07-26,4446.23,Shipped
499120,281198,2022-04-30,3136.96,Shipped
809647,455423,2023-04-14,4111.35,Shipped
935324,580562,2023-07-22,518.37,Returned
298324,714758,2022-10-14,4093.96,Processing
366072,200056,2022-06-18,3299.94,Shipped
998474,349811,2023-03-13,3880.56,Delivered
288056,251405,2022-05-08,2759.68,Returned
926672,247239,2023-08-03,1948.4,Returned
333766,762678,2022-04-13,2380.35,Cancelled
984693,174179,2022-11-16,3335.47,Returned
734113,811765,2022-02-01,1192.08,Cancelled
455375,965391,2022-06-15,3734.93,Processing
549910,664640,2021-11-27,4481.38,Returned
539793,168168,2023-10-14,1261.47,Processing
882210,503640,2023-10-15,2460.93,Returned
585324,58649,2022-11-12,3975.25,Cancelled
341641,303557,2023-02-18,1597.63,Cancelled
205532,761687,2023-02-12,3251.2,Delivered
211880,165648,2022-04-19,1653.88,Returned
978058,92119,2023-04-17,2197.02,Returned
161884,611582,2023-11-01,1400.38,Processing
870771,180698,2023-03-21,1696.11,Processing
874441,539931,2023-07-13,3442.84,Delivered
176202,556765,2022-03-17,4897.16,Processing
910038,507164,2023-05-10,1829.7,Returned
820585,103487,2023-09-18,2285.68,Cancelled
821286,393643,2022-04-12,3235.91,Processing
18113,783910,2023-11-11,2106.63,Returned
694676,57828,2023-05-21,3775.64,Processing
194506,10508,2022-04-16,2285.24,Cancelled
499037,885214,2023-05-16,3730.34,Cancelled
80319,982498,2023-07-15,1490.27,Shipped
808705,401276,2022-05-22,3638.87,Cancelled
985893,78592,2022-11-30,1262.62,Shipped
473612,624191,2022-11-25,1153.28,Cancelled
982378,315054,2023-01-17,1460.66,Shipped
518075,633851,2023-05-31,3646.34,Shipped
672934,626337,2023-03-31,898.86,Processing
14532,262575,2023-03-03,2398.78,Processing
836378,882265,2023-07-09,4842.95,Cancelled
212632,347972,2023-02-07,616.39,Delivered
287935,847951,2023-07-24,1057.82,Processing
975328,527938,2023-04-09,2983.97,Delivered
386121,753852,2023-10-17,3267.62,Delivered
