WishlistID,CustomerID,ProductID,DateAdded
461974,378931,4270,2022-04-14
870280,979560,6927,2023-10-29
158729,707292,7761,2023-02-12
178267,444413,2579,2022-08-09
784322,942825,2865,2023-04-03
401993,646755,9194,2022-01-30
975892,542904,4592,2022-06-16
637692,626760,3966,2022-05-08
123135,793730,7022,2022-11-06
124758,474004,4455,2023-01-21
843113,862149,6770,2022-10-10
23876,741202,4292,2022-07-04
943656,224520,5564,2022-12-04
251068,852299,3687,2023-03-06
421885,939776,8463,2023-06-30
935883,223455,223,2022-10-07
708973,794753,8188,2023-05-20
161215,366813,174,2023-04-03
383268,615768,7566,2023-10-06
373487,119468,1161,2023-05-27
934086,605888,4292,2022-01-12
371450,728774,1161,2022-02-26
582929,789587,3246,2023-04-16
969333,29762,232,2023-05-02
568688,817468,4438,2022-12-10
917167,100748,4131,2023-01-30
808347,261927,8040,2023-07-23
591662,182150,4462,2023-08-21
261144,401801,8938,2023-04-28
268310,36781,2206,2022-09-15
308864,694442,8076,2022-06-03
813833,140923,6436,2021-12-03
401176,5418,6001,2022-10-18
220451,756871,4335,2022-08-21
841303,737767,8854,2023-04-17
418599,455471,2994,2023-05-12
664435,486468,5963,2023-07-14
850216,504177,1738,2022-11-08
884955,669640,1073,2023-02-01
594350,876670,2865,2022-11-12
768247,324533,158,2023-06-08
413611,14874,5619,2022-12-25
4138,665173,4339,2022-12-12
462940,18615,2865,2023-05-26
883008,61710,6892,2022-10-12
404763,47641,6766,2023-06-10
394456,882234,1566,2022-03-12
57507,845291,5324,2023-07-17
260127,483725,8044,2022-09-21
124284,571606,1869,2023-08-19
310304,967173,6290,2023-07-10
60511,310206,5962,2023-07-22
244480,77516,8971,2023-03-22
506194,391498,8017,2021-11-24
337347,565658,232,2022-04-29
227948,590351,232,2021-12-08
27585,785258,1308,2022-12-31
508505,886444,1738,2022-09-02
466236,623960,8559,2023-06-25
40086,808196,1089,2023-03-27
992155,620130,5324,2023-05-25
101765,156913,6446,2023-09-25
375279,846293,5026,2022-01-09
786163,147011,4592,2023-10-08
431298,783048,9677,2022-03-07
809049,269725,6302,2023-09-02
876806,638380,8862,2022-03-19
467529,980252,7795,2023-02-01
50214,127687,2202,2022-10-02
538250,21043,1887,2023-08-01
903131,200730,6832,2023-03-23
916881,62627,6766,2023-04-19
577353,125420,5999,2022-04-18
8063,89611,6446,2022-07-20
647742,220659,2523,2022-05-11
587552,415932,8784,2022-12-28
284862,892804,4537,2023-08-17
353000,120336,5274,2021-12-16
503979,319603,7774,2022-12-20
426068,559902,6302,2023-02-08
146023,113921,1756,2023-06-07
92115,518617,1219,2022-05-23
220539,373623,5704,2022-12-24
37251,45452,1530,2023-07-15
735238,687036,7747,2023-07-10
448022,810212,6162,2023-09-26
558995,271230,2949,2023-09-05
966594,375380,6162,2023-04-18
598794,598659,1893,2021-12-18
537538,864244,5806,2023-07-09
694244,506264,5806,2023-11-14
833191,623935,3942,2022-05-18
109972,521948,2059,2022-09-06
494152,672882,8017,2022-01-04
681285,417130,1756,2023-09-02
688022,700942,1308,2022-11-07
418680,478455,8862,2022-12-03
515448,587841,584,2022-08-24
326321,616811,4969,2022-06-29
430350,79387,2456,2022-10-28
436247,730204,4766,2023-09-26
505522,723280,9280,2023-10-16
780124,210529,6612,2022-12-15
415341,931901,8167,2023-04-22
45718,892353,5382,2023-03-24
783041,241708,3966,2023-09-10
724592,499478,9832,2022-01-16
649717,45314,8040,2022-03-20
822270,417090,9436,2022-01-05
913515,431547,1893,2021-12-19
942470,10335,8027,2023-06-21
586701,649546,2994,2023-08-07
194398,271230,4537,2021-12-07
698295,726250,8831,2023-02-11
451078,42484,4462,2023-06-13
11064,225486,8762,2023-06-05
493039,311653,6536,2022-05-26
700033,337537,8134,2022-03-31
89525,598212,6446,2023-03-20
495020,721204,7635,2022-09-21
809171,388491,1819,2023-01-17
644222,712346,1095,2023-08-14
126820,775825,7761,2023-09-24
286403,421768,6536,2023-02-11
394317,355599,5881,2022-07-03
914202,410962,1512,2023-05-26
618904,377439,1893,2023-01-01
928883,671147,5324,2023-08-01
613491,800581,1738,2023-11-11
654887,89899,8101,2022-05-22
260612,226740,5324,2023-08-05
38399,978370,9677,2022-12-23
671624,964627,5475,2023-01-01
106055,812869,7174,2023-03-02
689628,654983,5624,2022-07-09
209273,516053,8188,2023-02-05
642771,334111,8831,2022-10-09
416919,727315,7550,2022-02-11
294833,910963,1819,2022-06-02
451762,556755,7174,2023-06-18
959253,730204,4248,2022-05-03
848258,559548,7569,2022-01-05
236653,883032,8188,2022-08-10
424699,191739,3962,2022-12-16
887365,987316,2865,2022-01-23
953443,318490,4500,2022-04-02
213563,9523,5619,2022-01-27
135101,723386,9415,2023-09-16
289411,710454,6963,2023-06-17
517863,413827,8875,2023-08-24
799239,947402,174,2023-06-08
605914,41615,9536,2023-08-06
383934,810390,9854,2022-02-02
980797,615533,6832,2022-02-18
937878,328953,232,2022-08-30
434656,471906,1308,2022-03-16
581327,684245,9280,2021-12-25
6966,668691,5759,2022-04-25
436534,180654,5549,2022-07-21
580101,557811,8971,2022-12-25
366328,931137,2512,2022-08-11
143411,218830,8559,2023-10-20
697225,689462,3942,2022-08-15
234762,778471,2512,2023-07-30
898914,444765,345,2022-10-08
22460,529741,3030,2023-04-11
961877,723969,1095,2022-12-17
779207,883032,7453,2023-03-14
535665,823558,7022,2022-07-02
809927,818257,5337,2022-05-09
609150,992130,3449,2023-05-07
951840,378931,3962,2022-07-30
572452,715002,8044,2022-09-07
202090,293300,5963,2022-06-04
99551,91388,7174,2022-05-30
928887,236050,8559,2023-09-13
662981,882234,7866,2023-07-15
810142,673122,5549,2023-02-04
45467,749371,5624,2023-03-22
714795,928778,5141,2021-12-17
593316,180875,2579,2023-02-26
757057,162715,4462,2022-10-21
481418,988338,6766,2022-12-22
962406,467645,6302,2023-08-06
309512,506058,2059,2022-09-07
963877,556561,7747,2023-11-12
605766,807375,7635,2023-02-27
145484,492802,5099,2023-11-11
133448,855305,7140,2023-10-29
290635,15644,3449,2023-08-26
341162,346170,5759,2022-01-05
57176,205374,793,2021-12-12
700962,767925,2427,2023-03-30
931490,369762,876,2022-07-27
287658,735993,5274,2021-12-25
537965,844898,4518,2023-03-09
751632,388409,5157,2022-02-06
92595,61691,1871,2023-05-27
319293,107981,4592,2023-02-09
969295,826493,3942,2023-02-08
868177,382802,4292,2022-11-10
127964,381020,7774,2022-02-12
704908,105497,1089,2022-05-16
790990,109862,5999,2023-05-07
122646,437276,1095,2022-06-27
244889,532982,688,2023-05-25
526172,61026,6856,2022-05-02
886215,615778,6832,2022-02-07
969437,475965,661,2023-04-07
758876,34723,9854,2022-06-09
406944,926853,5759,2022-08-08
256520,988338,8040,2023-05-28
249119,979940,5141,2022-11-14
573747,209201,2512,2023-07-23
821878,664121,7453,2021-12-24
773672,637541,6766,2023-11-12
589838,556755,5619,2023-07-17
800903,578467,4270,2023-04-15
209311,171183,1869,2023-06-10
473185,739196,9536,2022-02-09
756080,903346,6766,2023-08-12
695644,706796,2949,2022-04-12
33276,730046,1095,2022-11-02
940009,999365,7620,2022-07-18
599362,717544,217,2023-08-28
401966,719823,4755,2022-03-23
350894,358862,159,2023-04-24
661853,390725,5704,2021-11-27
944267,873564,98,2022-06-02
705129,536597,232,2022-10-02
809112,782087,5806,2022-12-16
580315,583790,8017,2022-03-21
870886,583534,2206,2023-01-06
969894,893487,3687,2022-01-27
626588,703917,4270,2022-03-01
250737,381940,8241,2023-11-16
624746,381187,8027,2023-10-30
365080,220132,4292,2023-03-31
723932,966696,8044,2022-10-12
495879,645227,6149,2022-08-17
683051,83792,5475,2022-12-04
181088,106831,2323,2022-04-09
483546,502069,4337,2023-01-15
540747,554830,6302,2023-06-10
504189,417230,2865,2022-06-03
980001,601927,835,2022-06-29
433214,604807,2994,2022-10-27
518327,287123,5864,2022-05-31
674737,817948,6770,2022-09-17
488536,409370,4462,2023-08-21
43761,130808,835,2022-11-28
582245,522818,1738,2022-09-13
933185,692023,9536,2022-10-11
623950,891566,174,2022-01-03
529446,847751,6290,2023-06-18
419749,342878,1819,2022-04-16
945065,498409,661,2023-03-16
434922,650613,3144,2023-04-29
318198,120471,6711,2023-08-29
591401,498409,7140,2021-11-29
650465,690852,4313,2022-11-22
680264,297294,3962,2023-10-25
557296,329512,5239,2022-05-27
238011,171295,2427,2022-08-16
833450,740878,6059,2023-05-20
91001,186485,7566,2022-08-08
922845,579108,3687,2022-12-16
880484,149447,7620,2023-03-23
278552,939274,6302,2023-06-10
521725,367143,6070,2022-05-03
330011,590967,8854,2022-02-17
117795,28932,5382,2022-11-08
804633,636973,7761,2023-07-10
27429,350528,2614,2022-03-03
374536,204503,584,2023-04-10
994693,835124,9194,2022-04-25
712150,567153,2323,2021-12-25
748399,432862,7866,2023-01-30
199138,912846,2949,2022-05-20
616187,821313,7750,2023-01-17
756416,977557,1756,2022-04-11
603751,706699,5026,2022-03-03
441210,70796,8784,2022-05-31
138547,286908,4313,2022-12-01
624205,8308,2436,2023-05-25
111687,900147,6536,2022-08-19
542625,362289,6770,2022-12-20
320358,393886,3797,2022-10-19
67388,412198,7747,2022-05-17
715956,162245,8746,2022-09-09
339680,652007,2226,2022-03-26
232977,336210,6059,2021-12-28
905704,366053,9410,2022-12-17
805589,586728,1799,2022-10-31
1836,856262,4969,2021-12-17
351894,416347,8188,2022-11-23
305408,433737,7883,2022-06-24
751409,432527,6436,2022-01-28
200751,398542,1887,2023-09-06
408301,571238,8463,2022-10-01
444903,660060,6520,2023-06-06
814559,215207,5881,2023-09-18
173963,344067,4131,2022-05-26
74580,761165,8746,2022-03-17
776992,303593,4755,2023-07-13
334822,105618,6963,2022-08-16
268650,808942,2508,2022-12-20
805280,402586,7022,2022-01-12
816955,476460,8456,2023-01-23
7752,314832,12,2022-02-25
978959,892655,9407,2022-05-18
385687,670451,345,2022-01-19
475729,35971,1073,2022-07-10
547246,49406,9194,2022-05-23
775667,998658,2059,2022-07-14
678943,192060,2427,2022-11-09
24370,536093,9502,2022-10-06
742129,310685,8044,2023-08-14
928986,264635,4969,2023-11-02
831229,214766,1073,2022-01-09
228768,546809,7453,2023-02-01
573019,623125,9436,2022-12-13
317673,522068,5881,2023-09-25
684884,204746,3449,2023-08-05
303469,241098,4500,2022-03-02
947279,806715,6436,2022-06-06
866362,959243,8831,2023-09-22
57651,25208,6612,2023-07-21
749196,401761,5026,2023-08-08
620561,65919,6165,2021-11-19
135678,968541,1566,2022-08-05
495633,321438,6927,2022-07-16
367839,328422,6687,2023-02-26
854814,686159,1756,2022-07-26
255227,32337,4592,2022-12-21
506444,812567,1089,2022-07-17
710880,314142,4131,2023-05-22
626507,537268,2886,2023-02-19
474490,618241,7022,2022-05-16
994753,380970,4592,2022-05-16
331431,86380,2489,2022-11-27
864057,732360,5239,2022-09-20
221399,883589,2865,2022-07-04
569482,581593,2427,2023-03-20
399909,797382,5549,2022-03-27
891292,629279,3962,2022-02-01
406254,574995,6536,2022-11-01
698971,355678,7453,2022-04-06
561296,596468,1530,2022-06-24
251406,83973,5157,2023-03-06
581868,863463,6686,2023-08-05
479572,308985,5274,2023-08-11
532187,922593,5806,2022-12-06
449057,529476,6927,2023-09-19
48679,550046,8456,2023-02-19
624178,202521,6059,2022-11-17
169042,866347,8746,2022-02-27
275575,247493,174,2022-09-22
303452,898585,4131,2023-02-10
608545,789657,5239,2023-08-25
280409,515062,5239,2023-09-26
469431,46140,7761,2021-11-21
678171,125131,8762,2022-05-27
843677,500347,8746,2023-08-12
290083,895995,1869,2022-06-05
593309,310350,7774,2022-01-04
173112,803142,2949,2023-10-06
511511,232142,3797,2022-06-28
137578,70798,4537,2023-07-28
197176,247731,6970,2022-01-03
962515,252142,2059,2022-03-08
206514,480990,2059,2022-02-11
671160,464519,9410,2022-03-10
406612,886964,98,2022-01-22
435381,770877,7140,2021-11-25
795296,728976,5531,2023-06-01
159546,972389,8241,2023-07-10
118129,692023,6711,2023-10-17
616073,58195,5239,2023-03-20
127652,166146,174,2023-11-02
206588,969318,174,2022-12-01
832067,472140,98,2022-08-28
451255,636452,7177,2023-02-24
644225,909204,8188,2022-05-03
662235,827386,1161,2022-12-08
121280,911457,232,2023-06-12
154886,818987,9194,2023-09-15
705030,12215,5324,2022-04-28
505010,269885,4313,2022-09-09
119806,598415,3449,2023-01-19
200106,431683,7022,2022-06-30
326989,522399,9407,2022-04-15
836942,776520,7453,2022-03-09
235108,398441,5624,2021-12-01
759911,94690,5324,2021-11-23
333701,405496,7747,2023-08-23
921485,270481,5564,2023-07-22
864345,727315,7774,2022-01-11
881508,672601,876,2022-06-30
512244,869986,5026,2023-02-11
268553,343780,5726,2022-01-13
967910,315054,5188,2022-12-09
465645,78144,661,2022-07-09
620782,97342,5914,2023-09-11
215926,667897,7866,2022-05-05
443315,525153,1958,2021-12-21
853713,759908,5619,2022-07-12
291100,279210,2489,2021-12-19
8692,222537,1161,2021-12-04
420543,90832,5962,2023-10-04
967041,514094,1566,2023-11-15
991737,942350,7022,2022-09-26
769404,339489,2949,2022-07-16
473338,420707,159,2022-05-25
351137,320119,4270,2022-11-28
346397,108316,8456,2022-02-22
574381,749708,2107,2022-07-20
993075,603978,159,2023-03-28
540165,737654,4248,2023-08-24
913969,36496,4335,2022-04-30
292777,255161,2066,2023-04-26
666449,83617,7795,2022-08-26
884637,989082,3892,2022-09-18
735171,642069,6162,2022-05-02
974998,989646,6520,2023-04-08
943497,125263,6770,2023-09-25
357540,334793,2994,2022-10-04
768050,750160,7620,2022-06-14
698367,534059,6165,2022-05-19
844568,138859,9832,2022-01-20
874620,121254,4969,2021-12-19
896312,707920,7883,2022-11-13
899811,63535,1871,2022-01-22
351704,114334,6302,2022-03-12
243847,388232,9410,2023-01-18
255959,704957,2865,2022-01-08
759881,138306,8831,2022-04-24
498167,250056,2865,2023-05-02
546903,17143,7140,2023-10-25
705785,261615,1958,2022-01-26
206341,206188,3090,2023-04-22
803116,723208,3962,2022-05-15
754861,697988,12,2022-10-31
459052,436185,1530,2023-04-28
944590,222574,3246,2022-01-01
569730,310758,8559,2023-05-07
25986,330565,3401,2023-10-21
622009,448920,1887,2023-06-13
888729,591445,1089,2023-09-25
834990,827017,3952,2022-03-16
83339,425653,876,2022-10-06
162795,675516,3892,2022-08-22
184572,426710,6001,2022-11-15
989754,650052,4335,2021-12-02
903000,224895,5324,2023-03-01
702381,10705,6290,2022-10-21
743881,460948,617,2023-10-24
296458,635256,1756,2022-07-20
245494,387605,2436,2022-03-02
928839,300684,2202,2023-03-22
592444,541541,6856,2022-05-18
928423,549693,4292,2023-06-26
73667,166217,4071,2022-08-18
590123,466959,617,2023-07-19
145357,779235,2059,2022-10-08
398092,195954,1219,2022-05-25
762865,148208,8938,2023-09-13
116508,547324,9415,2023-05-07
723902,881971,3246,2023-07-05
379928,69629,4455,2022-01-29
391170,368209,5914,2023-01-26
447108,507641,7866,2022-12-04
125772,85063,6892,2023-09-05
204976,714758,2059,2023-10-06
521578,391358,6149,2022-04-09
453468,698786,6711,2022-04-05
446427,134341,7774,2022-10-04
904958,829560,4307,2021-12-30
709334,529407,876,2023-02-26
537829,700923,7747,2023-07-22
747745,826493,1819,2023-10-25
154949,220991,6687,2022-02-25
915387,313891,485,2022-02-02
251310,844603,2323,2022-07-05
167167,278319,4438,2023-08-03
249148,524476,7453,2023-04-16
327825,394195,1219,2022-08-05
958630,755454,7883,2023-04-15
98460,249912,8134,2022-07-18
821563,351971,5274,2023-09-30
763457,524160,1566,2023-04-30
29795,105497,1738,2022-05-03
824993,708126,4766,2023-03-09
419079,406291,217,2022-08-11
103758,109295,8121,2022-12-21
890809,937584,5337,2023-02-04
336053,769270,617,2021-12-17
563108,534594,1799,2022-06-12
531413,552890,6290,2022-10-14
156357,229331,8076,2023-09-07
908464,333830,5759,2023-05-05
4112,347499,2579,2023-05-19
221780,138859,223,2022-02-05
961870,305739,1043,2022-11-15
821266,917508,9832,2021-11-16
376896,748568,5337,2021-12-01
269626,814820,793,2022-04-12
3941,453531,8854,2022-07-12
464450,503641,6162,2023-03-15
555326,170960,8121,2022-11-25
202202,780953,2202,2022-12-12
282531,378046,7022,2023-03-07
866899,223778,9502,2022-05-06
717941,999503,8040,2023-07-14
405554,908804,3892,2023-06-20
380304,778471,2427,2022-05-31
431645,714561,6001,2022-09-25
873131,262069,159,2022-10-12
649825,65044,9536,2023-08-03
513689,659921,4592,2022-12-29
774791,340601,232,2022-04-07
495911,955664,4313,2021-12-09
536866,631137,4755,2023-07-16
265334,733815,5963,2023-06-19
255998,748568,3449,2023-02-04
581826,370217,2489,2022-04-15
475462,820711,4131,2022-01-27
210965,36781,661,2023-09-29
176815,671747,12,2022-02-26
101062,357103,1512,2023-06-03
322467,541482,5141,2022-02-28
999015,847953,4292,2022-12-04
638227,677196,8044,2022-08-14
320578,576178,8938,2023-01-27
829893,271946,4969,2022-04-19
706614,468049,9502,2023-05-26
671872,223936,1219,2022-03-09
636365,178100,5549,2022-06-07
521696,604041,5188,2021-12-16
432016,409197,223,2022-06-23
659288,667597,1530,2022-10-24
701698,486546,3246,2023-03-13
300847,303769,3797,2022-10-27
858026,534404,2886,2023-02-16
720966,745262,98,2023-03-02
767181,658237,5157,2023-10-22
41764,462474,4882,2022-10-22
216032,402862,6686,2022-04-13
454046,857273,8862,2023-07-20
533368,317592,4592,2023-10-01
867306,847077,793,2023-01-05
700764,46975,2226,2022-11-28
700966,580562,8938,2022-08-12
470988,981984,6001,2023-07-16
610744,733156,345,2023-07-21
106591,78072,7140,2023-07-07
980402,947265,6711,2022-12-16
550439,6722,9436,2023-05-13
947945,168785,7747,2023-02-15
987293,968657,7022,2023-08-21
97098,402651,6687,2022-04-05
89682,720616,3246,2022-08-01
200610,289545,584,2023-11-10
212689,225778,345,2022-07-29
34762,547147,1308,2022-01-12
868028,778471,2456,2022-12-01
973184,864112,2436,2022-01-20
272821,136157,8875,2022-05-13
113759,84593,4969,2022-06-29
402921,331908,174,2021-12-12
639640,78588,4292,2023-09-05
672391,102322,6856,2023-10-19
911201,154457,617,2023-07-02
630594,58889,6963,2022-01-02
646564,72619,9854,2023-03-07
406728,551886,2579,2022-06-09
314354,820475,5806,2023-07-10
178246,267320,7453,2021-12-31
673858,951722,1566,2022-10-11
809802,258333,2323,2021-12-17
922321,639552,223,2022-11-11
132657,543841,2865,2022-07-23
46474,188572,3090,2022-08-19
526153,298116,1095,2023-02-28
455188,821313,1089,2022-08-12
903727,203545,1871,2023-07-08
12961,329691,5099,2022-03-08
261168,310685,9194,2022-07-22
438338,411365,7635,2023-04-23
648112,522464,5864,2023-02-02
173128,705526,2886,2023-05-28
335252,447546,5549,2023-10-09
527450,653660,6711,2023-06-21
970444,444185,1566,2023-01-26
601455,280600,6001,2022-08-13
740661,177527,7140,2022-02-02
823502,166157,9502,2023-08-03
898404,923475,1871,2022-07-13
269446,125085,5475,2023-08-06
422662,814820,1819,2023-02-05
834651,553547,8134,2022-06-12
999865,442881,8831,2023-06-21
537851,244899,6766,2022-05-30
541779,306805,6832,2023-11-09
723797,351205,8559,2023-04-30
366009,924347,217,2022-02-24
343797,549915,5157,2021-12-11
572376,462099,8044,2022-03-13
600842,700017,8854,2022-06-01
848546,569746,2323,2023-09-17
496753,856577,3246,2022-06-29
355410,450013,9415,2022-04-29
325385,844157,3942,2023-05-04
143555,317084,5704,2023-02-12
416450,552424,2202,2023-08-12
300183,514082,6927,2022-10-01
345020,684210,5704,2022-05-22
471192,447248,9677,2023-07-20
990554,10995,9415,2023-09-01
365748,678800,9410,2023-11-03
804963,254155,8456,2023-06-21
317705,599033,3942,2023-10-30
759706,607994,2512,2022-06-17
877473,531315,2523,2023-05-23
561049,762315,7566,2022-08-17
307013,139005,5274,2022-12-23
352211,139005,3449,2021-12-30
624575,225045,4313,2022-01-28
279516,576822,1893,2023-08-21
612474,355610,3797,2022-03-12
659515,572208,8121,2022-11-10
522679,26762,876,2022-10-09
853381,540481,4307,2023-04-24
689801,840763,9854,2021-11-22
331747,494161,1161,2022-11-03
200229,304196,7883,2023-03-09
156686,726563,3030,2021-12-03
68002,295323,4755,2021-12-07
717346,669274,223,2023-05-06
135452,653853,2579,2023-07-28
642919,965904,9407,2023-08-05
391533,359990,9854,2022-09-30
188328,873753,8559,2022-10-19
799063,586629,2865,2022-08-08
662228,128971,232,2023-08-17
170351,572533,5274,2022-10-23
241638,202676,8167,2023-10-03
466853,800731,5564,2022-09-24
550051,759579,8044,2023-07-21
465444,57738,6749,2023-06-09
398881,237072,8167,2022-11-01
244825,402083,9120,2023-05-17
109095,702784,5726,2023-02-08
177284,173046,2059,2023-06-12
990881,175269,9832,2022-11-24
186939,541294,7795,2022-02-06
396919,223364,876,2022-03-04
657977,246134,641,2022-05-11
621697,722801,8076,2022-12-09
333939,636089,5726,2023-10-11
790397,199481,7761,2023-01-17
813976,622730,2508,2022-11-07
608425,205718,7774,2023-05-31
693363,956440,1043,2021-12-06
113406,511085,5564,2022-03-18
132100,831081,2059,2023-08-23
467130,850668,4455,2023-09-27
769211,994598,5726,2022-09-21
706168,616166,8101,2023-06-01
936123,538874,1887,2023-03-30
139267,261302,1871,2022-11-02
641965,806346,6711,2022-05-09
562081,824639,8167,2023-05-17
944753,732484,3090,2023-09-21
40468,581138,4592,2023-01-26
834036,473143,345,2023-08-22
367756,880409,485,2023-05-29
309330,912767,5704,2023-09-07
95887,220132,9436,2023-06-14
668770,338559,3892,2023-06-05
440252,521156,3144,2023-03-10
340355,166146,2427,2022-11-28
386840,465097,1756,2023-09-27
746025,338789,7174,2023-07-19
399627,263831,9536,2022-04-10
171121,225027,3246,2022-01-04
955229,778183,2614,2023-03-14
297977,371732,6856,2023-09-18
704422,254816,4131,2023-04-08
942258,959157,7022,2023-08-12
992680,289427,9436,2022-11-30
438458,142815,7866,2023-03-26
379479,426969,4339,2023-10-20
629093,686517,5564,2023-06-05
660328,11346,5619,2023-07-05
16248,277274,1219,2023-01-11
48895,514038,6520,2023-07-23
144030,306102,2206,2022-06-09
462490,779677,2226,2022-12-07
655879,928569,1869,2023-06-03
253179,647519,2523,2022-08-05
171635,811090,174,2022-12-12
461004,674325,8121,2022-06-11
205185,159202,7795,2022-04-17
513427,552424,4131,2023-09-17
943705,305045,1756,2022-08-17
851013,789583,8167,2022-02-09
511419,401453,2066,2022-09-03
49121,169666,7795,2022-04-25
535673,290443,4313,2021-12-25
571062,229545,1043,2022-02-02
764206,73660,1073,2023-01-17
739768,620187,8456,2022-02-15
605747,178292,5382,2023-10-15
364925,95710,8938,2023-06-01
797989,356921,5806,2022-08-22
346886,81210,232,2023-01-30
427086,508083,1893,2023-04-17
991122,637336,1530,2022-11-23
127776,831859,1869,2022-01-19
622678,831305,1799,2022-11-17
533379,408326,4270,2022-12-20
769634,776925,4455,2022-08-25
473917,508071,159,2023-02-23
452686,926479,5564,2022-04-02
227243,403922,485,2023-09-17
228400,304815,5274,2022-10-07
56049,740878,174,2022-11-05
762841,961045,5967,2023-02-01
727487,623225,9891,2022-08-27
265673,274317,8456,2022-02-15
913457,871904,6856,2023-07-02
720674,407110,232,2022-12-23
368183,244853,6892,2023-02-20
786429,835124,6963,2022-02-09
799798,145646,9120,2023-07-11
44167,581505,7747,2022-10-06
532719,235967,1871,2022-09-26
460798,952482,7140,2022-06-25
561989,81314,345,2023-10-22
799216,14313,1308,2023-10-03
859494,494487,223,2023-03-09
342979,863588,8040,2022-08-07
866633,509190,1958,2023-03-06
894263,92836,2456,2022-04-25
106021,905179,2865,2022-10-31
346065,540114,9854,2021-11-17
140272,587011,5619,2022-12-01
65449,941878,8134,2023-09-10
534363,278268,3687,2023-11-16
143475,388232,8167,2022-02-09
26182,791754,1530,2023-04-10
292175,673148,7177,2022-05-13
187201,125679,4292,2023-05-17
976793,45227,688,2023-03-13
299662,518323,5188,2022-02-12
604399,324035,2456,2022-01-03
860160,439336,2886,2022-10-01
226328,640303,6770,2023-05-19
946582,531291,3892,2023-07-30
672425,29050,6302,2021-11-25
979068,677787,8971,2022-02-16
210115,738763,485,2023-03-17
308639,723737,3246,2022-11-11
810158,991129,8134,2023-08-10
346492,110937,7453,2023-09-22
475065,923401,6059,2021-12-12
241303,885777,2579,2022-04-14
56414,608006,1799,2023-02-10
71688,476080,7140,2022-07-03
352748,864144,2865,2022-12-16
52211,443698,5337,2023-02-08
617222,138257,4337,2022-04-15
159523,497759,6302,2023-05-23
951064,635132,1073,2023-07-10
384582,34405,1530,2023-11-09
195442,582011,1089,2023-03-15
734553,719354,7566,2021-12-30
305491,407110,5619,2022-01-17
209452,117376,1566,2023-01-06
399961,816084,4071,2023-04-18
830447,797187,6970,2023-07-24
280810,854959,3030,2023-07-23
982452,119520,3090,2022-07-09
892455,639902,9677,2022-06-11
168722,403203,2994,2023-04-22
12999,650721,1738,2022-05-11
469859,4849,8831,2022-11-24
217287,728976,1512,2023-11-01
661425,297277,1512,2022-05-25
633599,827408,1566,2023-02-20
718460,753687,2427,2022-06-02
440044,395030,6832,2022-11-27
99260,907785,345,2023-01-23
896860,955152,8971,2022-06-02
420653,210687,9832,2022-05-18
763741,418051,8121,2023-07-08
752579,698759,7453,2022-08-22
623070,240702,8784,2023-08-24
429330,267785,1869,2022-12-24
253780,431683,9407,2023-04-17
67686,797187,8746,2023-08-27
290713,254501,6149,2023-06-07
628308,56582,5998,2023-11-03
330233,603115,9450,2023-01-27
116223,241532,217,2023-04-07
585425,434954,2994,2022-02-18
351209,977780,8121,2023-10-26
121912,548726,8121,2023-06-23
585314,401453,5337,2023-10-04
686979,926479,5382,2022-10-31
226494,413875,8854,2022-05-02
223599,488708,6986,2023-06-19
96158,485866,9450,2023-09-04
919101,483213,7453,2022-05-19
751795,245044,5806,2022-11-15
980515,195804,4766,2023-01-04
947623,664917,9536,2022-09-20
820773,713452,793,2022-08-18
951783,168541,5382,2022-03-20
607669,170581,2206,2021-12-09
223543,159557,2614,2022-01-26
998415,303145,2226,2022-11-27
751357,732410,7750,2023-06-09
283019,714964,485,2023-07-29
121371,900904,1530,2022-12-30
311222,983380,6436,2022-04-02
355448,664099,8854,2022-10-12
504156,203447,2427,2023-06-08
443352,551402,6970,2022-12-06
973847,959157,3144,2023-06-06
393144,366586,5382,2023-02-23
323706,207852,7177,2021-12-28
254709,52265,1566,2023-08-12
369024,225872,5998,2022-03-01
866492,726685,4438,2022-02-18
409960,528756,876,2023-11-01
586992,180139,7140,2022-02-17
469066,979479,8121,2022-12-06
116869,1945,8040,2022-10-24
953357,483625,8076,2023-10-08
704342,377167,1869,2023-04-02
256355,595736,5619,2023-04-18
470523,131425,4969,2023-04-06
560798,906411,5864,2022-04-29
994331,653348,5564,2023-06-05
998753,489427,4339,2022-08-25
649101,145362,3144,2023-01-22
811660,267320,9407,2022-04-09
753025,806715,9891,2023-04-09
283049,782394,5759,2022-09-19
794352,143383,1219,2022-08-02
386742,636320,5549,2022-07-03
94375,232317,9832,2023-05-16
779038,671178,6770,2023-04-23
75948,894977,7761,2022-09-19
539564,139000,4500,2022-06-07
479827,775545,6070,2022-05-15
548272,953561,6856,2023-04-10
869710,778471,2202,2023-03-07
250414,926479,8559,2022-05-16
332784,912423,6070,2022-01-15
638305,200759,641,2023-11-02
304381,343780,6749,2023-07-27
921577,685275,7566,2023-03-27
470178,575633,2512,2022-03-08
584714,768671,2865,2023-10-11
219290,2169,3892,2022-05-07
89983,526194,1512,2023-08-09
256538,483359,5239,2022-08-11
891987,324347,2865,2023-04-24
862957,999193,7761,2022-11-26
629424,640164,2489,2023-11-02
491090,499478,4292,2022-08-03
741993,55419,4537,2023-10-18
570410,429952,2508,2022-11-19
92198,257799,8027,2023-06-24
420643,402165,4071,2022-02-23
